,000001.SH前收盘价,399106.SZ前收盘价,000001.SH开盘价,399106.SZ开盘价,000001.SH最高价,399106.SZ最高价,000001.SH最低价,399106.SZ最低价,000001.SH收盘价,399106.SZ收盘价,000001.SH涨跌,399106.SZ涨跌,000001.SH涨跌幅,399106.SZ涨跌幅,000001.SH成交量,399106.SZ成交量
2017/8/21,3268.724,1902.253,3274.58,1903.778,3287.518,1916.418,3270.475,1903.778,3286.905,1916.418,18.181,14.165,0.556210925,0.744643326,18612248320,18678456576
2017/8/22,3286.905,1916.418,3287.614,1916.187,3293.476,1916.27,3274.941,1904.586,3290.225,1908.319,3.32,-8.099,0.101006874,-0.422611351,18653799168,19155987712
2017/8/23,3290.225,1908.319,3283.796,1905.985,3299.457,1909.232,3274.44,1895.171,3287.704,1901.995,-2.521,-6.324,-0.0766209,-0.331391135,17983220736,17098040832
2017/8/24,3287.704,1901.995,3287.959,1901.371,3297.988,1903.305,3266.358,1887.637,3271.511,1890.484,-16.193,-11.511,-0.492532174,-0.605206638,16346893824,16218445824
2017/8/25,3271.511,1890.484,3271.46,1890.348,3331.914,1911.547,3271.46,1890.317,3331.522,1910.13,60.011,19.646,1.834351161,1.039204775,20583948288,17453030656
2017/8/28,3331.522,1910.13,3336.126,1913.164,3375.033,1943.164,3336.126,1913.164,3362.651,1936.76,31.129,26.63,0.934377741,1.394145948,25746143744,23300568320
2017/8/29,3362.651,1936.76,3362.06,1935.554,3374.594,1939.514,3354.462,1928.852,3365.226,1932.055,2.575,-4.705,0.076576487,-0.242931494,21950453504,20901471232
2017/8/30,3365.226,1932.055,3361.82,1931.017,3376.648,1940.799,3357.08,1931.017,3363.626,1938.9,-1.6,6.845,-0.047545098,0.35428598,24686331136,20563184384
2017/8/31,3363.626,1938.9,3361.462,1939.77,3367.358,1944.939,3340.686,1934.179,3360.81,1944.939,-2.816,6.039,-0.083719177,0.311465264,23441978112,19375915264
2017/9/1,3360.81,1944.939,3365.991,1946.324,3381.925,1956.352,3358.472,1943.135,3367.119,1956.352,6.309,11.413,0.187722603,0.586805036,28249758464,23675357696
2017/9/4,3367.119,1956.352,3369.718,1956.231,3381.402,1968.849,3359.13,1952.284,3379.583,1968.121,12.464,11.769,0.370168087,0.601578857,26742785024,25394557440
2017/9/5,3379.583,1968.121,3377.196,1967.062,3390.823,1973.378,3371.57,1961.433,3384.317,1972.138,4.734,4.017,0.140076453,0.204103305,21655294720,22619344640
2017/9/6,3384.317,1972.138,3372.427,1966.996,3391.01,1979.534,3364.764,1963.442,3385.388,1979.534,1.071,7.396,0.031645972,0.375024466,22909078528,23687013888
2017/9/7,3385.388,1979.534,3383.628,1980.365,3387.795,1987.742,3363.176,1972.216,3365.497,1972.739,-19.891,-6.795,-0.587554514,-0.343262606,22111868416,25150493440
2017/9/8,3365.497,1972.739,3364.427,1971.168,3380.889,1981.521,3353.687,1964.893,3365.242,1975.869,-0.255,3.13,-0.00757689,0.158662651,19840518400,21933380096
2017/9/11,3365.242,1975.869,3365.35,1976.61,3384.81,1991.732,3360.046,1974.454,3376.418,1991.732,11.176,15.863,0.332100931,0.802836625,21901101824,22823691776
2017/9/12,3376.418,1991.732,3381.487,1993.164,3391.069,2001.575,3370.851,1982.738,3379.488,1986.208,3.07,-5.524,0.090924761,-0.277346551,27291031808,29751975680
2017/9/13,3379.488,1986.208,3374.718,1984.903,3387.139,1994.976,3366.541,1980.832,3384.147,1994.976,4.659,8.768,0.13786112,0.441444199,19455071488,21749235968
2017/9/14,3384.147,1994.976,3383.47,1995.499,3391.643,2002.423,3361.333,1987.161,3371.425,1993.531,-12.722,-1.445,-0.375929296,-0.072431949,22130648832,23759467776
2017/9/15,3371.425,1993.531,3365.145,1991.384,3365.527,1995.635,3345.328,1982.619,3353.619,1987.985,-17.806,-5.546,-0.528144627,-0.278199837,21976581632,22773786624
2017/9/18,3353.619,1987.985,3352.513,1986.315,3371.748,2002.741,3352.513,1986.315,3362.858,2002.741,9.239,14.756,0.27549343,0.742259122,19031967488,20612210944
2017/9/19,3362.858,2002.741,3365.531,2003.493,3370.4,2006.727,3344.705,1989.667,3356.844,1995.601,-6.014,-7.14,-0.178835978,-0.356511401,19112969216,21306387968
2017/9/20,3356.844,1995.601,3352.184,1994.139,3370.097,2012.233,3346.535,1992.695,3365.995,2012.233,9.151,16.632,0.272607247,0.833433136,19219666176,22059384064
2017/9/21,3365.995,2012.233,3364.697,2011.98,3377.884,2015.42,3356.875,1995.422,3357.812,1995.422,-8.183,-16.811,-0.243107907,-0.835440031,19744869632,22158862592
2017/9/22,3357.812,1995.422,3347.156,1989.974,3356.451,1992.989,3334.984,1979.761,3352.529,1988.589,-5.283,-6.833,-0.157334598,-0.342433831,17923400704,19421195776
2017/9/25,3352.529,1988.589,3344.588,1985.917,3350.961,1987.174,3334.943,1961.565,3341.548,1963.895,-10.981,-24.694,-0.327543774,-1.241785004,16962129408,18369967872
2017/9/26,3341.548,1963.895,3336.349,1961.426,3347.162,1966.672,3332.598,1953.315,3343.582,1964.03,2.034,0.135,0.060869992,0.006874095,13262859520,16778238208
2017/9/27,3343.582,1964.03,3340.821,1963.611,3349.694,1982.159,3340.298,1963.611,3345.271,1979.279,1.689,15.249,0.050514688,0.776413802,14308694528,17043197440
2017/9/28,3345.271,1979.279,3343.844,1977.559,3344.6,1984.656,3336.178,1974.653,3339.642,1974.782,-5.629,-4.497,-0.168267384,-0.227203946,14944430080,18285129472
2017/9/29,3339.642,1974.782,3340.31,1976.463,3357.015,1989.052,3340.31,1976.463,3348.943,1988.491,9.301,13.709,0.278502905,0.694203208,14486244352,18106837760
2017/10/9,3348.943,1988.491,3403.245,2013.567,3410.17,2019.336,3366.965,2007.045,3374.378,2014.429,25.435,25.938,0.759493369,1.304406206,19173605632,21667833600
2017/10/10,3374.378,2014.429,3373.344,2013.814,3384.026,2030.177,3358.795,2012.636,3382.987,2030.177,8.609,15.748,0.255128501,0.781759993,17942384128,21443176960
2017/10/11,3382.987,2030.177,3381.488,2030.218,3395.779,2034.522,3379.163,2024.805,3388.283,2026.469,5.296,-3.708,0.156548045,-0.182644173,18147670528,22988629760
2017/10/12,3388.283,2026.469,3385.532,2025.156,3390.203,2028.923,3372.533,2010.386,3386.1,2023.355,-2.183,-3.114,-0.064427912,-0.153666303,16180937984,19875246080
2017/10/13,3386.1,2023.355,3384.488,2023.701,3395.748,2037.043,3383.239,2022.632,3390.523,2036.806,4.423,13.451,0.13062225,0.66478695,13995476480,19503949824
2017/10/16,3390.523,2036.806,3393.205,2035.701,3400.511,2036.166,3374.768,2005.126,3378.47,2005.945,-12.053,-30.861,-0.355490879,-1.515166393,17433061888,23628954112
2017/10/17,3378.47,2005.945,3373.234,2002.149,3382.407,2014.161,3365.564,1996.644,3372.04,2008.06,-6.43,2.115,-0.190322838,0.10543659,12538172416,15744190976
2017/10/18,3372.04,2008.06,3373.528,2007.888,3383.232,2014.507,3371.924,1996.196,3381.793,2000.109,9.753,-7.951,0.289231444,-0.395954304,15722879232,17879723008
2017/10/19,3381.793,2000.109,3374.644,1998.208,3378.735,2001.366,3359.628,1981.39,3370.172,1983.717,-11.621,-16.392,-0.343634279,-0.819555334,15847649536,18260370688
2017/10/20,3370.172,1983.717,3363.513,1979.36,3379.765,1999.677,3360.1,1977.922,3378.648,1999.677,8.476,15.96,0.251500517,0.804550246,12717285120,14439978496
2017/10/23,3378.648,1999.677,3382.28,1999.287,3385.285,2012.052,3374.705,1997.816,3380.699,2012.052,2.051,12.375,0.060704755,0.618849944,13084628992,15450082304
2017/10/24,3380.699,2012.052,3376.598,2009.547,3388.688,2011.299,3374.124,1996.767,3388.247,2009.652,7.548,-2.4,0.223267437,-0.119281211,13989751040,15628193792
2017/10/25,3388.247,2009.652,3384.857,2008.305,3398.304,2025.316,3382.033,2007.324,3396.897,2025.316,8.65,15.664,0.255294257,0.77943843,12313122304,16002201856
2017/10/26,3396.897,2025.316,3397.519,2023.617,3414.241,2035.269,3391.454,2020.74,3407.567,2030.351,10.67,5.035,0.314110201,0.248603181,18376862464,18388611072
2017/10/27,3407.567,2030.351,3404.497,2029.089,3421.102,2032.759,3402.114,2020.68,3416.812,2023.499,9.245,-6.852,0.271307945,-0.337478594,17025717248,17697928192
2017/10/30,3416.812,2023.499,3413.867,2021.526,3419.731,2023.572,3357.276,1971.628,3390.337,1988.48,-26.475,-35.019,-0.77484509,-1.730616126,20834928640,22335211008
2017/10/31,3390.337,1988.48,3380.999,1985.234,3397.098,2002.283,3376.123,1984.529,3393.341,2002.283,3.004,13.803,0.088604761,0.694148294,15349820672,15598709248
2017/11/1,3393.341,2002.283,3393.967,2002.51,3410.351,2012.144,3388.597,2000.11,3395.912,2003.443,2.571,1.16,0.075766037,0.057933868,18056612608,16298510080
2017/11/2,3395.912,2003.443,3391.652,2000.917,3391.652,2000.917,3372.213,1986.025,3383.309,1989.981,-12.603,-13.462,-0.371122691,-0.67194325,16686426624,18119025408
2017/11/3,3383.309,1989.981,3377.735,1988.865,3380.57,1994.513,3347.36,1966.647,3371.744,1975.922,-11.565,-14.059,-0.341825119,-0.706489157,17271479040,17976026624
2017/11/6,3371.744,1975.922,3369.685,1976.305,3389.382,1999.302,3356.533,1970.199,3388.174,1999.302,16.43,23.38,0.487284918,1.183245088,15463646720,17868356864
2017/11/7,3388.174,1999.302,3389.472,1998.746,3415.148,2012.718,3387.945,1996.76,3413.574,2012.718,25.4,13.416,0.749666339,0.671034191,19057174528,19361657344
2017/11/8,3413.574,2012.718,3409.147,2011.079,3434.491,2029.609,3404.881,2009.537,3415.46,2013.706,1.886,0.988,0.055250011,0.04908785,18543646976,21003886848
2017/11/9,3415.46,2013.706,3410.672,2012.746,3428.77,2028.691,3408.618,2011.226,3427.794,2028.691,12.334,14.985,0.36112266,0.744150338,15865042688,18604236800
2017/11/10,3427.794,2028.691,3423.184,2026.642,3438.792,2041.655,3414.328,2024.442,3432.673,2039.165,4.879,10.474,0.142336441,0.516293511,18927650304,20429521920
2017/11/13,3432.673,2039.165,3435.183,2040.209,3449.163,2046.667,3435.084,2034.957,3447.835,2045.176,15.162,6.011,0.441696602,0.294777519,20538905344,21292250112
2017/11/14,3447.835,2045.176,3446.545,2044.32,3450.494,2045.273,3419.691,2018.613,3429.548,2025.783,-18.287,-19.393,-0.53039081,-0.94823135,19647267328,21804104448
2017/11/15,3429.548,2025.783,3416.211,2019.85,3423.749,2023.749,3396.381,1995.184,3402.524,2005.612,-27.024,-20.171,-0.787975558,-0.995713756,16879207680,17937022208
2017/11/16,3402.524,2005.612,3393.193,2002.449,3409.653,2014.771,3390.588,1999.074,3399.25,2010.132,-3.274,4.52,-0.096222686,0.225367618,15668433152,18003527680
2017/11/17,3399.25,2010.132,3392.683,2006.883,3403.285,2008.749,3373.295,1954.05,3382.907,1954.298,-16.343,-55.834,-0.480782526,-2.777628534,24945815296,23667040000
2017/11/20,3382.907,1954.298,3361.356,1944.251,3393.106,1971.933,3337.116,1913.027,3392.398,1971.933,9.491,17.635,0.28055752,0.902370058,17652468224,18378498048
2017/11/21,3392.398,1971.933,3382.359,1968.731,3419.802,1989.311,3377.598,1966.05,3410.497,1987.45,18.099,15.517,0.533516409,0.786892861,19687180288,20120393728
2017/11/22,3410.497,1987.45,3417.331,1986.944,3442.177,1996.988,3404.286,1965.825,3430.464,1982.282,19.967,-5.168,0.585457193,-0.260031699,21356709376,19678636032
2017/11/23,3430.464,1982.282,3425.009,1976.229,3429.423,1976.229,3342.332,1923.26,3351.918,1924.448,-78.546,-57.834,-2.289661107,-2.917546545,21526539264,19637102080
2017/11/24,3351.918,1924.448,3340.384,1917.123,3360.745,1931.754,3328.333,1910.271,3353.82,1922.72,1.902,-1.728,0.056743632,-0.089791982,15956966400,15969712896
2017/11/27,3353.82,1922.72,3346.656,1918.191,3347.05,1918.191,3315.264,1890.427,3322.229,1892.822,-31.591,-29.898,-0.941940832,-1.554984605,16643917056,16455902464
2017/11/28,3322.229,1892.822,3311.232,1890.189,3333.799,1918.318,3300.78,1890.189,3333.657,1918.318,11.428,25.496,0.34398592,1.346983499,13824780032,14602930944
2017/11/29,3333.657,1918.318,3335.567,1918.839,3343.062,1920.944,3305.572,1894.525,3337.862,1919.058,4.205,0.74,0.126137752,0.03857546,18380593152,17322270720
2017/11/30,3337.862,1919.058,3328.642,1912.667,3340.92,1918.943,3306.283,1896.538,3317.188,1901.855,-20.674,-17.203,-0.619378512,-0.896429394,15659585024,15077831680
2017/12/1,3317.188,1901.855,3315.105,1900.247,3324.516,1921.912,3302.439,1899.75,3317.617,1916.801,0.429,14.946,0.012932641,0.785864327,13919830016,14844912384
2017/12/4,3317.617,1916.801,3310.381,1914.335,3323.996,1919.007,3304.103,1901.363,3309.618,1902.911,-7.999,-13.89,-0.241106794,-0.724644864,14805328896,15733382144
2017/12/5,3309.618,1902.911,3301.69,1898.433,3315.737,1906.363,3300.511,1857.57,3303.675,1866.981,-5.943,-35.93,-0.179567551,-1.888159772,20827886336,17758775808
2017/12/6,3303.675,1866.981,3291.312,1863.424,3296.201,1879.651,3254.61,1845.372,3293.964,1879.651,-9.711,12.67,-0.293945379,0.678635723,15160445184,15882471424
2017/12/7,3293.964,1879.651,3283.279,1875.524,3291.281,1881.436,3259.163,1866.781,3272.054,1868.423,-21.91,-11.228,-0.665156025,-0.597344933,13210589952,13543080960
2017/12/8,3272.054,1868.423,3264.477,1865.765,3297.13,1895.087,3258.759,1865.518,3289.992,1891.509,17.938,23.086,0.548218336,1.235587445,13320931328,14622843648
2017/12/11,3289.992,1891.509,3290.488,1894.547,3322.673,1919.69,3288.294,1894.547,3322.195,1919.69,32.203,28.181,0.97881697,1.489868671,13196598528,15854656000
2017/12/12,3322.195,1919.69,3320.31,1919.238,3320.31,1920.838,3280.329,1900.977,3280.813,1901.088,-41.382,-18.602,-1.245622247,-0.969010622,12460482816,15099640320
2017/12/13,3280.813,1901.088,3278.396,1898.094,3304.01,1915.773,3273.324,1897.463,3303.037,1915.773,22.224,14.685,0.677393073,0.772452406,11199864832,13378934272
2017/12/14,3303.037,1915.773,3302.932,1914.703,3309.529,1918.634,3282.573,1905.875,3292.438,1915.004,-10.599,-0.769,-0.320886505,-0.040140455,12054423552,14597559808
2017/12/15,3292.438,1915.004,3287.529,1912.468,3287.529,1914.387,3259.388,1895.691,3266.137,1901.203,-26.301,-13.801,-0.798830532,-0.720677346,13094061824,15721222400
2017/12/18,3266.137,1901.203,3268.033,1899.186,3280.543,1903.473,3254.177,1882.308,3267.922,1889.132,1.785,-12.071,0.054651719,-0.634913789,12070038784,13386038528
2017/12/19,3267.922,1889.132,3266.019,1889.187,3296.939,1905.624,3266.019,1889.135,3296.538,1905.624,28.616,16.492,0.875663495,0.872993523,11514013440,13029159680
2017/12/20,3296.538,1905.624,3296.74,1905.208,3300.212,1905.586,3276.12,1888.682,3287.605,1891.523,-8.933,-14.101,-0.270981254,-0.739967591,13774511872,14007589632
2017/12/21,3287.605,1891.523,3281.117,1889.094,3309.223,1909.571,3267.404,1876.914,3300.059,1905.048,12.454,13.525,0.378816798,0.715032278,14212792832,15089180160
2017/12/22,3300.059,1905.048,3297.685,1903.574,3307.327,1909.06,3293.441,1899.103,3297.063,1901.56,-2.996,-3.488,-0.090786256,-0.1830925,12404732672,12911965952
2017/12/25,3297.063,1901.56,3296.21,1900.396,3312.299,1904.234,3270.44,1878.683,3280.461,1883.89,-16.602,-17.67,-0.503539059,-0.929237047,14689363456,14797106944
2017/12/26,3280.461,1883.89,3277.837,1882.112,3307.299,1892.205,3274.327,1871.672,3306.124,1892.017,25.663,8.127,0.782298585,0.431394614,14243450112,13995679744
2017/12/27,3306.124,1892.017,3302.461,1890.584,3307.079,1893.865,3270.349,1878.019,3275.782,1878.802,-30.342,-13.215,-0.917751421,-0.698460955,16267489024,15471869952
2017/12/28,3275.782,1878.802,3272.291,1876.817,3304.096,1893.922,3263.728,1874.926,3296.384,1887.339,20.602,8.537,0.62891853,0.454385294,17537167104,15981871872
2017/12/29,3296.384,1887.339,3295.246,1888.05,3308.224,1899.343,3292.769,1887.407,3307.172,1899.343,10.788,12.004,0.327267697,0.636027762,14158683648,13977231872
2018/1/2,3307.172,1899.343,3314.03,1903.493,3349.053,1919.198,3314.03,1903.402,3348.325,1919.198,41.153,19.855,1.244356205,1.045361475,20227886080,16373777408
2018/1/3,3348.325,1919.198,3347.742,1919.044,3379.915,1937.197,3345.288,1916.942,3369.108,1933.998,20.783,14.8,0.620698409,0.771155451,21383614976,19840475136
2018/1/4,3369.108,1933.998,3371,1932.185,3392.826,1941.187,3365.295,1930.048,3385.71,1940.955,16.602,6.957,0.49277138,0.359721158,20695528704,18037649152
2018/1/5,3385.71,1940.955,3386.464,1939.802,3402.069,1946.029,3380.245,1936.676,3391.75,1941.795,6.04,0.84,0.17839685,0.043277665,21306068224,18795013376
2018/1/8,3391.75,1941.795,3391.552,1941.305,3412.73,1945.975,3384.559,1931.797,3409.479,1945.975,17.729,4.18,0.522709516,0.215264742,23616510720,20360407296
2018/1/9,3409.479,1945.975,3406.111,1944.566,3417.227,1952.177,3403.586,1942.433,3413.899,1952.177,4.42,6.202,0.129638575,0.31870913,19148855040,18408183552
2018/1/10,3413.899,1952.177,3414.112,1951.248,3430.213,1951.472,3398.842,1931.501,3421.834,1945.663,7.935,-6.514,0.232432184,-0.33367876,20909499648,19634270976
2018/1/11,3421.834,1945.663,3415.585,1941.6,3426.482,1955.472,3405.639,1935.245,3425.344,1953.122,3.51,7.459,0.102576572,0.383365465,17381213184,18989790208
2018/1/12,3425.344,1953.122,3423.879,1951.335,3435.423,1956.615,3417.98,1943.901,3428.94,1948.932,3.596,-4.19,0.104982157,-0.21452833,17406340352,18602147072
2018/1/15,3428.94,1948.932,3428.95,1945.278,3442.5,1946.777,3402.312,1909.519,3410.488,1913.771,-18.452,-35.161,-0.538125485,-1.804116306,23200928256,22443373312
2018/1/16,3410.488,1913.771,3403.469,1909.978,3437.582,1928.132,3401.96,1909.911,3436.594,1927.556,26.106,13.785,0.765462303,0.720305617,21147546880,19286341120
2018/1/17,3436.594,1927.556,3438.576,1924.407,3465.204,1925.445,3430.511,1899.378,3444.671,1921.743,8.077,-5.813,0.235029218,-0.301573599,26104503040,21351592192
2018/1/18,3444.671,1921.743,3449.881,1918.648,3476.546,1928.74,3448.788,1917.943,3474.754,1924.196,30.083,2.453,0.873319977,0.127644539,22003955456,15561011712
2018/1/19,3474.754,1924.196,3481.62,1923.181,3498.434,1935.094,3474.291,1918.486,3487.864,1921.536,13.11,-2.66,0.377292896,-0.138239556,24753673216,18342928896
2018/1/22,3487.864,1921.536,3476.993,1917.913,3503.385,1943.905,3475.673,1912.368,3501.362,1943.905,13.498,22.369,0.386999034,1.164120787,21748753408,18107481856
2018/1/23,3501.362,1943.905,3504.343,1943.364,3547.222,1952.207,3504.343,1943.003,3546.504,1950.989,45.142,7.084,1.289269718,0.364421101,23870590464,17418876928
2018/1/24,3546.504,1950.989,3553.478,1949.119,3569.489,1961.664,3527.111,1937.491,3559.465,1960.932,12.961,9.943,0.365458491,0.509638957,25295449600,21073522432
2018/1/25,3559.465,1960.932,3555.167,1957.145,3571.48,1966.145,3528.034,1952.848,3548.307,1953.297,-11.158,-7.635,-0.313474075,-0.389355674,24341342208,21376224000
2018/1/26,3548.307,1953.297,3535.493,1947.588,3574.904,1956.139,3534.195,1946.094,3558.128,1950.214,9.821,-3.083,0.276779884,-0.1578357,22269829632,17561173760
2018/1/29,3558.128,1950.214,3563.64,1948.353,3587.032,1949.637,3510.268,1915.301,3523,1919.801,-35.128,-30.413,-0.987260717,-1.559469884,23602696448,19966607872
2018/1/30,3523,1919.801,3511.5,1914.706,3523.051,1921.385,3484.655,1906.233,3488.009,1909.57,-34.991,-10.231,-0.993216009,-0.532919818,18636997632,15797324288
2018/1/31,3488.009,1909.57,3470.508,1898.442,3495.453,1898.654,3454.725,1872.124,3480.833,1877.817,-7.176,-31.753,-0.205733414,-1.662835089,20725340416,19479497216
2018/2/1,3480.833,1877.817,3478.67,1873.963,3495.093,1878.915,3424.418,1818.772,3446.979,1821.061,-33.854,-56.756,-0.972583287,-3.022445744,26050470656,22481867776
2018/2/2,3446.979,1821.061,3419.224,1807.296,3463.163,1824.047,3388.859,1780.358,3462.08,1821.528,15.101,0.467,0.438093763,0.025644391,20812055040,18462657024
2018/2/5,3462.08,1821.528,3411.669,1795.994,3487.721,1812.91,3406.24,1791.296,3487.497,1806.301,25.417,-15.227,0.734154035,-0.835946524,21767375360,14870522368
2018/2/6,3487.497,1806.301,3418.01,1771.075,3440.124,1779.888,3364.216,1726.038,3370.652,1726.091,-116.845,-80.21,-3.350397147,-4.440566661,28055547648,19687740928
2018/2/7,3370.652,1726.091,3412.744,1753.449,3425.537,1761.534,3304.007,1693.348,3309.259,1714.392,-61.393,-11.699,-1.821398353,-0.677774231,26093971456,18536490752
2018/2/8,3309.259,1714.392,3281.045,1709.504,3307.162,1738.82,3225.711,1709.197,3262.05,1734.569,-47.209,20.177,-1.426573139,1.176918698,20126249984,15442980352
2018/2/9,3262.05,1734.569,3172.85,1692.509,3180.11,1701.989,3062.742,1658.459,3129.85,1679.261,-132.2,-55.308,-4.052666268,-3.188573069,25638917632,19357135360
2018/2/12,3129.85,1679.261,3128.37,1688.032,3168.125,1728.335,3113.605,1688.032,3154.125,1723.727,24.275,44.466,0.775596275,2.647950497,15331083008,14499615488
2018/2/13,3154.125,1723.727,3176.106,1733.054,3219.216,1748.641,3176.106,1729.132,3184.958,1730.829,30.833,7.102,0.977545278,0.412014199,15152759808,14216733440
2018/2/14,3184.958,1730.829,3188.247,1732.242,3203.496,1739.146,3171.383,1723.191,3199.158,1739.146,14.2,8.317,0.445845754,0.480521184,10032282624,10008243968
2018/2/22,3199.158,1739.146,3237.569,1754.306,3269.915,1772.568,3234.115,1751.836,3268.558,1771.966,69.4,32.82,2.169320803,1.88713311,13873044480,13617047808
2018/2/23,3268.558,1771.966,3275.429,1772.465,3294.133,1778.346,3258.487,1761.812,3289.024,1775.168,20.466,3.202,0.626147677,0.180703241,14579036928,14053085440
2018/2/26,3289.024,1775.168,3307.295,1784.311,3335.985,1816.882,3281.615,1779.829,3329.573,1815.017,40.549,39.849,1.232858137,2.244801619,18856860160,20018349056
2018/2/27,3329.573,1815.017,3328.671,1815.275,3328.671,1819.448,3284.629,1805.34,3292.067,1808.915,-37.506,-6.102,-1.126450749,-0.336195198,17421936896,19593277952
2018/2/28,3292.067,1808.915,3264.058,1794.551,3277.832,1818.039,3239.843,1785.435,3259.408,1811.782,-32.659,2.867,-0.992051498,0.158492798,15104353536,18663895296
2018/3/1,3259.408,1811.782,3235.088,1800.886,3280.149,1834.011,3228.584,1797.296,3273.754,1834.011,14.346,22.229,0.440141277,1.226913613,15909831936,19007030528
2018/3/2,3273.754,1834.011,3248.446,1821.688,3269.937,1836.061,3242.266,1818.86,3254.528,1822.214,-19.226,-11.797,-0.587276869,-0.643234964,15086106368,18464681728
2018/3/5,3254.528,1822.214,3255.871,1825.586,3269.399,1830.835,3236.717,1818.381,3256.926,1830.835,2.398,8.621,0.073681959,0.473105793,14483598848,15954953984
2018/3/6,3256.926,1830.835,3266.486,1834.77,3290.253,1852.224,3243.654,1832.59,3289.641,1852.224,32.715,21.389,1.004474772,1.168264754,19535804672,20652549888
2018/3/7,3289.641,1852.224,3288.864,1849.326,3308.406,1854.745,3264.763,1836.367,3271.668,1837.869,-17.973,-14.355,-0.54635141,-0.775014253,16866501888,17914833664
2018/3/8,3271.668,1837.869,3268.346,1836.533,3289.497,1856.473,3261.552,1836.533,3288.405,1856.473,16.737,18.604,0.511573913,1.012259307,14982752000,16520317440
2018/3/9,3288.405,1856.473,3291.425,1858.782,3309.715,1886.437,3283.559,1858.212,3307.165,1885.384,18.76,28.911,0.570489341,1.557307863,16842450944,23455546880
2018/3/12,3307.165,1885.384,3319.208,1895.342,3333.561,1908.837,3313.555,1895.234,3326.699,1908.837,19.534,23.453,0.590656952,1.243937575,20653243648,26177324544
2018/3/13,3326.699,1908.837,3324.121,1906.184,3333.875,1910.67,3307.376,1894.858,3310.238,1895.308,-16.461,-13.529,-0.49481483,-0.708756169,17711435264,22784842496
2018/3/14,3310.238,1895.308,3298.665,1888.763,3304.978,1895.88,3287.355,1877.945,3291.381,1878.514,-18.857,-16.794,-0.569656925,-0.886082895,15749108480,19606773760
2018/3/15,3291.381,1878.514,3277.514,1870.476,3297.098,1881.134,3273.2,1854.221,3291.112,1874.41,-0.269,-4.104,-0.008172861,-0.218470557,14857360640,18757355520
2018/3/16,3291.112,1874.41,3290.209,1874.542,3300.565,1881.3,3269.282,1863.025,3269.882,1863.025,-21.23,-11.385,-0.645070724,-0.607391126,14120364800,16959835648
2018/3/19,3269.882,1863.025,3264.928,1861.819,3280.567,1876.164,3251.047,1854.949,3279.251,1868.053,9.369,5.028,0.286524101,0.269883657,13795497984,16581944832
2018/3/20,3279.251,1868.053,3257.218,1854.267,3292.574,1872.692,3252.433,1849.835,3290.639,1872.332,11.388,4.279,0.347274423,0.229062023,13988108032,17736007680
2018/3/21,3290.639,1872.332,3299.731,1875.401,3314.209,1888.555,3268.877,1857.689,3280.952,1858.611,-9.687,-13.721,-0.294380514,-0.732829434,16839827712,20247247360
2018/3/22,3280.952,1858.611,3281.265,1858.862,3288.796,1867.491,3242.761,1842.919,3263.48,1849.602,-17.472,-9.009,-0.532528364,-0.484716813,15043297792,17577816320
2018/3/23,3263.48,1849.602,3172.772,1792.382,3188.235,1812.774,3110.663,1740.914,3152.76,1766.611,-110.72,-82.991,-3.392697366,-4.486965304,27553201408,28241282304
2018/3/26,3152.76,1766.611,3117.319,1742.442,3134.275,1790.354,3091.457,1726.006,3133.721,1790.354,-19.039,23.743,-0.603883581,1.343985744,18636635136,19579888896
2018/3/27,3133.721,1790.354,3164.797,1807.88,3172.777,1834.331,3143.569,1807.88,3166.648,1829.693,32.927,39.339,1.050731702,2.197274952,18907338240,22288276224
2018/3/28,3166.648,1829.693,3130.571,1808.103,3165.212,1831.7,3117.533,1804.599,3122.289,1812.356,-44.359,-17.337,-1.400818784,-0.947536007,16350048768,20480130560
2018/3/29,3122.289,1812.356,3127.262,1818.496,3174.508,1832.441,3098.246,1807.315,3160.53,1830.094,38.241,17.738,1.224774516,0.978726034,17031238400,19257464064
2018/3/30,3160.53,1830.094,3161.785,1833.653,3177.72,1854.094,3152.888,1833.373,3168.896,1853.721,8.366,23.627,0.264702439,1.291026581,15464659712,20910316288
2018/4/2,3168.896,1853.721,3169.778,1858.431,3192.34,1869.548,3159.986,1853.63,3163.179,1856.663,-5.717,2.942,-0.180409834,0.15870781,17772777728,23874294016
2018/4/3,3163.179,1856.663,3130.013,1833.173,3144.332,1844.362,3119.132,1827.486,3136.633,1842.23,-26.546,-14.433,-0.839219026,-0.777362397,15221667328,20820404480
2018/4/4,3136.633,1842.23,3147.049,1847.157,3163.34,1854.897,3128.866,1830.722,3131.111,1831.704,-5.522,-10.526,-0.176048648,-0.571372738,14697668096,19316374272
2018/4/9,3131.111,1831.704,3125.441,1825.501,3146.092,1839.829,3110.302,1810.5,3138.293,1831.825,7.182,0.121,0.229375452,0.006605871,13960862208,18579468544
2018/4/10,3138.293,1831.825,3144.256,1833.14,3190.649,1841.219,3139.08,1819.762,3190.321,1841.219,52.028,9.394,1.65784393,0.512821913,16820135936,19974159616
2018/4/11,3190.321,1841.219,3197.371,1845.083,3220.845,1857.104,3191.586,1844.45,3208.081,1850.965,17.76,9.746,0.556683795,0.529323236,17586719744,19100436224
