比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
老鹰87-105热火,主,81,20,26,105,0.846,23,4,胜,37,47,48,39,5,22,10,10,迈阿密热火,0.25,18,2016/1/31,0.481,21,MIA
老鹰87-76黄蜂,客,81,32,23,76,0.652,12,4,负,31,41,58,27,7,15,10,7,夏洛特黄蜂,0.219,6,2016/2/28,0.333,16,CHA
老鹰87-93步行者,主,87,26,18,93,0.556,20,3,胜,29,40,30,38,7,10,11,16,印第安纳步行者,0.269,14,2015/12/28,0.437,9,IND
老鹰88-100热火,客,89,16,15,100,0.867,16,5,胜,39,54,23,40,7,13,15,6,迈阿密热火,0.438,15,2015/12/14,0.449,26,MIA
老鹰88-108马刺,主,85,17,20,108,0.95,14,9,胜,37,49,17,40,9,19,12,11,圣安东尼奥马刺,0.529,16,2015/11/28,0.471,25,SAS
老鹰88-90篮网,主,84,20,13,90,0.538,14,3,胜,35,44,11,37,9,7,9,14,布鲁克林篮网,0.45,11,2015/11/17,0.44,22,BKN
老鹰88-91国王,主,92,24,24,91,0.75,14,4,胜,39,56,42,33,7,18,17,13,萨克拉门托国王,0.292,19,2016/1/21,0.359,24,SAC
老鹰91-84爵士,主,86,26,23,84,0.739,14,4,负,39,54,63,30,7,17,15,10,犹他爵士,0.269,20,2016/3/8,0.349,16,UTA
老鹰92-102勇士,客,89,45,12,102,0.833,17,8,胜,37,43,55,39,14,10,6,14,金州勇士,0.311,13,2016/2/22,0.438,30,GSW
老鹰92-111步行者,主,78,15,30,111,0.867,17,8,胜,39,49,46,38,9,26,10,10,印第安纳步行者,0.6,16,2016/1/28,0.487,20,IND
老鹰93-106凯尔特,主,103,33,12,106,0.917,18,7,胜,33,50,8,42,11,11,17,10,波士顿凯尔特人,0.333,10,2015/11/13,0.408,27,BOS
老鹰94-106活塞,客,96,29,26,106,0.769,15,3,胜,36,59,1,37,12,20,23,5,底特律活塞,0.414,15,2015/10/27,0.385,23,DET
老鹰94-107雷霆,主,80,17,26,107,0.769,16,2,胜,42,52,22,39,9,20,10,6,俄克拉荷马雷霆,0.529,14,2015/12/10,0.488,24,OKC
老鹰94-109骑士,主,83,29,20,109,0.9,14,4,胜,38,47,81,40,11,18,9,9,克里夫兰骑士,0.379,15,2016/4/11,0.482,17,CLE
老鹰94-92黄蜂,主,86,37,15,92,0.933,14,13,负,36,45,3,32,14,14,9,7,夏洛特黄蜂,0.378,11,2015/11/1,0.372,27,CHA
老鹰94-96魔术,主,85,26,12,96,0.917,13,10,胜,35,43,50,39,7,11,8,9,奥兰多魔术,0.269,18,2016/2/7,0.459,24,ORL
老鹰95-83灰熊,客,95,23,14,83,0.786,14,5,负,38,58,66,33,6,11,20,10,孟菲斯灰熊,0.261,16,2016/3/12,0.347,15,MEM
老鹰95-87猛龙,客,84,21,20,87,0.75,16,4,负,38,46,78,32,8,15,8,10,多伦多猛龙,0.381,11,2016/4/7,0.381,16,TOR
老鹰95-98太阳,主,85,24,26,98,0.769,17,6,胜,37,52,45,34,10,20,15,10,菲尼克斯太阳,0.417,17,2016/1/23,0.4,22,PHO
老鹰95-99森林狼,主,82,21,29,99,0.759,23,4,胜,38,45,15,34,9,22,7,9,明尼苏达森林狼,0.429,11,2015/11/25,0.415,22,MIN
老鹰96-104猛龙,主,82,24,29,104,0.724,24,3,胜,37,48,63,38,7,21,11,6,多伦多猛龙,0.292,13,2016/3/10,0.463,16,TOR
老鹰96-97爵士,客,76,21,17,97,0.706,15,7,胜,30,40,10,39,7,12,10,7,犹他爵士,0.333,17,2015/11/15,0.513,21,UTA
老鹰97-105猛龙,主,80,23,28,105,0.786,19,4,胜,36,44,74,36,11,22,8,14,多伦多猛龙,0.478,11,2016/3/30,0.45,26,TOR
老鹰97-109骑士,主,85,29,19,109,0.842,22,8,胜,40,51,13,41,11,16,11,4,克里夫兰骑士,0.379,14,2015/11/21,0.482,27,CLE
老鹰97-111尼克斯,主,88,26,14,111,0.857,19,7,胜,34,46,35,44,11,12,12,8,纽约尼克斯,0.423,16,2016/1/3,0.5,27,NYK
老鹰97-94黄蜂,客,88,30,13,94,0.769,20,6,负,41,54,2,36,12,10,13,7,夏洛特黄蜂,0.4,18,2015/10/30,0.409,23,CHA
老鹰98-109奇才,主,88,28,30,109,0.533,22,4,胜,40,51,82,42,9,16,11,14,华盛顿奇才,0.321,19,2016/4/13,0.477,25,WAS
老鹰98-81魔术,客,87,22,20,81,0.75,13,5,负,31,42,40,30,6,15,11,11,奥兰多魔术,0.273,13,2016/1/18,0.345,21,ORL
老鹰98-92热火,主,86,28,16,92,0.688,21,9,负,36,49,4,38,5,11,13,10,迈阿密热火,0.179,18,2015/11/3,0.442,13,MIA
老鹰98-95小牛,主,100,31,19,95,0.842,15,3,负,31,51,23,36,7,16,20,7,达拉斯小牛,0.226,9,2015/12/9,0.36,18,DAL
雷霆100-104骑士,主,88,29,13,104,0.769,22,1,胜,26,42,24,41,12,10,16,6,克里夫兰骑士,0.414,16,2015/12/17,0.466,29,CLE
雷霆100-106老鹰,主,90,28,20,106,0.9,15,8,胜,37,51,20,39,10,18,14,9,亚特兰大老鹰,0.357,12,2015/11/30,0.433,23,ATL
雷霆100-99快船,主,87,22,14,99,0.714,15,3,负,34,45,29,41,7,10,11,7,洛杉矶快船,0.318,13,2015/12/21,0.471,21,LAC
雷霆101-96森林狼,主,81,18,23,96,0.739,15,6,负,34,45,39,36,7,17,11,7,明尼苏达森林狼,0.389,18,2016/1/12,0.444,22,MIN
雷霆102-8576人,客,86,17,28,85,0.714,17,7,负,31,43,9,30,5,20,12,11,费城76人,0.294,17,2015/11/13,0.349,16,PHI
雷霆103-87活塞,客,90,29,20,87,0.8,21,1,负,25,38,16,31,9,16,13,9,底特律活塞,0.31,8,2015/11/27,0.344,17,DET
雷霆104-116国王,客,89,17,39,116,0.744,14,8,胜,35,48,34,40,7,29,13,7,萨克拉门托国王,0.412,15,2016/1/4,0.449,26,SAC
雷霆104-96雄鹿,主,90,19,30,96,0.833,24,6,负,29,43,63,34,3,25,14,17,密尔沃基雄鹿,0.158,10,2016/3/6,0.378,22,MIL
雷霆104-98爵士,客,94,22,20,98,0.6,24,2,负,28,44,22,39,8,12,16,6,犹他爵士,0.364,11,2015/12/13,0.415,14,UTA
雷霆105-110火箭,主,89,29,29,110,0.655,22,7,胜,27,34,4,41,9,19,7,18,休斯顿火箭,0.31,12,2015/11/2,0.461,22,HOU
雷霆106-116篮网,主,94,17,25,116,0.72,17,7,胜,31,49,45,45,8,18,18,10,布鲁克林篮网,0.471,11,2016/1/24,0.479,24,BKN
雷霆106-121勇士,主,87,34,21,121,0.762,20,3,胜,36,40,60,47,11,16,4,11,金州勇士,0.324,8,2016/3/3,0.54,33,GSW
雷霆106-90开拓者,客,92,26,18,90,0.833,28,3,负,30,47,27,32,11,15,17,6,波特兰开拓者,0.423,18,2015/12/16,0.348,13,POR
雷霆107-94老鹰,客,78,28,23,94,0.609,19,7,负,29,34,24,35,10,14,5,9,亚特兰大老鹰,0.357,9,2015/12/10,0.449,21,ATL
雷霆108-116勇士,主,97,26,20,116,0.65,23,4,胜,33,46,50,48,7,13,13,7,金州勇士,0.269,10,2016/2/6,0.495,24,GSW
雷霆108-89小牛,客,82,31,25,89,0.76,20,3,负,33,41,40,32,6,19,8,7,达拉斯小牛,0.194,16,2016/1/13,0.39,18,DAL
雷霆109-106小牛,主,87,33,18,106,0.889,15,6,负,26,33,45,40,10,16,7,9,达拉斯小牛,0.303,8,2016/1/22,0.46,24,DAL
雷霆109-90黄蜂,主,84,22,34,90,0.765,27,7,负,27,34,33,29,6,26,7,7,夏洛特黄蜂,0.273,4,2016/1/2,0.345,18,CHA
雷霆109-95黄蜂,客,81,27,21,95,0.857,21,2,负,28,34,42,34,9,18,6,8,夏洛特黄蜂,0.333,16,2016/1/20,0.42,17,CHA
雷霆110-103鹈鹕,客,95,32,9,103,1,25,4,负,30,40,12,43,8,9,10,8,新奥尔良鹈鹕,0.25,11,2015/11/18,0.453,21,NOH
雷霆110-104掘金,主,83,20,36,104,0.75,25,6,负,36,48,42,35,7,27,12,5,丹佛掘金,0.35,17,2016/1/19,0.422,21,DEN
雷霆110-106太阳,客,82,20,13,106,0.923,24,3,负,26,37,35,43,8,12,11,10,菲尼克斯太阳,0.4,16,2015/12/31,0.524,24,PHO
雷霆110-115开拓者,主,100,44,14,115,0.857,28,4,胜,32,52,40,42,19,12,20,7,波特兰开拓者,0.432,16,2016/1/10,0.42,27,POR
雷霆110-118火箭,主,102,42,26,118,0.885,24,5,胜,23,45,77,41,13,23,22,11,休斯顿火箭,0.31,9,2016/4/3,0.402,24,HOU
雷霆110-99篮网,客,94,13,12,99,0.833,19,3,负,34,45,15,43,3,10,11,10,布鲁克林篮网,0.231,17,2015/11/25,0.457,20,BKN
雷霆111-107火箭,客,92,37,17,107,0.824,27,3,负,34,47,71,40,13,14,13,9,休斯顿火箭,0.351,15,2016/3/22,0.435,26,HOU
雷霆111-89爵士,主,73,19,40,89,0.7,18,3,负,28,41,13,28,5,28,13,11,犹他爵士,0.263,21,2015/11/23,0.384,15,UTA
雷霆111-92马刺,客,86,15,17,92,0.824,17,3,负,21,34,73,37,4,14,13,8,圣安东尼奥马刺,0.267,12,2016/3/26,0.43,14,SAS
雷霆111-9776人,主,89,29,27,97,0.63,17,5,负,26,36,69,35,10,17,10,11,费城76人,0.345,8,2016/3/18,0.393,24,PHI
雷霆112-106马刺,客,93,15,13,106,0.846,18,9,负,29,36,1,45,5,11,7,11,圣安东尼奥马刺,0.333,13,2015/10/28,0.484,22,SAS
雷霆112-114国王,主,94,32,20,114,0.55,23,4,胜,24,40,80,45,13,11,16,12,萨克拉门托国王,0.406,11,2016/4/9,0.479,22,SAC
雷霆112-79湖人,客,81,31,30,79,0.867,20,1,负,38,48,81,23,7,26,10,8,洛杉矶湖人,0.226,15,2016/4/11,0.284,15,LAL
雷霆112-94灰熊,客,90,21,24,94,0.708,24,4,负,30,39,37,35,7,17,9,9,孟菲斯灰熊,0.333,8,2016/1/6,0.389,21,MEM
雷霆113-91爵士,客,73,22,23,91,0.696,22,3,负,27,36,72,35,5,16,9,8,犹他爵士,0.227,18,2016/3/24,0.479,18,UTA
雷霆113-93森林狼,客,85,12,23,93,0.87,19,2,负,29,45,41,34,5,20,16,3,明尼苏达森林狼,0.417,12,2016/1/15,0.4,15,MIN
雷霆114-122灰熊,主,84,17,39,122,0.923,22,4,胜,22,34,12,37,12,36,12,11,孟菲斯灰熊,0.706,10,2015/11/16,0.44,23,MEM
雷霆114-98奇才,客,86,26,15,98,0.733,18,3,负,25,27,46,40,7,11,2,8,华盛顿奇才,0.269,13,2016/2/1,0.465,20,WAS
雷霆115-111步行者,主,83,22,30,111,0.733,18,2,负,26,34,69,40,9,22,8,11,印第安纳步行者,0.409,12,2016/3/19,0.482,28,IND
雷霆115-120开拓者,主,84,33,24,120,0.792,23,6,胜,30,39,80,43,15,19,9,11,波特兰开拓者,0.455,15,2016/4/6,0.512,32,POR
雷霆116-103小牛,主,86,28,30,103,0.8,21,4,负,29,42,58,35,9,24,13,10,达拉斯小牛,0.321,10,2016/2/24,0.407,26,DAL
雷霆116-108火箭,客,95,39,43,108,0.628,21,7,负,29,40,49,36,9,27,11,14,休斯顿火箭,0.231,10,2016/1/29,0.379,23,HOU
雷霆117-113湖人,主,84,26,25,113,0.96,22,5,负,24,34,38,40,9,24,10,9,洛杉矶湖人,0.346,11,2016/1/8,0.476,19,LAL
雷霆117-114魔术,客,95,23,12,114,0.833,18,5,负,27,39,48,47,10,10,12,3,奥兰多魔术,0.435,9,2016/2/3,0.495,25,ORL
雷霆117-114小牛,客,83,19,28,114,0.571,17,4,负,27,36,14,44,10,16,9,8,达拉斯小牛,0.526,17,2015/11/22,0.53,26,DAL
雷霆117-93掘金,客,92,26,19,93,0.737,17,3,负,21,35,3,35,9,14,14,8,丹佛掘金,0.346,13,2015/11/1,0.38,20,DEN
雷霆118-121勇士,客,95,32,25,121,0.68,22,7,胜,28,32,58,45,14,17,4,15,金州勇士,0.438,11,2016/2/27,0.474,25,GSW
雷霆118-78湖人,客,86,28,17,78,0.588,20,2,负,24,32,27,30,8,10,8,10,洛杉矶湖人,0.286,14,2015/12/19,0.349,14,LAL
雷霆119-100猛龙,主,93,24,23,100,0.696,21,7,负,28,40,73,38,8,16,12,4,多伦多猛龙,0.333,9,2016/3/28,0.409,19,TOR
雷霆119-117快船,客,76,29,22,117,0.773,17,4,负,21,26,75,42,16,17,5,9,洛杉矶快船,0.552,12,2016/3/31,0.553,22,LAC
雷霆119-123鹈鹕,主,90,20,18,123,0.944,25,6,胜,25,39,57,47,12,17,14,5,新奥尔良鹈鹕,0.6,12,2016/2/25,0.522,29,NOH
雷霆120-108快船,客,81,34,23,108,0.609,17,4,负,27,29,63,41,12,14,2,11,洛杉矶快船,0.353,10,2016/3/9,0.506,29,LAC
雷霆120-85湖人,主,89,25,22,85,0.636,18,5,负,23,35,29,32,7,14,12,6,洛杉矶湖人,0.28,10,2015/12/23,0.36,19,LAL
雷霆121-95鹈鹕,客,88,16,24,95,0.667,17,2,负,24,31,53,38,3,16,7,13,新奥尔良鹈鹕,0.188,7,2016/2/11,0.432,17,NOH
雷霆122-106太阳,主,73,11,39,106,0.795,30,4,负,27,36,53,37,1,31,9,9,菲尼克斯太阳,0.091,17,2016/2/8,0.507,22,PHO
雷霆122-112掘金,客,94,25,15,112,0.733,18,2,负,20,37,31,46,9,11,17,6,丹佛掘金,0.36,10,2015/12/27,0.489,24,DEN
雷霆124-102掘金,主,88,30,27,102,0.667,19,4,负,28,38,79,37,10,18,10,9,丹佛掘金,0.333,13,2016/4/5,0.42,28,DEN
雷霆124-103太阳,客,84,16,26,103,0.769,25,1,负,26,33,7,38,7,20,7,7,菲尼克斯太阳,0.438,23,2015/11/8,0.452,18,PHO
雷霆125-101奇才,主,97,24,26,101,0.769,22,5,负,29,41,7,38,5,20,12,8,华盛顿奇才,0.208,8,2015/11/10,0.392,17,WAS
雷霆125-88灰熊,主,81,14,22,88,0.864,17,4,负,22,33,22,33,3,19,11,6,孟菲斯灰熊,0.214,15,2015/12/8,0.407,14,MEM
雷霆126-123森林狼,主,90,14,28,123,0.643,16,4,负,23,35,47,50,5,18,12,6,明尼苏达森林狼,0.357,8,2016/1/27,0.556,31,MIN
雷霆128-122尼克斯,主,95,23,30,122,0.767,21,7,负,33,42,47,44,11,23,9,9,纽约尼克斯,0.478,9,2016/1/26,0.463,24,NYK
雷霆128-94开拓者,客,91,27,27,94,0.926,19,7,负,25,39,68,31,7,25,14,4,波特兰开拓者,0.259,11,2016/3/14,0.341,13,POR
雷霆130-109凯尔特,主,93,19,27,109,0.889,22,4,负,26,42,68,40,5,24,16,4,波士顿凯尔特人,0.263,11,2016/3/16,0.43,17,BOS
雷霆131-116国王,主,107,25,19,116,0.684,16,0,负,24,46,58,48,7,13,22,11,萨克拉门托国王,0.28,10,2016/2/29,0.449,28,SAC
雷霆131-123雄鹿,客,100,16,22,123,0.682,26,5,负,29,47,33,49,10,15,18,6,密尔沃基雄鹿,0.625,14,2015/12/29,0.49,29,MIL
雷霆139-136魔术,主,106,33,38,136,0.789,31,10,负,35,49,2,47,12,30,14,10,奥兰多魔术,0.364,16,2015/10/30,0.443,25,ORL
雷霆82-88活塞,主,87,19,20,88,0.9,18,4,胜,37,53,75,33,4,18,16,6,底特律活塞,0.211,16,2016/3/29,0.379,20,DET
雷霆85-100凯尔特,客,82,23,20,100,0.65,26,7,胜,35,47,9,39,9,13,12,12,波士顿凯尔特人,0.391,18,2015/11/15,0.476,25,BOS
雷霆85-93马刺,主,85,24,25,93,0.84,17,3,胜,31,44,66,34,4,21,13,12,圣安东尼奥马刺,0.167,11,2016/3/12,0.4,17,SAS
雷霆90-93尼克斯,客,72,20,23,93,0.652,20,5,胜,30,36,13,33,12,15,6,10,纽约尼克斯,0.6,20,2015/11/20,0.458,23,NYK
雷霆92-115骑士,客,80,23,27,115,0.852,21,1,胜,36,49,54,41,10,23,13,4,克里夫兰骑士,0.435,12,2016/2/21,0.512,25,CLE
雷霆94-90爵士,主,78,28,24,90,0.667,16,4,负,28,39,21,33,8,16,11,7,犹他爵士,0.286,11,2015/12/11,0.423,17,UTA
雷霆95-97热火,主,81,13,24,97,0.583,14,3,胜,29,35,17,40,3,14,6,10,迈阿密热火,0.231,9,2015/12/3,0.494,25,MIA
雷霆96-105公牛,客,92,18,20,105,0.9,19,6,胜,37,53,27,40,7,18,16,8,芝加哥公牛,0.389,16,2015/12/25,0.435,22,CHI
雷霆96-99森林狼,客,86,21,21,99,0.857,23,7,胜,31,37,66,37,7,18,6,12,明尼苏达森林狼,0.333,12,2016/3/11,0.43,22,MIN
雷霆98-101步行者,客,88,22,22,101,0.636,14,8,胜,35,45,54,39,9,14,10,8,印第安纳步行者,0.409,11,2016/2/19,0.443,27,IND
雷霆98-102马刺,主,87,14,32,102,0.75,22,8,胜,31,42,81,37,4,24,11,12,圣安东尼奥马刺,0.286,11,2016/4/12,0.425,15,SAS
雷霆98-103快船,主,98,31,21,103,0.667,13,3,胜,33,45,60,40,9,14,12,11,洛杉矶快船,0.29,6,2016/3/2,0.408,26,LAC
雷霆98-103猛龙,客,79,14,39,103,0.821,16,3,胜,33,45,5,33,5,32,12,14,多伦多猛龙,0.357,14,2015/11/4,0.418,12,TOR
雷霆98-104公牛,主,90,18,21,104,0.81,17,7,胜,36,47,6,40,7,17,11,3,芝加哥公牛,0.389,6,2015/11/5,0.444,20,CHI
雷霆98-95国王,客,88,24,30,95,0.6,20,5,负,28,41,22,35,7,18,13,11,萨克拉门托国王,0.292,14,2015/12/6,0.398,20,SAC
雷霆99-74热火,客,72,14,11,74,0.909,12,9,负,29,36,41,30,4,10,7,6,迈阿密热火,0.286,19,2016/1/17,0.417,12,MIA
马刺100-92鹈鹕,客,80,17,18,92,0.667,17,0,负,33,44,74,36,8,12,11,6,新奥尔良鹈鹕,0.471,17,2016/3/30,0.45,27,NOH
马刺100-99尼克斯,客,91,21,17,99,0.824,14,4,负,34,44,38,38,9,14,10,1,纽约尼克斯,0.429,8,2016/1/8,0.418,19,NYK
马刺101-112勇士,主,83,25,11,112,0.909,22,2,胜,36,43,79,45,12,10,7,8,金州勇士,0.48,15,2016/4/7,0.542,33,GSW
马刺101-86掘金,客,86,18,6,86,0.833,16,3,负,28,36,30,38,5,5,8,6,丹佛掘金,0.278,15,2015/12/26,0.442,25,DEN
马刺101-87灰熊,主,83,19,24,87,0.625,22,4,负,26,39,74,33,6,15,13,8,孟菲斯灰熊,0.316,14,2016/3/28,0.398,19,MEM
马刺101-95森林狼,客,82,11,24,95,0.583,29,4,负,26,32,31,39,3,14,6,12,明尼苏达森林狼,0.273,15,2015/12/28,0.476,25,MIN
马刺102-75篮网,客,77,16,15,75,0.533,17,6,负,30,32,2,31,5,8,2,6,布鲁克林篮网,0.313,15,2015/10/30,0.403,17,BKN
马刺102-95猛龙,客,80,18,10,95,0.9,21,3,负,26,32,76,40,6,9,6,8,多伦多猛龙,0.333,13,2016/4/2,0.5,18,TOR
马刺102-98雷霆,客,87,25,25,98,0.88,23,5,负,37,55,82,35,6,22,18,7,俄克拉荷马雷霆,0.24,21,2016/4/12,0.402,18,OKC
马刺103-117骑士,主,82,23,21,117,0.857,21,4,胜,33,43,46,45,9,18,10,4,克里夫兰骑士,0.391,9,2016/1/30,0.549,24,CLE
马刺103-78老鹰,主,80,24,16,78,0.813,15,3,负,26,33,25,30,5,13,7,15,亚特兰大老鹰,0.208,17,2015/12/12,0.375,21,ATL
马刺103-83灰熊,主,80,16,25,83,0.84,17,6,负,28,37,20,30,2,21,9,6,孟菲斯灰熊,0.125,11,2015/12/3,0.375,19,MEM
马刺104-94国王,客,81,16,21,94,0.667,19,4,负,26,33,61,37,6,14,7,13,萨克拉门托国王,0.375,19,2016/3/5,0.457,21,SAC
马刺104-94火箭,主,84,25,22,94,0.727,27,4,负,30,39,59,35,8,16,9,5,休斯顿火箭,0.32,14,2016/2/27,0.417,19,HOU
马刺106-102湖人,客,86,30,27,102,0.889,22,3,负,33,46,53,34,10,24,13,5,洛杉矶湖人,0.333,8,2016/2/6,0.395,19,LAL
马刺106-112雷霆,主,86,19,22,112,0.955,19,4,胜,34,45,1,42,7,21,11,7,俄克拉荷马雷霆,0.368,19,2015/10/28,0.488,21,OKC
马刺106-79篮网,主,73,12,13,79,0.846,18,3,负,25,30,38,33,2,11,5,5,布鲁克林篮网,0.167,15,2016/1/11,0.452,15,BKN
马刺106-88国王,主,84,19,19,88,0.684,14,5,负,31,42,8,34,7,13,11,10,萨克拉门托国王,0.368,19,2015/11/9,0.405,25,SAC
马刺106-92步行者,客,90,19,15,92,0.6,15,3,负,35,48,27,38,7,9,13,5,印第安纳步行者,0.368,14,2015/12/21,0.422,21,IND
马刺107-92魔术,客,96,17,11,92,0.818,19,6,负,32,51,47,39,5,9,19,9,奥兰多魔术,0.294,16,2016/2/1,0.406,19,ORL
马刺108-105凯尔特,客,86,29,22,105,0.682,22,3,负,28,39,20,39,12,15,11,9,波士顿凯尔特人,0.414,14,2015/12/5,0.453,22,BOS
马刺108-83森林狼,主,72,10,25,83,0.8,17,2,负,23,31,29,30,3,20,8,5,明尼苏达森林狼,0.3,13,2015/12/23,0.417,19,MIN
马刺108-87快船,客,69,19,22,87,0.682,17,4,负,22,27,66,32,8,15,5,5,洛杉矶快船,0.421,13,2016/3/15,0.464,15,LAC
马刺108-88老鹰,客,87,26,13,88,0.615,17,5,负,31,43,19,37,6,8,12,9,亚特兰大老鹰,0.231,18,2015/11/28,0.425,28,ATL
马刺108-92国王,主,96,18,15,92,0.533,14,1,负,34,44,56,39,6,8,10,13,萨克拉门托国王,0.333,14,2016/2/24,0.406,27,SAC
马刺108-95湖人,主,84,16,18,95,0.722,12,5,负,33,45,45,38,6,13,12,3,洛杉矶湖人,0.375,11,2016/1/22,0.452,19,LAL
马刺109-101公牛,客,86,22,13,101,0.923,18,5,负,39,50,63,39,11,12,11,5,芝加哥公牛,0.5,21,2016/3/10,0.453,23,CHI
马刺109-87湖人,客,88,25,10,87,0.6,21,5,负,27,36,23,36,9,6,9,7,洛杉矶湖人,0.36,15,2015/12/11,0.409,20,LAL
马刺109-98掘金,客,98,15,18,98,0.944,17,5,负,33,50,12,38,5,17,17,7,丹佛掘金,0.333,6,2015/11/18,0.388,25,DEN
马刺109-99活塞,主,91,23,26,99,0.654,24,2,负,30,41,38,38,6,17,11,8,底特律活塞,0.261,12,2016/1/12,0.418,22,DET
马刺110-104灰熊,客,83,18,13,104,0.692,19,4,负,23,31,73,44,7,9,8,11,孟菲斯灰熊,0.389,10,2016/3/25,0.53,23,MEM
马刺110-97鹈鹕,客,90,19,14,97,0.857,23,4,负,34,45,48,41,3,12,11,12,新奥尔良鹈鹕,0.158,16,2016/2/3,0.456,21,NOH
马刺112-79太阳,客,81,18,18,79,0.556,23,3,负,28,36,34,32,5,10,8,6,菲尼克斯太阳,0.278,15,2015/12/30,0.395,18,PHO
马刺112-83小牛,客,81,23,25,83,0.76,23,6,负,40,45,42,29,6,19,5,4,达拉斯小牛,0.261,13,2016/1/17,0.358,20,DAL
马刺112-88热火,客,77,14,12,88,0.583,16,6,负,30,36,71,37,7,7,6,8,迈阿密热火,0.5,14,2016/3/23,0.481,23,MIA
马刺113-101开拓者,主,88,22,23,101,0.609,15,3,负,26,36,9,39,9,14,10,6,波特兰开拓者,0.409,9,2015/11/11,0.443,26,POR
马刺114-94黄蜂,客,73,19,31,94,0.645,18,0,负,27,33,6,34,6,20,6,7,夏洛特黄蜂,0.316,15,2015/11/7,0.466,15,CHA
马刺114-95奇才,客,84,15,25,95,0.88,18,4,负,28,38,24,35,3,22,10,6,华盛顿奇才,0.2,12,2015/12/16,0.417,22,WAS
马刺115-107快船,客,72,24,40,107,0.625,22,8,负,31,37,27,36,10,25,6,6,洛杉矶快船,0.417,10,2015/12/18,0.5,23,LAC
马刺116-90小牛,主,73,15,27,90,0.778,23,2,负,31,36,53,33,3,21,5,7,达拉斯小牛,0.2,15,2016/2/5,0.452,17,DAL
马刺116-91森林狼,主,79,15,19,91,0.789,17,2,负,28,35,65,36,4,15,7,5,明尼苏达森林狼,0.267,15,2016/3/8,0.456,18,MIN
马刺117-89太阳,主,81,18,23,89,0.826,26,4,负,34,43,44,32,6,19,9,3,菲尼克斯太阳,0.333,13,2016/1/21,0.395,18,PHO
马刺118-110开拓者,客,89,22,30,110,0.733,22,6,负,35,49,69,39,10,22,14,5,波特兰开拓者,0.455,13,2016/3/17,0.438,23,POR
马刺118-111太阳,主,93,25,22,111,0.727,30,5,负,33,46,56,43,9,16,13,6,菲尼克斯太阳,0.36,13,2016/2/21,0.462,26,PHO
马刺118-81爵士,客,79,11,17,81,0.824,23,3,负,25,32,23,32,3,14,7,8,犹他爵士,0.273,11,2015/12/14,0.405,18,UTA
马刺119-101热火,主,70,12,24,101,0.708,20,5,负,30,31,53,40,4,17,1,7,迈阿密热火,0.333,17,2016/2/9,0.571,21,MIA
马刺119-113湖人,主,81,22,26,113,0.885,17,4,负,24,36,56,40,10,23,12,5,洛杉矶湖人,0.455,15,2016/2/19,0.494,20,LAL
马刺119-6876人,主,75,24,21,68,0.571,25,1,负,25,31,22,26,4,12,6,3,费城76人,0.167,13,2015/12/7,0.347,14,PHI
马刺121-103火箭,客,74,22,33,103,0.606,20,4,负,29,37,35,37,9,20,8,7,休斯顿火箭,0.409,15,2016/1/2,0.5,26,HOU
马刺123-98爵士,客,79,18,18,98,0.944,17,3,负,24,34,34,37,7,17,10,8,犹他爵士,0.389,18,2016/1/6,0.468,21,UTA
马刺123-98雄鹿,主,77,12,30,98,0.7,18,6,负,25,35,36,37,3,21,10,6,密尔沃基雄鹿,0.25,15,2016/1/4,0.481,23,MIL
马刺130-99火箭,客,73,30,52,99,0.673,22,11,负,28,40,48,28,8,35,12,7,休斯顿火箭,0.267,15,2016/1/27,0.384,14,HOU
马刺84-88火箭,主,74,15,26,88,0.654,17,2,胜,34,42,31,32,7,17,8,8,休斯顿火箭,0.467,17,2015/12/25,0.432,23,HOU
马刺86-105快船,主,78,25,20,105,0.75,20,7,胜,37,45,54,39,12,15,8,8,洛杉矶快船,0.48,18,2016/2/18,0.5,23,LAC
马刺86-92勇士,客,77,27,18,92,0.778,18,6,胜,39,46,81,34,10,14,7,7,金州勇士,0.37,13,2016/4/10,0.442,19,GSW
马刺87-79勇士,客,82,36,10,79,0.8,21,3,负,30,37,69,31,9,8,7,12,金州勇士,0.25,10,2016/3/19,0.378,24,GSW
马刺88-83小牛,客,83,22,12,83,0.75,21,1,负,37,46,16,34,6,9,9,7,达拉斯小牛,0.273,13,2015/11/25,0.41,21,DAL
马刺88-86爵士,主,68,17,21,86,0.81,18,4,负,35,40,78,32,5,17,5,5,犹他爵士,0.294,16,2016/4/5,0.471,13,UTA
马刺88-91黄蜂,主,87,19,19,91,0.684,12,5,胜,36,46,70,35,8,13,10,11,夏洛特黄蜂,0.421,14,2016/3/21,0.402,18,CHA
马刺89-92公牛,主,86,16,20,92,0.6,21,6,胜,39,51,15,37,6,12,12,4,芝加哥公牛,0.375,10,2015/11/30,0.43,25,CHI
马刺90-104鹈鹕,主,88,22,17,104,0.941,17,3,胜,46,53,13,40,8,16,7,3,新奥尔良鹈鹕,0.364,9,2015/11/20,0.455,26,NOH
马刺90-120勇士,主,85,26,25,120,0.84,25,3,胜,35,45,45,44,11,21,10,15,金州勇士,0.423,21,2016/1/25,0.518,31,GSW
