比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
骑士106-119奇才,主,92,35,16,119,0.938,19,4,胜,38,48,55,46,12,15,10,10,华盛顿奇才,0.343,16,2019/2/8,0.5,35,WAS
骑士107-102雄鹿,客,91,32,21,102,0.81,16,7,负,40,51,72,36,13,17,11,9,密尔沃基雄鹿,0.406,9,2019/3/20,0.396,24,MIL
骑士107-104尼克斯,客,92,26,20,104,0.65,17,9,负,36,46,56,42,7,13,10,8,纽约尼克斯,0.269,10,2019/2/11,0.457,21,NYK
骑士107-113篮网,主,91,33,26,113,0.577,22,7,胜,39,50,67,43,12,15,11,5,布鲁克林篮网,0.364,14,2019/3/6,0.473,21,BKN
骑士107-119步行者,客,74,13,26,119,0.692,15,3,胜,20,24,6,48,5,18,4,13,印第安纳步行者,0.385,15,2018/10/27,0.649,28,IND
骑士107-93魔术,客,88,26,11,93,0.818,17,4,负,33,41,65,39,6,9,8,5,奥兰多魔术,0.231,11,2019/3/3,0.443,23,ORL
骑士108-110快船,客,82,26,23,110,0.87,16,6,胜,36,43,73,42,6,20,7,6,洛杉矶快船,0.231,11,2019/3/22,0.512,24,LAC
骑士108-111老鹰,主,98,37,25,111,0.6,25,4,胜,35,52,35,43,10,15,17,7,亚特兰大老鹰,0.27,12,2018/12/29,0.439,27,ATL
骑士108-132快船,主,85,33,16,132,0.688,25,5,胜,35,44,77,53,15,11,9,5,洛杉矶快船,0.455,16,2019/3/30,0.624,33,LAC
骑士110-116马刺,主,85,33,17,116,0.706,14,6,胜,29,33,76,45,14,12,4,8,圣安东尼奥马刺,0.424,11,2019/3/28,0.529,27,SAS
骑士110-123开拓者,客,78,29,22,123,0.773,24,6,胜,39,45,60,44,18,17,6,5,波特兰开拓者,0.621,13,2019/2/25,0.564,26,POR
骑士110-126猛龙,主,91,31,26,126,0.808,23,4,胜,30,43,34,48,9,21,13,10,多伦多猛龙,0.29,8,2018/12/21,0.527,21,TOR
骑士110-126热火,主,79,25,33,126,0.727,15,5,胜,31,45,65,45,12,24,14,5,迈阿密热火,0.48,12,2019/3/8,0.57,31,MIA
骑士110-129国王,客,98,29,7,129,0.571,18,5,胜,25,35,24,56,13,4,10,6,萨克拉门托国王,0.448,9,2018/12/7,0.571,31,SAC
骑士111-133老鹰,客,98,47,19,133,0.789,21,7,胜,35,44,3,48,22,15,9,9,亚特兰大老鹰,0.468,12,2018/10/21,0.49,32,ATL
骑士111-98太阳,客,84,32,25,98,0.72,18,6,负,27,38,60,35,10,18,11,12,菲尼克斯太阳,0.313,17,2019/2/21,0.417,26,PHO
骑士112-107灰熊,客,90,25,28,107,0.786,21,6,负,28,43,61,40,5,22,15,7,孟菲斯灰熊,0.2,12,2019/2/23,0.444,18,MEM
骑士112-129开拓者,主,89,29,23,129,0.826,17,6,胜,34,41,46,47,16,19,7,1,波特兰开拓者,0.552,4,2019/1/16,0.528,28,POR
骑士113-106尼克斯,客,94,27,14,106,0.929,18,7,负,34,43,29,41,11,13,9,7,纽约尼克斯,0.407,12,2018/12/12,0.436,21,NYK
骑士113-122太阳,主,84,37,20,122,0.85,22,12,胜,35,40,78,46,13,17,5,1,菲尼克斯太阳,0.351,13,2019/4/1,0.548,28,PHO
骑士113-141火箭,主,89,52,32,141,0.906,18,9,胜,37,45,41,46,20,29,8,8,休斯顿火箭,0.385,15,2019/1/11,0.517,28,HOU
骑士113-89黄蜂,客,95,41,19,89,0.789,11,4,负,25,37,14,33,8,15,12,12,夏洛特黄蜂,0.195,9,2018/11/13,0.347,22,CHA
骑士114-120勇士,主,87,37,8,120,1,21,8,胜,34,38,79,46,20,8,4,2,金州勇士,0.541,13,2019/4/5,0.529,29,GSW
骑士115-123步行者,客,91,26,19,123,0.789,18,0,胜,26,32,40,49,10,15,6,11,印第安纳步行者,0.385,6,2019/1/8,0.538,34,IND
骑士116-101奇才,客,86,38,16,101,0.688,12,3,负,25,33,26,38,14,11,8,3,华盛顿奇才,0.368,8,2018/12/8,0.442,26,WAS
骑士116-113奇才,客,87,36,23,113,0.739,22,1,负,33,36,50,42,12,17,3,8,华盛顿奇才,0.333,6,2019/1/29,0.483,31,WAS
骑士116-121独行侠,主,90,35,16,121,0.813,22,6,胜,31,40,69,46,16,13,9,3,达拉斯独行侠,0.457,5,2019/3/16,0.511,32,DAL
骑士117-108火箭,客,74,39,28,108,0.679,20,4,负,23,30,18,37,15,19,7,5,休斯顿火箭,0.385,16,2018/11/24,0.5,18,HOU
骑士121-112 76人,主,75,33,26,112,0.769,20,3,负,27,31,21,40,12,20,4,5,费城76人,0.364,10,2018/11/23,0.533,27,PHI
骑士123-131森林狼,主,87,25,35,131,0.943,21,7,胜,31,40,2,44,10,33,9,9,明尼苏达森林狼,0.4,13,2018/10/19,0.506,28,MIN
骑士124-140鹈鹕,主,84,29,39,140,0.923,21,7,胜,33,44,42,46,12,36,11,7,新奥尔良鹈鹕,0.414,16,2019/1/9,0.548,33,NOH
骑士125-118尼克斯,主,95,32,23,118,0.652,28,3,负,26,40,62,46,11,15,14,4,纽约尼克斯,0.344,8,2019/2/28,0.484,26,NYK
骑士126-101猛龙,客,84,39,17,101,0.588,24,3,负,37,43,68,40,11,10,6,8,多伦多猛龙,0.282,20,2019/3/11,0.476,20,TOR
骑士126-119活塞,客,95,44,21,119,0.81,21,4,负,28,48,70,42,18,17,20,6,底特律活塞,0.409,11,2019/3/18,0.442,24,DET
骑士136-114老鹰,客,82,35,17,114,0.647,29,8,负,33,39,7,44,15,11,6,6,亚特兰大老鹰,0.429,22,2018/10/30,0.537,25,ATL
骑士139-148篮网,客,113,45,34,148,0.765,23,13,胜,44,60,59,52,18,26,16,4,布鲁克林篮网,0.4,18,2019/2/13,0.46,31,BKN
骑士83-100雷霆,主,86,27,15,100,0.8,18,11,胜,42,50,20,41,6,12,8,5,俄克拉荷马雷霆,0.222,13,2018/11/28,0.477,25,OKC
骑士86-102篮网,客,87,34,15,102,0.8,16,1,胜,36,44,4,38,14,12,8,8,布鲁克林篮网,0.412,14,2018/10/24,0.437,23,BKN
骑士86-95雷霆,客,84,27,26,95,0.692,23,9,胜,37,44,10,35,7,18,7,13,俄克拉荷马雷霆,0.259,12,2018/11/7,0.417,10,OKC
骑士87-95灰熊,主,72,22,24,95,0.75,16,10,胜,31,34,34,36,5,18,3,7,孟菲斯灰熊,0.227,12,2018/12/26,0.5,22,MEM
骑士88-104公牛,客,76,30,22,104,0.773,26,2,胜,42,50,47,36,15,17,8,8,芝加哥公牛,0.5,18,2019/1/21,0.474,24,CHI
骑士90-105步行者,主,84,26,10,105,0.6,13,5,胜,37,43,56,45,9,6,6,8,印第安纳步行者,0.346,9,2019/2/9,0.536,31,IND
骑士90-112马刺,客,82,22,22,112,0.773,18,4,胜,38,49,81,43,9,17,11,10,圣安东尼奥马刺,0.409,18,2019/4/7,0.524,27,SAS
骑士91-110掘金,客,85,26,21,110,0.857,18,7,胜,30,44,8,41,10,18,14,8,丹佛掘金,0.385,12,2018/11/1,0.482,22,DEN
骑士91-117爵士,客,82,35,22,117,0.864,19,9,胜,39,47,39,42,14,19,8,6,犹他爵士,0.4,11,2019/1/4,0.512,28,UTA
骑士91-120魔术,主,93,31,21,120,0.762,14,3,胜,38,50,70,45,14,16,12,11,奥兰多魔术,0.452,9,2019/3/14,0.484,31,ORL
骑士92-108雄鹿,主,96,36,11,108,0.818,24,4,胜,46,58,26,42,15,9,12,4,密尔沃基雄鹿,0.417,14,2018/12/10,0.438,22,MIL
骑士92-112公牛,客,78,22,17,112,0.882,19,3,胜,36,43,34,43,11,15,7,7,芝加哥公牛,0.5,11,2018/12/23,0.551,26,CHI
骑士92-117热火,客,86,31,17,117,0.765,13,3,胜,34,47,36,44,16,13,13,8,迈阿密热火,0.516,13,2019/1/2,0.512,29,MIA
骑士92-91步行者,主,93,22,21,91,0.619,12,10,负,38,52,31,37,4,13,14,7,印第安纳步行者,0.182,9,2018/12/18,0.398,21,IND
骑士93-129活塞,客,87,37,17,129,0.882,24,8,胜,42,51,61,47,20,15,9,5,底特律活塞,0.541,9,2019/3/2,0.54,27,DET
骑士94-100热火,客,80,23,25,100,0.68,18,4,胜,36,48,47,37,9,17,12,6,迈阿密热火,0.391,14,2019/1/25,0.463,19,MIA
骑士94-118热火,主,91,31,16,118,0.75,21,5,胜,35,45,34,48,10,12,10,8,迈阿密热火,0.323,7,2018/12/28,0.527,29,MIA
骑士94-126黄蜂,主,92,30,13,126,0.923,17,7,胜,38,50,10,52,10,12,12,3,夏洛特黄蜂,0.333,14,2018/11/3,0.565,29,CHA
骑士95-102森林狼,客,86,26,19,102,0.737,18,8,胜,31,39,21,40,8,14,8,8,明尼苏达森林狼,0.308,8,2018/11/26,0.465,18,MIN
骑士95-106猛龙,客,80,26,25,106,0.84,19,5,胜,36,42,24,39,7,21,6,5,多伦多猛龙,0.269,10,2018/12/1,0.488,15,TOR
骑士95-119奇才,主,92,40,26,119,0.692,25,3,胜,32,43,14,44,13,18,11,17,华盛顿奇才,0.325,17,2018/11/14,0.478,30,WAS
骑士95-128凯尔特,主,92,31,16,128,0.813,27,4,胜,35,47,22,49,17,13,12,4,波士顿凯尔特人,0.548,10,2018/11/30,0.533,30,BOS
骑士96-103凯尔特,客,82,26,14,103,1,14,10,胜,34,42,54,40,9,14,8,10,波士顿凯尔特人,0.346,13,2019/2/5,0.488,29,BOS
骑士97-124黄蜂,客,78,44,17,124,0.706,13,7,胜,32,37,81,45,22,12,5,8,夏洛特黄蜂,0.5,10,2019/4/9,0.577,35,CHA
骑士98-111独行侠,客,84,39,19,111,0.789,26,4,胜,41,50,52,40,16,15,9,2,达拉斯独行侠,0.41,13,2019/2/2,0.476,20,DAL
骑士98-133鹈鹕,客,81,27,29,133,0.862,18,7,胜,34,44,40,47,14,25,10,13,新奥尔良鹈鹕,0.519,14,2019/1/5,0.58,29,NOH
骑士98-99公牛,主,82,18,21,99,0.667,19,6,胜,33,38,13,39,7,14,5,7,芝加哥公牛,0.389,11,2018/11/10,0.476,20,CHI
骑士99-106 76人,主,85,23,17,106,0.824,18,7,胜,48,60,68,42,8,14,12,4,费城76人,0.348,21,2019/3/12,0.494,25,PHI
骑士99-110黄蜂,主,92,25,9,110,0.667,14,5,胜,38,51,30,47,10,6,13,4,夏洛特黄蜂,0.4,12,2018/12/19,0.511,24,CHA
骑士99-115爵士,主,85,37,15,115,0.933,22,5,胜,40,48,47,44,13,14,8,6,犹他爵士,0.351,19,2019/1/18,0.518,33,UTA
骑士99-97篮网,主,99,40,16,97,0.563,20,2,负,33,50,25,39,10,9,17,5,布鲁克林篮网,0.25,7,2018/12/3,0.394,17,BKN
热火100-92尼克斯,主,77,38,25,92,0.84,16,7,负,34,42,76,31,9,21,8,10,纽约尼克斯,0.237,18,2019/3/30,0.403,20,NYK
热火100-94骑士,主,85,30,13,94,0.769,21,2,负,33,42,50,37,10,10,9,8,克里夫兰骑士,0.333,13,2019/1/25,0.435,23,CLE
热火100-97灰熊,主,83,29,25,97,0.76,18,5,负,24,34,28,35,8,19,10,9,孟菲斯灰熊,0.276,7,2018/12/14,0.422,21,MEM
热火101-104魔术,主,94,25,31,104,0.613,25,7,胜,37,51,1,39,7,19,14,7,奥兰多魔术,0.28,12,2018/10/17,0.415,20,ORL
热火101-99火箭,客,82,54,30,99,0.767,23,3,负,33,41,31,29,18,23,8,6,休斯顿火箭,0.333,8,2018/12/20,0.354,20,HOU
热火102-100爵士,客,89,33,15,100,0.733,18,6,负,40,50,24,39,11,11,10,8,犹他爵士,0.333,13,2018/12/2,0.438,21,UTA
热火102-106 76人,主,82,26,35,106,0.714,13,4,胜,39,51,59,37,7,25,12,5,费城76人,0.269,15,2019/2/21,0.451,23,PHI
热火102-110步行者,客,79,20,29,110,0.586,26,5,胜,33,39,13,43,7,17,6,10,印第安纳步行者,0.35,18,2018/11/9,0.544,20,IND
热火102-112凯尔特,客,80,24,31,112,0.871,21,6,胜,36,42,79,38,9,27,6,8,波士顿凯尔特人,0.375,11,2019/4/3,0.475,25,BOS
热火102-118雷霆,客,91,30,19,118,0.737,20,4,胜,37,50,51,44,16,14,13,10,俄克拉荷马雷霆,0.533,15,2019/2/1,0.484,23,OKC
热火102-96鹈鹕,主,86,36,17,96,0.765,22,5,负,27,38,31,35,13,13,11,12,新奥尔良鹈鹕,0.361,10,2018/12/16,0.407,26,NOH
热火103-96公牛,主,94,28,20,96,0.95,23,6,负,40,52,19,35,7,19,12,8,芝加哥公牛,0.25,18,2018/11/23,0.372,23,CHI
热火104-106猛龙,客,79,30,23,106,0.826,16,2,胜,33,43,36,37,13,19,10,8,多伦多猛龙,0.433,16,2018/12/26,0.468,19,TOR
热火104-113森林狼,客,94,24,36,113,0.806,22,10,胜,32,49,36,38,8,29,17,11,明尼苏达森林狼,0.333,10,2018/12/30,0.404,24,MIN
热火104-125猛龙,客,74,40,26,125,0.769,23,8,胜,38,44,67,42,21,20,6,8,多伦多猛龙,0.525,19,2019/3/10,0.568,32,TOR
热火105-108湖人,主,90,32,20,108,0.6,10,7,胜,34,46,27,41,14,12,12,9,洛杉矶湖人,0.438,12,2018/12/10,0.456,24,LAL
热火105-110凯尔特,主,91,40,24,110,0.875,18,2,胜,35,49,78,36,17,21,14,8,波士顿凯尔特人,0.425,12,2019/4/1,0.396,25,BOS
热火105-99独行侠,客,92,47,17,99,0.647,21,2,负,40,50,75,36,16,11,10,4,达拉斯独行侠,0.34,13,2019/3/28,0.391,26,DAL
热火106-101鹈鹕,客,82,28,29,101,0.862,22,8,负,35,46,23,35,6,25,11,4,新奥尔良鹈鹕,0.214,16,2018/11/30,0.427,25,NOH
热火106-97尼克斯,主,84,26,24,97,0.75,20,3,负,32,39,48,36,7,18,7,12,纽约尼克斯,0.269,11,2019/1/27,0.429,22,NYK
热火108-74活塞,客,77,37,18,74,0.667,23,7,负,27,37,67,27,8,12,10,7,底特律活塞,0.216,17,2019/3/13,0.351,20,DET
热火109-111森林狼,主,86,24,21,111,0.81,18,2,胜,34,43,79,43,8,17,9,10,明尼苏达森林狼,0.333,18,2019/4/5,0.5,25,MIN
热火109-117猛龙,主,87,41,27,117,0.852,17,5,胜,43,47,81,39,16,23,4,7,多伦多猛龙,0.39,11,2019/4/7,0.448,26,TOR
热火110-105马刺,主,88,34,21,105,0.714,13,3,负,36,46,72,38,14,15,10,2,圣安东尼奥马刺,0.412,8,2019/3/20,0.432,30,SAS
热火110-116奇才,客,83,22,38,116,0.737,25,5,胜,31,48,12,40,8,28,17,8,华盛顿奇才,0.364,15,2018/11/10,0.482,14,WAS
热火110-87尼克斯,客,91,33,14,87,0.643,23,3,负,35,45,5,33,12,9,10,5,纽约尼克斯,0.364,12,2018/10/24,0.363,20,NYK
热火112-101独行侠,主,88,52,22,101,0.818,17,0,负,28,38,57,34,15,18,10,10,达拉斯独行侠,0.288,12,2019/2/13,0.386,24,DAL
热火112-108灰熊,客,81,29,27,108,0.778,21,6,负,28,38,42,39,9,21,10,9,孟菲斯灰熊,0.31,10,2019/1/12,0.481,18,MEM
热火112-113黄蜂,客,93,42,23,113,0.652,27,12,胜,28,40,3,41,16,15,12,6,夏洛特黄蜂,0.381,11,2018/10/20,0.441,23,CHA
热火113-108奇才,主,96,30,23,108,0.739,20,2,负,32,53,74,41,9,17,21,5,华盛顿奇才,0.3,12,2019/3/23,0.427,25,WAS
热火113-112奇才,主,81,26,39,112,0.744,31,15,负,33,40,1,38,7,29,7,7,华盛顿奇才,0.269,14,2018/10/18,0.469,19,WAS
热火113-115老鹰,客,80,31,32,115,0.844,24,7,胜,36,46,21,38,12,27,10,13,亚特兰大老鹰,0.387,24,2018/11/27,0.475,22,ATL
热火113-123国王,客,97,26,25,123,0.6,23,7,胜,36,45,7,48,12,15,9,10,萨克拉门托国王,0.462,12,2018/10/29,0.495,28,SAC
热火113-125黄蜂,主,81,28,29,125,0.828,26,6,胜,31,39,8,44,13,24,8,7,夏洛特黄蜂,0.464,14,2018/10/30,0.543,27,CHA
热火114-113老鹰,客,91,46,25,113,0.8,21,2,负,26,42,65,38,17,20,16,9,亚特兰大老鹰,0.37,14,2019/3/4,0.418,25,ATL
热火114-124 76人,客,83,36,39,124,0.795,24,0,胜,32,42,15,39,15,31,10,5,费城76人,0.417,9,2018/11/12,0.47,24,PHI
热火115-109奇才,客,98,36,19,109,0.789,18,2,负,31,41,39,42,10,15,10,8,华盛顿奇才,0.278,10,2019/1/4,0.429,24,WAS
热火115-125猛龙,主,90,35,25,125,0.8,21,7,胜,36,47,21,47,11,20,11,4,多伦多猛龙,0.314,9,2018/11/25,0.522,25,TOR
热火115-91魔术,主,70,28,32,91,0.719,19,5,负,28,40,32,29,10,23,12,4,奥兰多魔术,0.357,19,2018/12/23,0.414,15,ORL
热火115-98太阳,主,79,34,16,98,0.75,21,4,负,38,42,26,36,14,12,4,7,菲尼克斯太阳,0.412,20,2018/12/7,0.456,27,PHO
热火115-99凯尔特,客,89,34,17,99,0.882,10,8,负,28,37,41,36,12,15,9,5,波士顿凯尔特人,0.353,10,2019/1/10,0.404,20,BOS
热火116-107雷霆,主,87,37,27,107,0.778,17,8,负,36,49,71,38,10,21,13,4,俄克拉荷马雷霆,0.27,19,2019/3/18,0.437,21,OKC
热火117-103公牛,主,89,27,26,103,0.808,25,1,负,31,43,46,35,12,21,12,9,芝加哥公牛,0.444,13,2019/1/19,0.393,19,CHI
热火117-88篮网,客,88,42,22,88,0.773,14,6,负,29,36,65,31,9,17,7,6,布鲁克林篮网,0.214,11,2019/3/2,0.352,20,BKN
热火117-92骑士,主,75,31,13,92,0.846,16,3,负,20,22,38,34,13,11,2,8,克里夫兰骑士,0.419,12,2019/1/2,0.453,23,CLE
热火118-108开拓者,主,93,39,12,108,0.75,21,2,负,26,33,53,42,15,9,7,6,波特兰开拓者,0.385,11,2019/2/5,0.452,30,POR
热火118-120勇士,主,82,36,26,120,0.731,16,5,胜,29,36,55,44,13,19,7,8,金州勇士,0.361,12,2019/2/10,0.537,28,GSW
热火118-121火箭,主,77,46,28,121,0.929,21,5,胜,28,36,62,38,19,26,8,6,休斯顿火箭,0.413,15,2019/2/28,0.494,22,HOU
热火118-123老鹰,主,88,32,23,123,0.783,21,8,胜,30,38,9,46,13,18,8,10,亚特兰大老鹰,0.406,16,2018/11/3,0.523,33,ATL
热火118-94骑士,客,81,37,22,94,0.864,15,2,负,33,42,36,31,13,19,9,6,克里夫兰骑士,0.351,14,2018/12/28,0.383,21,CLE
热火120-107篮网,主,102,28,24,107,0.708,29,2,负,30,47,15,41,8,17,17,10,布鲁克林篮网,0.286,15,2018/11/14,0.402,17,BKN
热火120-111开拓者,客,88,33,28,111,0.893,25,8,负,34,42,5,37,12,25,8,7,波特兰开拓者,0.364,9,2018/10/27,0.42,14,POR
热火120-115活塞,主,105,35,28,115,0.643,30,3,负,39,60,9,43,11,18,21,8,底特律活塞,0.314,19,2018/11/5,0.41,27,DET
热火121-124太阳,客,89,32,25,124,0.84,20,1,胜,32,39,62,45,13,21,7,9,菲尼克斯太阳,0.406,14,2019/2/25,0.506,30,PHO
热火121-98快船,主,89,29,31,98,0.806,26,8,负,36,48,25,33,7,25,12,5,洛杉矶快船,0.241,15,2018/12/8,0.371,16,LAC
热火122-99 76人,客,98,25,16,99,0.875,19,0,负,35,46,81,40,5,14,11,11,费城76人,0.2,14,2019/4/9,0.408,22,PHI
热火126-110骑士,客,81,43,16,110,0.813,25,1,负,22,28,66,39,19,13,6,6,克里夫兰骑士,0.442,15,2019/3/8,0.481,28,CLE
热火126-125勇士,客,89,48,28,125,0.714,21,3,负,29,37,61,44,17,20,8,7,金州勇士,0.354,8,2019/2/27,0.494,21,GSW
热火82-106老鹰,主,91,24,13,106,0.769,22,2,胜,45,59,39,43,10,10,14,7,亚特兰大老鹰,0.417,17,2019/1/6,0.473,25,ATL
热火84-111爵士,主,76,32,21,111,0.714,19,4,胜,45,52,29,40,16,15,7,6,犹他爵士,0.5,17,2018/12/12,0.526,29,UTA
热火86-124雄鹿,主,96,39,18,124,0.611,12,6,胜,46,53,43,48,17,11,7,8,密尔沃基雄鹿,0.436,7,2019/1/15,0.5,35,MIL
热火87-103掘金,主,89,37,13,103,0.846,17,6,胜,35,45,56,38,16,11,10,7,丹佛掘金,0.432,15,2019/2/11,0.427,27,DEN
热火87-116雄鹿,主,85,34,20,116,0.65,23,5,胜,43,52,73,43,17,13,9,5,密尔沃基雄鹿,0.5,14,2019/3/22,0.506,33,MIL
热火88-95步行者,客,89,24,17,95,0.706,20,4,胜,29,43,52,38,7,12,14,15,印第安纳步行者,0.292,13,2019/2/2,0.427,26,IND
热火89-105公牛,客,78,19,21,105,0.81,20,3,胜,35,40,52,40,8,17,5,6,芝加哥公牛,0.421,12,2019/1/30,0.513,26,CHI
热火90-105魔术,客,86,28,20,105,0.75,13,4,胜,32,43,24,38,14,15,11,5,奥兰多魔术,0.5,11,2018/12/4,0.442,22,ORL
热火91-84黄蜂,主,82,36,15,84,0.667,19,5,负,30,40,64,30,14,10,10,7,夏洛特黄蜂,0.389,19,2019/3/6,0.366,22,CHA
热火91-99步行者,主,81,27,15,99,0.867,14,6,胜,43,47,15,36,14,13,4,10,印第安纳步行者,0.519,19,2018/11/16,0.444,22,IND
热火92-104篮网,客,88,31,26,104,0.769,21,4,胜,40,53,18,38,8,20,13,6,布鲁克林篮网,0.258,11,2018/11/20,0.432,17,BKN
热火93-75黄蜂,客,83,36,18,75,0.889,19,5,负,33,44,69,26,7,16,11,6,夏洛特黄蜂,0.194,12,2019/3/17,0.313,11,CHA
热火93-98活塞,主,82,33,18,98,0.833,20,2,胜,34,42,44,35,13,15,8,7,底特律活塞,0.394,11,2019/1/18,0.427,23,DET
热火94-113篮网,主,114,58,7,113,0.857,13,3,胜,48,68,82,43,21,6,20,7,布鲁克林篮网,0.362,12,2019/4/10,0.377,29,BKN
热火94-87雄鹿,客,83,43,22,87,0.727,19,9,负,42,48,32,31,9,16,6,6,密尔沃基雄鹿,0.209,16,2018/12/22,0.373,20,MIL
热火95-88马刺,客,94,32,14,88,0.929,19,5,负,37,49,10,31,13,13,12,8,圣安东尼奥马刺,0.406,12,2018/11/7,0.33,19,SAS
热火96-102国王,主,90,26,25,102,0.76,17,5,胜,36,46,55,37,9,19,10,11,萨克拉门托国王,0.346,13,2019/2/8,0.411,18,SAC
热火96-119活塞,客,80,33,26,119,0.808,24,5,胜,34,41,58,42,14,21,7,6,底特律活塞,0.424,14,2019/2/23,0.525,21,DET
热火97-113湖人,客,95,27,21,113,0.857,19,5,胜,36,50,16,42,11,18,14,7,洛杉矶湖人,0.407,9,2018/11/18,0.442,16,LAL
热火98-113雄鹿,客,88,33,24,113,0.708,21,9,胜,44,52,69,42,12,17,8,8,密尔沃基雄鹿,0.364,15,2019/3/15,0.477,29,MIL
热火99-103掘金,客,87,27,17,103,0.706,20,2,胜,35,50,39,41,9,12,15,2,丹佛掘金,0.333,16,2019/1/8,0.471,32,DEN
热火99-104魔术,客,89,42,23,104,0.696,19,5,胜,40,55,75,37,14,16,15,5,奥兰多魔术,0.333,15,2019/3/26,0.416,27,ORL
热火99-107凯尔特,主,87,30,10,107,0.9,21,7,胜,28,36,47,43,12,9,8,13,波士顿凯尔特人,0.4,19,2019/1/21,0.494,26,BOS
热火99-111快船,客,85,22,21,111,0.667,20,3,胜,34,41,48,45,7,14,7,5,洛杉矶快船,0.318,7,2019/1/23,0.529,23,LAC
森林狼100-120爵士,主,89,38,27,120,0.704,20,8,胜,36,49,68,44,13,19,13,7,犹他爵士,0.342,11,2019/3/14,0.494,30,UTA
森林狼100-120猛龙,客,88,37,17,120,0.706,17,5,胜,47,54,82,46,16,12,7,10,多伦多猛龙,0.432,18,2019/4/9,0.523,24,TOR
森林狼101-103掘金,客,89,35,6,103,0.833,22,4,胜,31,40,18,42,14,5,9,12,丹佛掘金,0.4,13,2018/11/21,0.472,29,DEN
森林狼101-91步行者,客,91,26,16,91,0.688,24,6,负,33,45,4,36,8,11,12,6,印第安纳步行者,0.308,16,2018/10/22,0.396,18,IND
森林狼102-106爵士,主,94,40,25,106,0.76,19,7,胜,31,47,50,37,13,19,16,9,犹他爵士,0.325,11,2019/1/25,0.394,25,UTA
森林狼102-115凯尔特,主,76,30,15,115,0.867,21,8,胜,30,33,37,45,12,13,3,10,波士顿凯尔特人,0.4,16,2019/1/2,0.592,34,BOS
森林狼102-117火箭,主,94,50,14,117,0.714,25,3,胜,34,44,70,43,21,10,10,9,休斯顿火箭,0.42,9,2019/3/17,0.457,29,HOU
森林狼102-95骑士,主,86,31,14,95,0.929,18,3,负,31,40,19,36,10,13,9,4,克里夫兰骑士,0.323,16,2018/11/26,0.419,24,CLE
森林狼103-91火箭,客,74,39,19,91,0.842,27,6,负,27,34,23,32,11,16,7,9,休斯顿火箭,0.282,20,2018/12/3,0.432,24,HOU
森林狼103-92尼克斯,客,86,25,14,92,0.571,14,8,负,33,43,67,37,10,8,10,5,纽约尼克斯,0.4,17,2019/3/10,0.43,20,NYK
森林狼105-112猛龙,主,89,32,12,112,0.75,18,8,胜,33,44,5,46,11,9,11,9,多伦多猛龙,0.344,16,2018/10/24,0.517,26,TOR
森林狼105-113开拓者,主,83,33,30,113,0.833,20,9,胜,39,53,26,39,10,25,14,10,波特兰开拓者,0.303,19,2018/12/8,0.47,23,POR
森林狼106-107掘金,客,88,33,14,107,0.714,16,7,胜,33,48,52,42,13,10,15,3,丹佛掘金,0.394,10,2019/2/2,0.477,29,DEN
森林狼106-108灰熊,主,86,34,29,108,0.724,18,6,胜,27,39,55,36,15,21,12,11,孟菲斯灰熊,0.441,8,2019/2/5,0.419,18,MEM
森林狼106-113黄蜂,主,100,29,24,113,0.75,24,6,胜,40,55,71,43,9,18,15,5,夏洛特黄蜂,0.31,10,2019/3/21,0.43,26,CHA
森林狼107-100鹈鹕,客,94,28,18,100,0.611,21,6,负,36,46,14,40,9,11,10,7,新奥尔良鹈鹕,0.321,18,2018/11/14,0.426,25,NOH
森林狼107-117勇士,客,91,42,14,117,0.714,25,7,胜,38,46,70,44,19,10,8,6,金州勇士,0.452,13,2019/3/19,0.484,39,GSW
森林狼107-133掘金,主,85,30,15,133,0.867,16,6,胜,29,36,66,51,18,13,7,6,丹佛掘金,0.6,14,2019/3/12,0.6,40,DEN
森林狼107-149 76人,主,92,43,21,149,0.857,29,11,胜,46,54,45,55,21,18,8,6,费城76人,0.488,15,2019/1/15,0.598,40,PHI
森林狼108-112马刺,主,93,25,29,112,0.724,22,4,胜,33,52,1,40,11,21,19,3,圣安东尼奥马刺,0.44,12,2018/10/17,0.43,22,SAS
森林狼108-116勇士,主,93,43,21,116,0.905,26,5,胜,35,49,28,39,19,19,14,6,金州勇士,0.442,16,2018/12/10,0.419,25,GSW
森林狼108-86湖人,客,87,22,28,86,0.607,20,4,负,36,48,40,32,5,17,12,6,洛杉矶湖人,0.227,21,2019/1/6,0.368,20,LAL
森林狼109-118 76人,客,94,31,21,118,0.714,20,4,胜,40,55,76,44,15,15,15,5,费城76人,0.484,11,2019/3/30,0.468,32,PHI
森林狼109-118凯尔特,客,85,44,21,118,1,25,3,胜,33,40,23,40,17,21,7,9,波士顿凯尔特人,0.386,14,2018/12/1,0.471,30,BOS
森林狼109-120快船,主,88,31,22,120,0.909,27,4,胜,30,43,10,43,14,20,13,5,洛杉矶快船,0.452,12,2018/11/5,0.489,30,LAC
森林狼110-106鹈鹕,客,88,25,24,106,0.875,20,8,负,38,48,43,40,5,21,10,7,新奥尔良鹈鹕,0.2,15,2019/1/12,0.455,22,NOH
