TeamAB,时间,场,比赛,列1,果
LAC,2016/11/14,主,篮网95-127快船,11,胜
LAC,2016/11/16,主,灰熊111-107快船,12,负
LAC,2016/11/18,客,国王115-121快船,13,胜
LAC,2016/11/19,主,公牛95-102快船,14,胜
LAC,2016/11/2,主,雷霆85-83快船,4,负
LAC,2016/11/21,主,猛龙115-123快船,15,胜
LAC,2016/11/23,客,小牛104-124快船,16,胜
LAC,2016/11/25,客,活塞108-97快船,17,负
LAC,2016/11/27,客,步行者91-70快船,18,负
LAC,2016/11/29,客,篮网127-122快船,19,负
LAC,2016/11/4,客,灰熊88-99快船,5,胜
LAC,2016/11/5,客,马刺92-116快船,6,胜
LAC,2016/11/7,主,活塞82-114快船,7,胜
LAC,2016/11/9,主,开拓者80-111快船,8,胜
LAC,2016/12/1,客,骑士94-113快船,20,胜
LAC,2016/12/10,主,鹈鹕105-133快船,24,胜
LAC,2016/12/12,主,开拓者120-121快船,25,胜
LAC,2016/12/14,客,魔术108-113快船,26,胜
LAC,2016/12/16,客,热火98-102快船,27,胜
LAC,2016/12/18,客,奇才117-110快船,28,负
LAC,2016/12/2,客,鹈鹕96-114快船,21,胜
LAC,2016/12/20,主,掘金102-119快船,29,胜
LAC,2016/12/22,主,马刺101-106快船,30,胜
LAC,2016/12/23,主,小牛90-88快船,31,负
LAC,2016/12/25,客,湖人111-102快船,32,负
LAC,2016/12/26,主,掘金106-102快船,33,负
LAC,2016/12/28,客,鹈鹕102-98快船,34,负
LAC,2016/12/30,客,火箭140-116快船,35,负
LAC,2016/12/31,客,雷霆114-88快船,36,负
LAC,2016/12/4,主,步行者111-102快船,22,负
LAC,2016/12/7,主,勇士115-98快船,23,负
LAC,2017/1/11,主,魔术96-105快船,41,胜
LAC,2017/1/14,主,湖人97-113快船,42,胜
LAC,2017/1/16,主,雷霆98-120快船,43,胜
LAC,2017/1/19,主,森林狼104-101快船,44,负
LAC,2017/1/2,主,太阳98-109快船,37,胜
LAC,2017/1/21,客,掘金123-98快船,45,负
LAC,2017/1/23,客,老鹰105-115快船,46,胜
LAC,2017/1/24,客,76人121-110快船,47,负
LAC,2017/1/28,客,勇士144-98快船,48,负
LAC,2017/1/4,主,灰熊106-115快船,38,胜
LAC,2017/1/6,客,国王98-106快船,39,胜
LAC,2017/1/8,主,热火86-98快船,40,胜
LAC,2017/2/1,客,太阳114-124快船,49,胜
LAC,2017/2/11,客,黄蜂102-107快船,54,胜
LAC,2017/2/13,客,爵士72-88快船,55,胜
LAC,2017/2/15,主,老鹰84-99快船,56,胜
LAC,2017/2/2,主,勇士133-120快船,50,负
LAC,2017/2/23,客,勇士123-113快船,57,负
LAC,2017/2/24,主,马刺105-97快船,58,负
LAC,2017/2/26,主,黄蜂121-124快船,59,胜
LAC,2017/2/5,客,凯尔特107-102快船,51,负
LAC,2017/2/6,客,猛龙118-109快船,52,负
LAC,2017/2/8,客,尼克斯115-119快船,53,胜
LAC,2017/3/1,主,火箭122-103快船,60,负
LAC,2017/3/11,主,76人100-112快船,66,胜
LAC,2017/3/13,客,爵士114-108快船,67,负
LAC,2017/3/15,主,雄鹿97-96快船,68,负
LAC,2017/3/16,客,掘金129-114快船,69,负
LAC,2017/3/18,主,骑士78-108快船,70,胜
LAC,2017/3/20,主,尼克斯105-114快船,71,胜
LAC,2017/3/21,客,湖人109-133快船,72,胜
LAC,2017/3/23,客,小牛97-95快船,73,负
LAC,2017/3/25,主,爵士95-108快船,74,胜
LAC,2017/3/26,主,国王98-97快船,75,负
LAC,2017/3/29,主,奇才124-133快船,76,胜
LAC,2017/3/3,客,雄鹿112-101快船,61,负
LAC,2017/3/30,客,太阳118-124快船,77,胜
LAC,2017/3/4,客,公牛91-101快船,62,胜
LAC,2017/3/6,主,凯尔特102-116快船,63,胜
LAC,2017/3/8,客,森林狼107-91快船,64,负
LAC,2017/3/9,客,灰熊98-114快船,65,胜
LAC,2017/4/1,主,湖人104-115快船,78,胜
LAC,2017/4/10,主,火箭96-125快船,81,胜
LAC,2017/4/12,主,国王95-115快船,82,胜
LAC,2017/4/5,主,小牛101-112快船,79,胜
LAC,2017/4/8,客,马刺87-98快船,80,胜
LAL,2016/10/26,主,火箭114-120湖人,1,胜
LAL,2016/10/28,客,爵士96-89湖人,2,负
LAL,2016/10/30,客,雷霆113-96湖人,3,负
LAL,2016/11/1,客,步行者115-108湖人,4,负
LAL,2016/11/10,客,国王91-101湖人,9,胜
LAL,2016/11/12,客,鹈鹕99-126湖人,10,胜
LAL,2016/11/13,客,森林狼125-99湖人,11,负
LAL,2016/11/15,主,篮网118-125湖人,12,胜
LAL,2016/11/18,主,马刺116-107湖人,13,负
LAL,2016/11/2,客,老鹰116-123湖人,5,胜
LAL,2016/11/20,主,公牛118-110湖人,14,负
LAL,2016/11/22,主,雷霆109-111湖人,15,胜
LAL,2016/11/23,客,勇士149-106湖人,16,负
LAL,2016/11/25,主,勇士109-85湖人,17,负
LAL,2016/11/27,主,老鹰94-109湖人,18,胜
LAL,2016/11/29,客,鹈鹕105-88湖人,19,负
LAL,2016/11/30,客,公牛90-96湖人,20,胜
LAL,2016/11/4,主,勇士97-117湖人,6,胜
LAL,2016/11/6,主,太阳108-119湖人,7,胜
LAL,2016/11/8,主,小牛109-97湖人,8,负
LAL,2016/12/11,主,尼克斯118-112湖人,26,负
LAL,2016/12/12,客,国王116-92湖人,27,负
LAL,2016/12/14,客,篮网107-97湖人,28,负
LAL,2016/12/16,客,76人89-100湖人,29,胜
LAL,2016/12/17,客,骑士119-108湖人,30,负
LAL,2016/12/2,客,猛龙113-80湖人,21,负
LAL,2016/12/20,客,黄蜂117-113湖人,31,负
LAL,2016/12/22,客,热火115-107湖人,32,负
LAL,2016/12/23,客,魔术109-90湖人,33,负
LAL,2016/12/25,主,快船102-111湖人,34,胜
LAL,2016/12/27,主,爵士102-100湖人,35,负
LAL,2016/12/29,主,小牛101-89湖人,36,负
LAL,2016/12/3,客,灰熊103-100湖人,22,负
LAL,2016/12/5,主,爵士107-101湖人,23,负
LAL,2016/12/7,客,火箭134-95湖人,24,负
LAL,2016/12/9,主,太阳119-115湖人,25,负
LAL,2017/1/1,主,猛龙123-114湖人,37,负
LAL,2017/1/10,主,开拓者108-87湖人,42,负
LAL,2017/1/12,客,马刺134-94湖人,43,负
LAL,2017/1/14,客,快船113-97湖人,44,负
LAL,2017/1/15,主,活塞102-97湖人,45,负
LAL,2017/1/17,主,掘金127-121湖人,46,负
LAL,2017/1/20,主,步行者96-108湖人,47,胜
LAL,2017/1/22,客,小牛122-73湖人,48,负
LAL,2017/1/25,客,开拓者105-98湖人,49,负
LAL,2017/1/26,客,爵士96-88湖人,50,负
LAL,2017/1/3,主,灰熊102-116湖人,38,胜
LAL,2017/1/31,主,掘金116-120湖人,51,胜
LAL,2017/1/5,客,开拓者118-109湖人,39,负
LAL,2017/1/6,主,热火100-127湖人,40,胜
LAL,2017/1/8,主,魔术95-111湖人,41,胜
LAL,2017/2/10,客,雄鹿114-122湖人,56,胜
LAL,2017/2/14,主,国王97-96湖人,57,负
LAL,2017/2/15,客,太阳137-101湖人,58,负
LAL,2017/2/2,客,奇才116-108湖人,52,负
LAL,2017/2/24,客,雷霆110-93湖人,59,负
LAL,2017/2/26,主,马刺119-98湖人,60,负
LAL,2017/2/28,主,黄蜂109-104湖人,61,负
LAL,2017/2/3,客,凯尔特113-107湖人,53,负
LAL,2017/2/6,客,尼克斯107-121湖人,54,胜
LAL,2017/2/8,客,活塞121-102湖人,55,负
LAL,2017/3/12,主,76人118-116湖人,66,负
LAL,2017/3/13,客,掘金129-101湖人,67,负
LAL,2017/3/15,客,火箭139-100湖人,68,负
LAL,2017/3/17,主,雄鹿107-103湖人,69,负
LAL,2017/3/19,主,骑士125-120湖人,70,负
LAL,2017/3/21,主,快船133-109湖人,71,负
LAL,2017/3/24,主,森林狼119-130湖人,72,胜
LAL,2017/3/26,主,开拓者97-81湖人,73,负
LAL,2017/3/28,主,奇才119-108湖人,74,负
LAL,2017/3/3,主,凯尔特115-95湖人,62,负
LAL,2017/3/30,客,森林狼119-104湖人,75,负
LAL,2017/3/5,主,鹈鹕105-97湖人,63,负
LAL,2017/3/7,客,小牛122-111湖人,64,负
LAL,2017/3/9,客,太阳110-122湖人,65,胜
LAL,2017/4/1,客,快船115-104湖人,76,负
LAL,2017/4/11,主,鹈鹕96-108湖人,81,胜
LAL,2017/4/12,客,勇士109-94湖人,82,负
LAL,2017/4/2,主,灰熊103-108湖人,77,胜
LAL,2017/4/5,客,马刺95-102湖人,78,胜
LAL,2017/4/7,主,国王94-98湖人,79,胜
LAL,2017/4/9,主,森林狼109-110湖人,80,胜
MEM,2016/10/26,主,森林狼98-102灰熊,1,胜
MEM,2016/10/29,客,尼克斯111-104灰熊,2,负
MEM,2016/10/30,主,奇才103-112灰熊,3,胜
MEM,2016/11/1,客,森林狼116-80灰熊,4,负
MEM,2016/11/12,客,雄鹿106-96灰熊,9,负
MEM,2016/11/14,客,爵士96-102灰熊,10,胜
MEM,2016/11/16,客,快船107-111灰熊,11,胜
MEM,2016/11/18,客,小牛64-80灰熊,12,胜
MEM,2016/11/19,主,森林狼71-93灰熊,13,胜
MEM,2016/11/2,主,鹈鹕83-89灰熊,5,胜
MEM,2016/11/21,客,黄蜂90-105灰熊,14,胜
MEM,2016/11/23,客,76人99-104灰熊,15,胜
MEM,2016/11/25,主,热火90-81灰熊,16,负
MEM,2016/11/26,客,热火107-110灰熊,17,胜
MEM,2016/11/28,主,黄蜂104-85灰熊,18,负
MEM,2016/11/30,客,猛龙120-105灰熊,19,负
MEM,2016/11/4,主,快船99-88灰熊,6,负
MEM,2016/11/6,主,开拓者100-94灰熊,7,负
MEM,2016/11/8,主,掘金107-108灰熊,8,胜
MEM,2016/12/1,主,魔术94-95灰熊,20,胜
MEM,2016/12/10,主,勇士89-110灰熊,25,胜
MEM,2016/12/13,客,骑士103-86灰熊,26,负
MEM,2016/12/14,主,骑士85-93灰熊,27,胜
MEM,2016/12/16,主,国王96-92灰熊,28,负
MEM,2016/12/18,主,爵士82-73灰熊,29,负
MEM,2016/12/20,主,凯尔特112-109灰熊,30,负
MEM,2016/12/21,客,活塞86-98灰熊,31,胜
MEM,2016/12/23,主,火箭109-115灰熊,32,胜
MEM,2016/12/26,客,魔术112-102灰熊,33,负
MEM,2016/12/27,客,凯尔特113-103灰熊,34,负
MEM,2016/12/29,主,雷霆80-114灰熊,35,胜
MEM,2016/12/3,主,湖人100-103灰熊,21,胜
MEM,2016/12/31,客,国王98-112灰熊,36,胜
MEM,2016/12/5,客,鹈鹕108-110灰熊,22,胜
MEM,2016/12/6,主,76人91-96灰熊,23,胜
MEM,2016/12/8,主,开拓者86-88灰熊,24,胜
MEM,2017/1/11,客,雷霆103-95灰熊,41,负
MEM,2017/1/13,客,火箭105-110灰熊,42,胜
MEM,2017/1/15,主,公牛108-104灰熊,43,负
MEM,2017/1/18,客,奇才104-101灰熊,44,负
MEM,2017/1/20,主,国王91-107灰熊,45,胜
MEM,2017/1/21,主,火箭119-95灰熊,46,负
MEM,2017/1/25,主,猛龙99-101灰熊,47,胜
MEM,2017/1/27,客,开拓者112-109灰熊,48,负
MEM,2017/1/28,客,爵士95-102灰熊,49,胜
MEM,2017/1/3,客,湖人116-102灰熊,37,负
MEM,2017/1/30,客,太阳96-115灰熊,50,胜
MEM,2017/1/4,客,快船115-106灰熊,38,负
MEM,2017/1/6,客,勇士119-128灰熊,39,胜
MEM,2017/1/8,主,爵士79-88灰熊,40,胜
MEM,2017/2/1,客,掘金99-119灰熊,51,胜
MEM,2017/2/10,主,勇士122-107灰熊,56,负
MEM,2017/2/13,客,篮网103-112灰熊,57,胜
MEM,2017/2/15,主,鹈鹕95-91灰熊,58,负
MEM,2017/2/24,客,步行者102-92灰熊,59,负
MEM,2017/2/26,客,掘金98-105灰熊,60,胜
MEM,2017/2/28,主,太阳112-130灰熊,61,胜
MEM,2017/2/3,客,雷霆114-102灰熊,52,负
MEM,2017/2/4,客,森林狼99-107灰熊,53,胜
MEM,2017/2/6,主,马刺74-89灰熊,54,胜
MEM,2017/2/8,主,太阳91-110灰熊,55,胜
MEM,2017/3/11,主,老鹰107-90灰熊,66,负
MEM,2017/3/13,主,雄鹿93-113灰熊,67,胜
MEM,2017/3/15,客,公牛91-98灰熊,68,胜
MEM,2017/3/16,客,老鹰91-103灰熊,69,胜
MEM,2017/3/18,主,马刺96-104灰熊,70,胜
MEM,2017/3/21,客,鹈鹕95-82灰熊,71,负
MEM,2017/3/23,客,马刺97-90灰熊,72,负
MEM,2017/3/26,客,勇士106-94灰熊,73,负
MEM,2017/3/27,客,国王91-90灰熊,74,负
MEM,2017/3/29,主,步行者97-110灰熊,75,胜
MEM,2017/3/3,客,小牛104-100灰熊,62,负
MEM,2017/3/31,主,小牛90-99灰熊,76,胜
MEM,2017/3/4,客,火箭123-108灰熊,63,负
MEM,2017/3/6,主,篮网122-109灰熊,64,负
MEM,2017/3/9,主,快船114-98灰熊,65,负
MEM,2017/4/12,主,小牛100-93灰熊,82,负
MEM,2017/4/2,客,湖人108-103灰熊,77,负
MEM,2017/4/4,客,马刺95-89灰熊,78,负
MEM,2017/4/5,主,雷霆103-100灰熊,79,负
MEM,2017/4/7,主,尼克斯88-101灰熊,80,胜
MEM,2017/4/9,主,活塞103-90灰熊,81,负
MIA,2016/10/26,客,魔术96-108热火,1,胜
MIA,2016/10/28,主,黄蜂97-91热火,2,负
MIA,2016/10/30,主,马刺106-99热火,3,负
MIA,2016/11/1,主,国王96-108热火,4,胜
MIA,2016/11/10,主,公牛98-95热火,7,负
MIA,2016/11/12,主,爵士102-91热火,8,负
MIA,2016/11/14,客,马刺94-90热火,9,负
MIA,2016/11/15,主,老鹰93-90热火,10,负
MIA,2016/11/17,主,雄鹿73-96热火,11,胜
MIA,2016/11/19,客,奇才111-114热火,12,胜
MIA,2016/11/21,客,76人101-94热火,13,负
MIA,2016/11/23,客,活塞107-84热火,14,负
MIA,2016/11/25,客,灰熊81-90热火,15,胜
MIA,2016/11/26,主,灰熊110-107热火,16,负
MIA,2016/11/28,主,凯尔特112-104热火,17,负
MIA,2016/11/30,客,掘金98-106热火,18,胜
MIA,2016/11/4,客,猛龙96-87热火,5,负
MIA,2016/11/7,客,雷霆97-85热火,6,负
MIA,2016/12/1,客,爵士110-111热火,19,胜
MIA,2016/12/10,客,公牛105-100热火,24,负
MIA,2016/12/12,主,奇才101-112热火,25,胜
MIA,2016/12/14,主,步行者89-95热火,26,胜
MIA,2016/12/16,主,快船102-98热火,27,负
MIA,2016/12/18,主,凯尔特105-95热火,28,负
MIA,2016/12/20,主,魔术136-130热火,29,负
MIA,2016/12/22,主,湖人107-115热火,30,胜
MIA,2016/12/23,客,鹈鹕91-87热火,31,负
MIA,2016/12/27,主,雷霆106-94热火,32,负
MIA,2016/12/29,客,黄蜂91-82热火,33,负
MIA,2016/12/3,客,开拓者99-92热火,20,负
MIA,2016/12/30,客,凯尔特117-114热火,34,负
MIA,2016/12/6,主,尼克斯114-103热火,21,负
MIA,2016/12/7,客,老鹰103-95热火,22,负
MIA,2016/12/9,客,骑士114-84热火,23,负
MIA,2017/1/1,主,活塞107-98热火,35,负
MIA,2017/1/10,客,勇士107-95热火,40,负
MIA,2017/1/13,客,雄鹿116-108热火,41,负
MIA,2017/1/17,主,火箭103-109热火,42,胜
MIA,2017/1/19,主,小牛95-99热火,43,胜
MIA,2017/1/21,主,雄鹿97-109热火,44,胜
MIA,2017/1/23,主,勇士102-105热火,45,胜
MIA,2017/1/25,客,篮网106-109热火,46,胜
MIA,2017/1/27,客,公牛88-100热火,47,胜
MIA,2017/1/28,主,活塞103-116热火,48,胜
MIA,2017/1/3,客,太阳99-90热火,36,负
MIA,2017/1/30,主,篮网96-104热火,49,胜
MIA,2017/1/4,客,国王102-107热火,37,胜
MIA,2017/1/6,客,湖人127-100热火,38,负
MIA,2017/1/8,客,快船98-86热火,39,负
MIA,2017/2/1,主,老鹰93-116热火,50,胜
MIA,2017/2/10,客,篮网99-108热火,54,胜
MIA,2017/2/11,客,76人117-109热火,55,负
MIA,2017/2/13,主,魔术116-107热火,56,负
MIA,2017/2/15,客,火箭109-117热火,57,胜
MIA,2017/2/24,客,老鹰90-108热火,58,胜
MIA,2017/2/25,主,步行者95-113热火,59,胜
MIA,2017/2/27,客,小牛96-89热火,60,负
MIA,2017/2/4,主,76人102-125热火,51,胜
MIA,2017/2/6,客,森林狼113-115热火,52,胜
MIA,2017/2/8,客,雄鹿88-106热火,53,胜
MIA,2017/3/1,主,76人98-125热火,61,胜
MIA,2017/3/11,主,猛龙89-104热火,66,胜
MIA,2017/3/12,客,步行者102-98热火,67,负
MIA,2017/3/15,主,鹈鹕112-120热火,68,胜
MIA,2017/3/17,主,森林狼105-123热火,69,胜
MIA,2017/3/19,主,开拓者115-104热火,70,负
MIA,2017/3/21,主,太阳97-112热火,71,胜
MIA,2017/3/23,主,猛龙101-84热火,72,负
MIA,2017/3/26,客,凯尔特112-108热火,73,负
MIA,2017/3/28,客,活塞96-97热火,74,胜
MIA,2017/3/29,客,尼克斯88-105热火,75,胜
MIA,2017/3/3,客,魔术110-99热火,62,负
MIA,2017/3/31,主,尼克斯98-94热火,76,负
MIA,2017/3/4,主,骑士92-120热火,63,胜
MIA,2017/3/6,客,骑士98-106热火,64,胜
MIA,2017/3/8,主,黄蜂101-108热火,65,胜
MIA,2017/4/10,主,骑士121-124热火,81,胜
MIA,2017/4/12,主,奇才102-110热火,82,胜
MIA,2017/4/2,主,掘金116-113热火,77,负
MIA,2017/4/5,客,黄蜂99-112热火,78,胜
MIA,2017/4/7,客,猛龙96-94热火,79,负
MIA,2017/4/8,客,奇才103-106热火,80,胜
MIL,2016/10/26,主,黄蜂107-96雄鹿,1,负
MIL,2016/10/29,主,篮网108-110雄鹿,2,胜
MIL,2016/10/30,客,活塞98-83雄鹿,3,负
MIL,2016/11/1,客,鹈鹕113-117雄鹿,4,胜
MIL,2016/11/10,主,鹈鹕112-106雄鹿,8,负
MIL,2016/11/12,主,灰熊96-106雄鹿,9,胜
MIL,2016/11/16,客,老鹰107-100雄鹿,10,负
MIL,2016/11/17,客,热火96-73雄鹿,11,负
MIL,2016/11/19,主,勇士124-121雄鹿,12,负
MIL,2016/11/21,主,魔术89-93雄鹿,13,胜
MIL,2016/11/25,主,猛龙105-99雄鹿,14,负
MIL,2016/11/27,客,魔术96-104雄鹿,15,胜
MIL,2016/11/29,主,骑士101-118雄鹿,16,胜
MIL,2016/11/3,主,步行者107-125雄鹿,5,胜
MIL,2016/11/5,主,国王91-117雄鹿,6,胜
MIL,2016/11/6,客,小牛86-75雄鹿,7,负
MIL,2016/12/1,客,篮网93-111雄鹿,17,胜
MIL,2016/12/10,客,奇才110-105雄鹿,22,负
MIL,2016/12/12,客,猛龙122-100雄鹿,23,负
MIL,2016/12/15,主,公牛97-108雄鹿,24,胜
MIL,2016/12/16,客,公牛69-95雄鹿,25,胜
MIL,2016/12/20,主,骑士114-108雄鹿,26,负
MIL,2016/12/21,客,骑士113-102雄鹿,27,负
MIL,2016/12/23,主,奇才96-123雄鹿,28,胜
MIL,2016/12/26,客,奇才107-102雄鹿,29,负
MIL,2016/12/28,客,活塞94-119雄鹿,30,胜
MIL,2016/12/3,主,篮网103-112雄鹿,18,胜
MIL,2016/12/30,客,森林狼116-99雄鹿,31,负
MIL,2016/12/31,客,公牛96-116雄鹿,32,胜
MIL,2016/12/5,主,马刺97-96雄鹿,19,负
MIL,2016/12/7,主,开拓者107-115雄鹿,20,胜
MIL,2016/12/9,主,老鹰114-110雄鹿,21,负
MIL,2017/1/10,客,马刺107-109雄鹿,37,胜
MIL,2017/1/13,主,热火108-116雄鹿,38,胜
MIL,2017/1/15,客,老鹰111-98雄鹿,39,负
MIL,2017/1/16,主,76人113-104雄鹿,40,负
MIL,2017/1/18,客,火箭111-92雄鹿,41,负
MIL,2017/1/2,主,雷霆94-98雄鹿,33,胜
MIL,2017/1/20,客,魔术112-96雄鹿,42,负
MIL,2017/1/21,客,热火109-97雄鹿,43,负
MIL,2017/1/23,主,火箭114-127雄鹿,44,胜
MIL,2017/1/25,主,76人114-109雄鹿,45,负
MIL,2017/1/27,客,猛龙102-86雄鹿,46,负
MIL,2017/1/28,主,凯尔特112-108雄鹿,47,负
MIL,2017/1/4,客,尼克斯104-105雄鹿,34,胜
MIL,2017/1/6,主,尼克斯116-111雄鹿,35,负
MIL,2017/1/8,主,奇才107-101雄鹿,36,负
MIL,2017/2/1,客,爵士104-88雄鹿,48,负
MIL,2017/2/10,主,湖人122-114雄鹿,52,负
MIL,2017/2/11,客,步行者100-116雄鹿,53,胜
MIL,2017/2/13,主,活塞89-102雄鹿,54,胜
MIL,2017/2/15,客,篮网125-129雄鹿,55,胜
MIL,2017/2/24,主,爵士109-95雄鹿,56,负
MIL,2017/2/26,主,太阳96-100雄鹿,57,胜
MIL,2017/2/27,客,骑士102-95雄鹿,58,负
MIL,2017/2/3,客,掘金121-117雄鹿,49,负
MIL,2017/2/4,客,太阳112-137雄鹿,50,胜
MIL,2017/2/8,主,热火106-88雄鹿,51,负
MIL,2017/3/1,主,掘金110-98雄鹿,59,负
MIL,2017/3/10,主,步行者85-99雄鹿,64,胜
MIL,2017/3/11,主,森林狼95-102雄鹿,65,胜
MIL,2017/3/13,客,灰熊113-93雄鹿,66,负
MIL,2017/3/15,客,快船96-97雄鹿,67,胜
MIL,2017/3/17,客,湖人103-107雄鹿,68,胜
MIL,2017/3/18,客,勇士117-92雄鹿,69,负
MIL,2017/3/21,客,开拓者90-93雄鹿,70,胜
MIL,2017/3/22,客,国王98-116雄鹿,71,胜
MIL,2017/3/24,主,老鹰97-100雄鹿,72,胜
MIL,2017/3/26,主,公牛109-94雄鹿,73,负
MIL,2017/3/28,客,黄蜂108-118雄鹿,74,胜
MIL,2017/3/29,客,凯尔特100-103雄鹿,75,胜
MIL,2017/3/3,主,快船101-112雄鹿,60,胜
MIL,2017/3/31,主,活塞105-108雄鹿,76,胜
MIL,2017/3/4,主,猛龙94-101雄鹿,61,胜
MIL,2017/3/6,客,76人98-112雄鹿,62,胜
MIL,2017/3/8,主,尼克斯93-104雄鹿,63,胜
MIL,2017/4/10,主,黄蜂79-89雄鹿,81,胜
MIL,2017/4/12,客,凯尔特112-94雄鹿,82,负
MIL,2017/4/2,主,小牛109-105雄鹿,77,负
MIL,2017/4/4,客,雷霆110-79雄鹿,78,负
MIL,2017/4/6,客,步行者104-89雄鹿,79,负
MIL,2017/4/8,客,76人82-90雄鹿,80,胜
MIN,2016/10/26,客,灰熊102-98森林狼,1,负
MIN,2016/10/29,客,国王106-103森林狼,2,负
MIN,2016/11/1,主,灰熊80-116森林狼,3,胜
MIN,2016/11/12,主,快船119-105森林狼,8,负
MIN,2016/11/13,主,湖人99-125森林狼,9,胜
MIN,2016/11/15,主,黄蜂115-108森林狼,10,负
MIN,2016/11/17,主,76人86-110森林狼,11,胜
MIN,2016/11/19,客,灰熊93-71森林狼,12,负
MIN,2016/11/21,主,凯尔特99-93森林狼,13,负
MIN,2016/11/23,客,鹈鹕117-96森林狼,14,负
MIN,2016/11/25,客,太阳85-98森林狼,15,胜
MIN,2016/11/26,客,勇士115-102森林狼,16,负
MIN,2016/11/28,主,爵士112-103森林狼,17,负
MIN,2016/11/3,主,掘金102-99森林狼,4,负
MIN,2016/11/30,主,尼克斯106-104森林狼,18,负
MIN,2016/11/5,客,雷霆112-92森林狼,5,负
MIN,2016/11/8,客,篮网119-110森林狼,6,负
MIN,2016/11/9,客,魔术107-123森林狼,7,胜
MIN,2016/12/11,主,勇士116-108森林狼,24,负
MIN,2016/12/13,客,公牛94-99森林狼,25,胜
MIN,2016/12/17,主,火箭111-109森林狼,26,负
MIN,2016/12/19,主,太阳108-115森林狼,27,胜
MIN,2016/12/2,客,尼克斯118-114森林狼,19,负
MIN,2016/12/21,客,老鹰84-92森林狼,28,胜
MIN,2016/12/23,主,国王109-105森林狼,29,负
MIN,2016/12/25,客,雷霆112-100森林狼,30,负
MIN,2016/12/26,主,老鹰90-104森林狼,31,胜
MIN,2016/12/28,客,掘金105-103森林狼,32,负
MIN,2016/12/3,客,黄蜂120-125森林狼,20,胜
MIN,2016/12/30,主,雄鹿99-116森林狼,33,胜
MIN,2016/12/6,主,马刺105-91森林狼,21,负
MIN,2016/12/8,客,猛龙124-110森林狼,22,负
MIN,2016/12/9,主,活塞117-90森林狼,23,负
MIN,2017/1/1,主,开拓者95-89森林狼,34,负
MIN,2017/1/11,主,火箭105-119森林狼,39,胜
MIN,2017/1/13,主,雷霆86-96森林狼,40,胜
MIN,2017/1/15,客,小牛98-87森林狼,41,负
MIN,2017/1/17,客,马刺122-114森林狼,42,负
MIN,2017/1/19,客,快船101-104森林狼,43,胜
MIN,2017/1/22,主,掘金108-111森林狼,44,胜
MIN,2017/1/24,客,太阳111-112森林狼,45,胜
MIN,2017/1/26,主,步行者109-103森林狼,46,负
MIN,2017/1/28,主,篮网109-129森林狼,47,胜
MIN,2017/1/3,客,76人93-91森林狼,35,负
MIN,2017/1/30,主,魔术105-111森林狼,48,胜
MIN,2017/1/6,客,奇才112-105森林狼,36,负
MIN,2017/1/7,主,爵士94-92森林狼,37,负
MIN,2017/1/9,主,小牛92-101森林狼,38,胜
MIN,2017/2/1,客,骑士125-97森林狼,49,负
MIN,2017/2/10,主,鹈鹕122-106森林狼,54,负
MIN,2017/2/12,主,公牛89-117森林狼,55,胜
MIN,2017/2/14,主,骑士116-108森林狼,56,负
MIN,2017/2/15,客,掘金99-112森林狼,57,胜
MIN,2017/2/24,主,小牛84-97森林狼,58,胜
MIN,2017/2/25,客,火箭142-130森林狼,59,负
MIN,2017/2/27,客,国王88-102森林狼,60,胜
MIN,2017/2/3,客,活塞116-108森林狼,50,负
MIN,2017/2/4,主,灰熊107-99森林狼,51,负
MIN,2017/2/6,主,热火115-113森林狼,52,负
MIN,2017/2/8,主,猛龙109-112森林狼,53,胜
MIN,2017/3/1,客,爵士80-107森林狼,61,胜
MIN,2017/3/10,主,勇士102-103森林狼,64,胜
MIN,2017/3/11,客,雄鹿102-95森林狼,65,负
MIN,2017/3/13,主,奇才104-119森林狼,66,胜
MIN,2017/3/15,客,凯尔特117-104森林狼,67,负
MIN,2017/3/17,客,热火123-105森林狼,68,负
MIN,2017/3/19,客,鹈鹕123-109森林狼,69,负
MIN,2017/3/21,主,马刺100-93森林狼,70,负
MIN,2017/3/24,客,湖人130-119森林狼,71,负
MIN,2017/3/25,客,开拓者112-100森林狼,72,负
MIN,2017/3/28,客,步行者114-115森林狼,73,胜
MIN,2017/3/30,主,湖人104-119森林狼,74,胜
MIN,2017/3/4,客,马刺97-90森林狼,62,负
MIN,2017/3/8,主,快船91-107森林狼,63,胜
MIN,2017/4/1,主,国王123-117森林狼,75,负
MIN,2017/4/11,主,雷霆100-98森林狼,81,负
MIN,2017/4/12,客,火箭123-118森林狼,82,负
MIN,2017/4/3,主,开拓者109-110森林狼,76,胜
MIN,2017/4/4,客,勇士121-107森林狼,77,负
MIN,2017/4/6,客,开拓者105-98森林狼,78,负
MIN,2017/4/7,客,爵士120-113森林狼,79,负
MIN,2017/4/9,客,湖人110-109森林狼,80,负
NOH,2016/10/26,主,掘金107-102鹈鹕,1,负
NOH,2016/10/28,主,勇士122-114鹈鹕,2,负
NOH,2016/10/29,客,马刺98-79鹈鹕,3,负
NOH,2016/11/1,主,雄鹿117-113鹈鹕,4,负
NOH,2016/11/10,客,雄鹿106-112鹈鹕,9,胜
NOH,2016/11/12,主,湖人126-99鹈鹕,10,负
NOH,2016/11/14,主,凯尔特105-106鹈鹕,11,胜
