TeamAB,时间,场,比赛,列1,果
LAC,2015/11/14,主,活塞96-101快船,10,胜
LAC,2015/11/19,主,勇士124-117快船,11,负
LAC,2015/11/2,主,太阳96-102快船,4,胜
LAC,2015/11/20,客,开拓者102-91快船,12,负
LAC,2015/11/22,主,猛龙91-80快船,13,负
LAC,2015/11/24,客,掘金94-111快船,14,胜
LAC,2015/11/25,主,爵士102-91快船,15,负
LAC,2015/11/27,主,鹈鹕90-111快船,16,胜
LAC,2015/11/29,主,森林狼99-107快船,17,胜
LAC,2015/11/30,主,开拓者87-102快船,18,胜
LAC,2015/11/4,客,勇士112-108快船,5,负
LAC,2015/11/7,主,火箭109-105快船,6,负
LAC,2015/11/9,主,灰熊92-94快船,7,胜
LAC,2015/12/10,客,公牛83-80快船,23,负
LAC,2015/12/12,客,篮网100-105快船,24,胜
LAC,2015/12/14,客,活塞103-105快船,25,胜
LAC,2015/12/16,主,雄鹿90-103快船,26,胜
LAC,2015/12/18,客,马刺115-107快船,27,负
LAC,2015/12/19,客,火箭107-97快船,28,负
LAC,2015/12/2,主,步行者103-91快船,19,负
LAC,2015/12/21,主,雷霆100-99快船,29,负
LAC,2015/12/25,客,湖人84-94快船,30,胜
LAC,2015/12/26,客,爵士104-109快船,31,胜
LAC,2015/12/28,客,奇才91-108快船,32,胜
LAC,2015/12/30,客,黄蜂117-122快船,33,胜
LAC,2015/12/31,客,鹈鹕89-95快船,34,胜
LAC,2015/12/5,主,魔术101-103快船,20,胜
LAC,2015/12/7,客,森林狼106-110快船,21,胜
LAC,2015/12/9,客,雄鹿95-109快船,22,胜
LAC,2016/1/10,主,鹈鹕111-114快船,38,胜
LAC,2016/1/13,主,热火90-104快船,39,胜
LAC,2016/1/16,主,国王110-103快船,40,负
LAC,2016/1/18,主,火箭132-140快船,41,胜
LAC,2016/1/2,主,76人99-130快船,35,胜
LAC,2016/1/21,客,骑士115-102快船,42,负
LAC,2016/1/22,客,尼克斯88-116快船,43,胜
LAC,2016/1/24,客,猛龙112-94快船,44,负
LAC,2016/1/26,客,步行者89-91快船,45,胜
LAC,2016/1/27,客,老鹰83-85快船,46,胜
LAC,2016/1/29,主,湖人93-105快船,47,胜
LAC,2016/1/31,主,公牛93-120快船,48,胜
LAC,2016/1/6,客,开拓者98-109快船,36,胜
LAC,2016/1/9,主,黄蜂83-97快船,37,胜
LAC,2016/2/10,客,凯尔特139-134快船,53,负
LAC,2016/2/18,主,马刺86-105快船,54,胜
LAC,2016/2/20,主,勇士115-112快船,55,负
LAC,2016/2/22,主,太阳84-124快船,56,胜
LAC,2016/2/24,主,掘金87-81快船,57,负
LAC,2016/2/26,客,国王107-117快船,58,胜
LAC,2016/2/29,主,篮网95-105快船,59,胜
LAC,2016/2/3,主,森林狼108-102快船,49,负
LAC,2016/2/5,客,魔术93-107快船,50,胜
LAC,2016/2/7,客,热火93-100快船,51,胜
LAC,2016/2/8,客,76人92-98快船,52,胜
LAC,2016/3/11,主,尼克斯94-101快船,64,胜
LAC,2016/3/13,主,骑士114-90快船,65,负
LAC,2016/3/15,客,马刺108-87快船,66,负
LAC,2016/3/16,客,火箭106-122快船,67,胜
LAC,2016/3/19,客,灰熊113-102快船,68,负
LAC,2016/3/2,主,雷霆98-103快船,60,胜
LAC,2016/3/20,客,鹈鹕109-105快船,69,负
LAC,2016/3/23,客,勇士114-98快船,70,负
LAC,2016/3/24,主,开拓者94-96快船,71,胜
LAC,2016/3/27,主,掘金90-105快船,72,胜
LAC,2016/3/28,主,凯尔特90-114快船,73,胜
LAC,2016/3/30,客,森林狼79-99快船,74,胜
LAC,2016/3/31,客,雷霆119-117快船,75,负
LAC,2016/3/5,主,老鹰107-97快船,61,负
LAC,2016/3/7,客,小牛90-109快船,62,胜
LAC,2016/3/9,客,雷霆120-108快船,63,负
LAC,2016/4/10,主,小牛91-98快船,80,胜
LAC,2016/4/12,主,灰熊84-110快船,81,胜
LAC,2016/4/13,客,太阳114-105快船,82,负
LAC,2016/4/3,主,奇才109-114快船,76,胜
LAC,2016/4/5,主,湖人81-103快船,77,胜
LAC,2016/4/6,客,湖人81-91快船,78,胜
LAC,2016/4/8,客,爵士99-102快船,79,胜
LAL,2015/10/28,主,森林狼112-111湖人,1,负
LAL,2015/10/30,客,国王132-114湖人,2,负
LAL,2015/11/1,主,小牛103-93湖人,3,负
LAL,2015/11/10,客,热火101-88湖人,7,负
LAL,2015/11/11,客,魔术101-99湖人,8,负
LAL,2015/11/13,客,小牛90-82湖人,9,负
LAL,2015/11/15,主,活塞85-97湖人,10,胜
LAL,2015/11/16,客,太阳120-101湖人,11,负
LAL,2015/11/20,主,猛龙102-91湖人,12,负
LAL,2015/11/22,主,开拓者107-93湖人,13,负
LAL,2015/11/24,客,勇士111-77湖人,14,负
LAL,2015/11/28,客,开拓者108-96湖人,15,负
LAL,2015/11/29,主,步行者107-103湖人,16,负
LAL,2015/11/3,主,掘金120-109湖人,4,负
LAL,2015/11/6,客,篮网98-104湖人,5,胜
LAL,2015/11/8,客,尼克斯99-95湖人,6,负
LAL,2015/12/1,客,76人103-91湖人,17,负
LAL,2015/12/11,客,马刺109-87湖人,23,负
LAL,2015/12/12,客,火箭126-97湖人,24,负
LAL,2015/12/15,主,雄鹿95-113湖人,25,胜
LAL,2015/12/17,主,火箭107-87湖人,26,负
LAL,2015/12/19,客,雷霆118-78湖人,27,负
LAL,2015/12/2,客,奇才104-108湖人,18,胜
LAL,2015/12/22,客,掘金107-111湖人,28,胜
LAL,2015/12/23,主,雷霆120-85湖人,29,负
LAL,2015/12/25,主,快船94-84湖人,30,负
LAL,2015/12/27,客,灰熊112-96湖人,31,负
LAL,2015/12/28,客,黄蜂108-98湖人,32,负
LAL,2015/12/30,客,凯尔特104-112湖人,33,胜
LAL,2015/12/4,客,老鹰100-87湖人,19,负
LAL,2015/12/6,客,活塞111-91湖人,20,负
LAL,2015/12/7,客,猛龙102-93湖人,21,负
LAL,2015/12/9,客,森林狼123-122湖人,22,负
LAL,2016/1/1,主,76人84-93湖人,34,胜
LAL,2016/1/10,主,爵士86-74湖人,39,负
LAL,2016/1/12,主,鹈鹕91-95湖人,40,胜
LAL,2016/1/14,客,勇士116-98湖人,41,负
LAL,2016/1/16,客,爵士109-82湖人,42,负
LAL,2016/1/17,主,火箭112-95湖人,43,负
LAL,2016/1/20,主,国王112-93湖人,44,负
LAL,2016/1/22,主,马刺108-95湖人,45,负
LAL,2016/1/23,客,开拓者121-103湖人,46,负
LAL,2016/1/26,主,小牛92-90湖人,47,负
LAL,2016/1/28,主,公牛114-91湖人,48,负
LAL,2016/1/29,客,快船105-93湖人,49,负
LAL,2016/1/3,主,太阳77-97湖人,35,胜
LAL,2016/1/31,主,黄蜂101-82湖人,50,负
LAL,2016/1/5,主,勇士109-88湖人,36,负
LAL,2016/1/7,客,国王118-115湖人,37,负
LAL,2016/1/8,主,雷霆117-113湖人,38,负
LAL,2016/2/10,客,骑士120-111湖人,55,负
LAL,2016/2/19,主,马刺119-113湖人,56,负
LAL,2016/2/2,主,森林狼115-119湖人,51,胜
LAL,2016/2/21,客,公牛126-115湖人,57,负
LAL,2016/2/22,客,雄鹿108-101湖人,58,负
LAL,2016/2/24,客,灰熊128-119湖人,59,负
LAL,2016/2/26,主,灰熊112-95湖人,60,负
LAL,2016/2/4,客,鹈鹕96-99湖人,52,胜
LAL,2016/2/6,客,马刺106-102湖人,53,负
LAL,2016/2/8,客,步行者89-87湖人,54,负
LAL,2016/3/1,主,篮网101-107湖人,61,胜
LAL,2016/3/10,主,骑士120-108湖人,66,负
LAL,2016/3/13,主,尼克斯90-87湖人,67,负
LAL,2016/3/15,主,国王106-98湖人,68,负
LAL,2016/3/18,主,太阳95-90湖人,69,负
LAL,2016/3/2,客,掘金117-107湖人,62,负
LAL,2016/3/22,主,灰熊100-107湖人,70,胜
LAL,2016/3/23,客,太阳119-107湖人,71,负
LAL,2016/3/25,主,掘金116-105湖人,72,负
LAL,2016/3/27,主,奇才101-88湖人,73,负
LAL,2016/3/28,客,爵士123-75湖人,74,负
LAL,2016/3/30,主,热火100-102湖人,75,胜
LAL,2016/3/4,主,老鹰106-77湖人,63,负
LAL,2016/3/6,主,勇士95-112湖人,64,胜
LAL,2016/3/8,主,魔术98-107湖人,65,胜
LAL,2016/4/10,客,火箭130-110湖人,80,负
LAL,2016/4/11,客,雷霆112-79湖人,81,负
LAL,2016/4/13,主,爵士96-101湖人,82,胜
LAL,2016/4/3,主,凯尔特107-100湖人,76,负
LAL,2016/4/5,客,快船103-81湖人,77,负
LAL,2016/4/6,主,快船91-81湖人,78,负
LAL,2016/4/8,客,鹈鹕110-102湖人,79,负
MEM,2015/10/28,主,骑士106-76灰熊,1,负
MEM,2015/10/29,客,步行者103-112灰熊,2,胜
MEM,2015/10/31,主,篮网91-101灰熊,3,胜
MEM,2015/11/11,主,勇士100-84灰熊,9,负
MEM,2015/11/13,主,开拓者100-101灰熊,10,胜
MEM,2015/11/15,客,森林狼106-114灰熊,11,胜
MEM,2015/11/16,主,雷霆114-122灰熊,12,胜
MEM,2015/11/2,客,勇士119-69灰熊,4,负
MEM,2015/11/20,主,火箭84-96灰熊,13,胜
MEM,2015/11/21,客,马刺92-82灰熊,14,负
MEM,2015/11/24,主,小牛96-110灰熊,15,胜
MEM,2015/11/25,客,火箭93-102灰熊,16,胜
MEM,2015/11/27,主,老鹰116-101灰熊,17,负
MEM,2015/11/29,主,76人84-92灰熊,18,胜
MEM,2015/11/3,客,国王89-103灰熊,5,胜
MEM,2015/11/5,客,开拓者115-96灰熊,6,负
MEM,2015/11/7,客,爵士89-79灰熊,7,负
MEM,2015/11/9,客,快船94-92灰熊,8,负
MEM,2015/12/1,客,鹈鹕104-113灰熊,19,胜
MEM,2015/12/11,主,黄蜂123-99灰熊,24,负
MEM,2015/12/13,客,热火100-97灰熊,25,负
MEM,2015/12/14,主,奇才95-112灰熊,26,胜
MEM,2015/12/16,客,公牛98-85灰熊,27,负
MEM,2015/12/18,客,小牛97-88灰熊,28,负
MEM,2015/12/19,主,步行者84-96灰熊,29,胜
MEM,2015/12/22,客,76人90-104灰熊,30,胜
MEM,2015/12/23,客,奇才100-91灰熊,31,负
MEM,2015/12/26,客,黄蜂98-92灰熊,32,负
MEM,2015/12/27,主,湖人96-112灰熊,33,胜
MEM,2015/12/29,主,热火90-99灰熊,34,胜
MEM,2015/12/3,主,马刺103-83灰熊,20,负
MEM,2015/12/6,主,太阳93-95灰熊,21,胜
MEM,2015/12/8,主,雷霆125-88灰熊,22,负
MEM,2015/12/9,客,活塞92-93灰熊,23,胜
MEM,2016/1/10,主,凯尔特98-101灰熊,39,胜
MEM,2016/1/12,主,火箭107-91灰熊,40,负
MEM,2016/1/14,主,活塞101-103灰熊,41,胜
MEM,2016/1/16,主,尼克斯95-103灰熊,42,胜
MEM,2016/1/18,主,鹈鹕99-101灰熊,43,胜
MEM,2016/1/2,客,爵士92-87灰熊,35,负
MEM,2016/1/21,客,掘金101-102灰熊,44,胜
MEM,2016/1/23,客,森林狼106-101灰熊,45,负
MEM,2016/1/25,主,魔术102-108灰熊,46,胜
MEM,2016/1/28,主,雄鹿83-103灰熊,47,胜
MEM,2016/1/30,主,国王117-121灰熊,48,胜
MEM,2016/1/4,客,开拓者78-91灰熊,36,胜
MEM,2016/1/6,客,雷霆112-94灰熊,37,负
MEM,2016/1/8,主,掘金84-91灰熊,38,胜
MEM,2016/2/1,客,鹈鹕95-110灰熊,49,胜
MEM,2016/2/10,客,篮网90-109灰熊,53,胜
MEM,2016/2/19,主,森林狼104-109灰熊,54,胜
MEM,2016/2/21,客,猛龙98-85灰熊,55,负
MEM,2016/2/24,主,湖人119-128灰熊,56,胜
MEM,2016/2/26,客,湖人95-112灰熊,57,胜
MEM,2016/2/27,客,太阳111-106灰熊,58,负
MEM,2016/2/29,客,掘金96-103灰熊,59,胜
MEM,2016/2/5,客,尼克斯85-91灰熊,50,胜
MEM,2016/2/6,主,小牛114-110灰熊,51,负
MEM,2016/2/8,主,开拓者112-106灰熊,52,负
MEM,2016/3/11,主,鹈鹕114-121灰熊,65,胜
MEM,2016/3/12,客,老鹰95-83灰熊,66,负
MEM,2016/3/14,客,火箭130-81灰熊,67,负
MEM,2016/3/16,主,森林狼114-108灰熊,68,负
MEM,2016/3/17,客,雄鹿96-86灰熊,69,负
MEM,2016/3/19,主,快船102-113灰熊,70,胜
MEM,2016/3/2,主,国王98-104灰熊,60,胜
MEM,2016/3/21,客,太阳97-103灰熊,71,胜
MEM,2016/3/22,客,湖人107-100灰熊,72,负
MEM,2016/3/25,客,马刺110-104灰熊,73,负
MEM,2016/3/28,主,马刺101-87灰熊,74,负
MEM,2016/3/30,主,掘金109-105灰熊,75,负
MEM,2016/3/4,主,爵士88-94灰熊,61,胜
MEM,2016/3/6,主,太阳109-100灰熊,62,负
MEM,2016/3/7,客,骑士103-106灰熊,63,胜
MEM,2016/3/9,客,凯尔特116-96灰熊,64,负
MEM,2016/4/1,主,猛龙99-95灰熊,76,负
MEM,2016/4/12,客,快船110-84灰熊,81,负
MEM,2016/4/13,客,勇士125-104灰熊,82,负
MEM,2016/4/3,客,魔术119-107灰熊,77,负
MEM,2016/4/5,主,公牛92-108灰熊,78,胜
MEM,2016/4/8,客,小牛103-93灰熊,79,负
MEM,2016/4/9,主,勇士100-99灰熊,80,负
MIA,2015/10/28,主,黄蜂94-104热火,1,胜
MIA,2015/10/30,客,骑士102-92热火,2,负
MIA,2015/11/1,主,火箭89-109热火,3,胜
MIA,2015/11/10,主,湖人88-101热火,8,胜
MIA,2015/11/12,主,爵士91-92热火,9,胜
MIA,2015/11/17,主,森林狼103-91热火,10,负
MIA,2015/11/19,主,国王109-116热火,11,胜
MIA,2015/11/21,主,76人91-96热火,12,胜
MIA,2015/11/23,主,尼克斯78-95热火,13,胜
MIA,2015/11/25,客,活塞104-81热火,14,负
MIA,2015/11/27,客,尼克斯78-97热火,15,胜
MIA,2015/11/3,主,老鹰98-92热火,4,负
MIA,2015/11/30,主,凯尔特105-95热火,16,负
MIA,2015/11/5,客,森林狼84-96热火,5,胜
MIA,2015/11/6,客,步行者90-87热火,6,负
MIA,2015/11/8,主,猛龙76-96热火,7,胜
MIA,2015/12/11,客,步行者96-83热火,21,负
MIA,2015/12/13,主,灰熊97-100热火,22,胜
MIA,2015/12/14,客,老鹰88-100热火,23,胜
MIA,2015/12/16,客,篮网98-104热火,24,胜
MIA,2015/12/18,主,猛龙108-94热火,25,负
MIA,2015/12/20,主,开拓者109-116热火,26,胜
MIA,2015/12/22,主,活塞93-92热火,27,负
MIA,2015/12/25,主,鹈鹕88-94热火,28,胜
MIA,2015/12/26,客,魔术101-108热火,29,胜
MIA,2015/12/28,主,篮网111-105热火,30,负
MIA,2015/12/29,客,灰熊99-90热火,31,负
MIA,2015/12/3,主,雷霆95-97热火,17,胜
MIA,2015/12/5,主,骑士84-99热火,18,胜
MIA,2015/12/7,主,奇才114-103热火,19,负
MIA,2015/12/9,客,黄蜂99-81热火,20,负
MIA,2016/1/1,主,小牛82-106热火,32,胜
MIA,2016/1/11,客,勇士111-103热火,38,负
MIA,2016/1/13,客,快船104-90热火,39,负
MIA,2016/1/15,客,掘金95-98热火,40,胜
MIA,2016/1/17,客,雷霆99-74热火,41,负
MIA,2016/1/19,主,雄鹿91-79热火,42,负
MIA,2016/1/20,客,奇才106-87热火,43,负
MIA,2016/1/22,客,猛龙101-81热火,44,负
MIA,2016/1/25,客,公牛84-89热火,45,胜
MIA,2016/1/26,客,篮网98-102热火,46,胜
MIA,2016/1/29,客,雄鹿103-107热火,47,胜
MIA,2016/1/3,客,奇才75-97热火,33,胜
MIA,2016/1/31,主,老鹰87-105热火,48,胜
MIA,2016/1/4,主,步行者100-103热火,34,胜
MIA,2016/1/6,主,尼克斯98-90热火,35,负
MIA,2016/1/8,客,太阳95-103热火,36,胜
MIA,2016/1/9,客,爵士98-83热火,37,负
MIA,2016/2/19,客,老鹰111-115热火,54,胜
MIA,2016/2/2,客,火箭115-102热火,49,负
MIA,2016/2/20,主,奇才94-114热火,55,胜
MIA,2016/2/22,主,步行者93-101热火,56,胜
MIA,2016/2/24,主,勇士118-112热火,57,负
MIA,2016/2/27,客,凯尔特101-89热火,58,负
MIA,2016/2/28,客,尼克斯81-98热火,59,胜
MIA,2016/2/3,客,小牛90-93热火,50,胜
MIA,2016/2/5,客,黄蜂95-98热火,51,胜
MIA,2016/2/7,主,快船100-93热火,52,负
MIA,2016/2/9,主,马刺119-101热火,53,负
MIA,2016/3/1,主,公牛111-129热火,60,胜
MIA,2016/3/11,客,公牛96-118热火,65,胜
MIA,2016/3/12,客,猛龙112-104热火,66,负
MIA,2016/3/14,主,掘金119-124热火,67,胜
MIA,2016/3/17,主,黄蜂109-106热火,68,负
MIA,2016/3/19,主,骑士101-122热火,69,胜
MIA,2016/3/22,客,鹈鹕99-113热火,70,胜
MIA,2016/3/23,客,马刺112-88热火,71,负
MIA,2016/3/25,主,魔术97-108热火,72,胜
MIA,2016/3/28,主,篮网99-110热火,73,胜
MIA,2016/3/3,主,太阳92-108热火,61,胜
MIA,2016/3/30,客,湖人102-100热火,74,负
MIA,2016/3/4,客,76人102-112热火,62,胜
MIA,2016/3/6,主,76人98-103热火,63,胜
MIA,2016/3/9,客,雄鹿114-108热火,64,负
MIA,2016/4/1,客,国王106-112热火,75,胜
MIA,2016/4/10,主,魔术96-118热火,80,胜
MIA,2016/4/12,客,活塞93-99热火,81,胜
MIA,2016/4/13,客,凯尔特98-88热火,82,负
MIA,2016/4/2,客,开拓者110-93热火,76,负
MIA,2016/4/5,主,活塞89-107热火,77,胜
MIA,2016/4/7,主,公牛98-106热火,78,胜
MIA,2016/4/8,客,魔术112-109热火,79,负
MIL,2015/10/28,主,尼克斯122-97雄鹿,1,负
MIL,2015/10/30,主,奇才118-113雄鹿,2,负
MIL,2015/11/1,客,猛龙106-87雄鹿,3,负
MIL,2015/11/10,主,凯尔特99-83雄鹿,8,负
MIL,2015/11/11,客,掘金103-102雄鹿,9,负
MIL,2015/11/14,主,骑士105-108雄鹿,10,胜
MIL,2015/11/17,客,奇才115-86雄鹿,11,负
MIL,2015/11/19,客,骑士115-100雄鹿,12,负
MIL,2015/11/2,客,篮网96-103雄鹿,4,胜
MIL,2015/11/21,客,步行者123-86雄鹿,13,负
MIL,2015/11/23,主,活塞88-109雄鹿,14,胜
MIL,2015/11/25,主,国王129-118雄鹿,15,负
MIL,2015/11/27,客,魔术114-90雄鹿,16,负
MIL,2015/11/29,客,黄蜂87-82雄鹿,17,负
MIL,2015/11/30,主,掘金74-92雄鹿,18,胜
MIL,2015/11/4,主,76人87-91雄鹿,5,胜
MIL,2015/11/6,客,尼克斯92-99雄鹿,6,胜
MIL,2015/11/7,主,篮网86-94雄鹿,7,胜
MIL,2015/12/11,客,猛龙90-83雄鹿,24,负
MIL,2015/12/12,主,勇士95-108雄鹿,25,胜
MIL,2015/12/15,客,湖人113-95雄鹿,26,负
MIL,2015/12/16,客,快船103-90雄鹿,27,负
MIL,2015/12/18,客,勇士121-112雄鹿,28,负
MIL,2015/12/2,客,马刺95-70雄鹿,19,负
MIL,2015/12/20,客,太阳95-101雄鹿,29,胜
MIL,2015/12/23,主,76人100-113雄鹿,30,胜
MIL,2015/12/26,主,猛龙111-90雄鹿,31,负
MIL,2015/12/28,客,小牛103-93雄鹿,32,负
MIL,2015/12/29,客,雷霆131-123雄鹿,33,负
MIL,2015/12/31,客,步行者116-120雄鹿,34,胜
MIL,2015/12/4,客,活塞102-95雄鹿,20,负
MIL,2015/12/5,主,尼克斯91-106雄鹿,21,胜
MIL,2015/12/7,主,开拓者88-90雄鹿,22,胜
MIL,2015/12/9,主,快船109-95雄鹿,23,负
MIL,2016/1/10,客,尼克斯100-88雄鹿,39,负
MIL,2016/1/12,主,公牛101-106雄鹿,40,胜
MIL,2016/1/13,客,奇才106-101雄鹿,41,负
MIL,2016/1/15,主,老鹰101-108雄鹿,42,胜
MIL,2016/1/16,客,黄蜂92-105雄鹿,43,胜
MIL,2016/1/19,客,热火79-91雄鹿,44,胜
MIL,2016/1/2,客,森林狼85-95雄鹿,35,胜
MIL,2016/1/22,客,火箭102-98雄鹿,45,负
MIL,2016/1/23,客,鹈鹕116-99雄鹿,46,负
MIL,2016/1/26,主,魔术100-107雄鹿,47,胜
MIL,2016/1/28,客,灰熊103-83雄鹿,48,负
MIL,2016/1/29,主,热火107-103雄鹿,49,负
MIL,2016/1/4,主,马刺123-98雄鹿,36,负
MIL,2016/1/5,客,公牛117-106雄鹿,37,负
MIL,2016/1/8,主,小牛95-96雄鹿,38,胜
MIL,2016/2/1,客,国王111-104雄鹿,50,负
MIL,2016/2/11,主,奇才92-99雄鹿,54,胜
MIL,2016/2/19,主,黄蜂98-95雄鹿,55,负
MIL,2016/2/2,客,开拓者107-95雄鹿,51,负
MIL,2016/2/20,客,老鹰109-117雄鹿,56,胜
MIL,2016/2/22,主,湖人101-108雄鹿,57,胜
MIL,2016/2/25,客,凯尔特112-107雄鹿,58,负
MIL,2016/2/27,主,活塞102-91雄鹿,59,负
MIL,2016/2/29,主,火箭121-128雄鹿,60,胜
MIL,2016/2/5,客,爵士84-81雄鹿,52,负
MIL,2016/2/9,主,凯尔特111-112雄鹿,53,胜
MIL,2016/3/12,主,鹈鹕92-103雄鹿,66,胜
MIL,2016/3/13,客,篮网100-109雄鹿,67,胜
MIL,2016/3/15,主,猛龙107-89雄鹿,68,负
MIL,2016/3/17,主,灰熊86-96雄鹿,69,胜
MIL,2016/3/2,主,步行者104-99雄鹿,61,负
MIL,2016/3/20,主,爵士94-85雄鹿,70,负
MIL,2016/3/21,客,活塞92-91雄鹿,71,负
MIL,2016/3/23,客,骑士113-104雄鹿,72,负
MIL,2016/3/25,客,老鹰101-90雄鹿,73,负
MIL,2016/3/26,主,黄蜂115-91雄鹿,74,负
MIL,2016/3/30,主,太阳94-105雄鹿,75,胜
MIL,2016/3/4,主,森林狼101-116雄鹿,62,胜
MIL,2016/3/6,主,雷霆104-96雄鹿,63,负
MIL,2016/3/7,客,公牛100-90雄鹿,64,负
MIL,2016/3/9,主,热火108-114雄鹿,65,胜
MIL,2016/4/1,主,魔术110-113雄鹿,76,胜
MIL,2016/4/10,客,76人108-109雄鹿,80,胜
MIL,2016/4/11,客,魔术107-98雄鹿,81,负
MIL,2016/4/13,主,步行者97-92雄鹿,82,负
MIL,2016/4/3,主,公牛102-98雄鹿,77,负
MIL,2016/4/5,主,骑士109-80雄鹿,78,负
MIL,2016/4/8,客,凯尔特124-109雄鹿,79,负
MIN,2015/10/28,客,湖人111-112森林狼,1,胜
MIN,2015/10/30,客,掘金78-95森林狼,2,胜
MIN,2015/11/10,主,黄蜂104-95森林狼,7,负
MIN,2015/11/12,主,勇士129-116森林狼,8,负
MIN,2015/11/13,客,步行者107-103森林狼,9,负
MIN,2015/11/15,主,灰熊114-106森林狼,10,负
MIN,2015/11/17,客,热火91-103森林狼,11,胜
MIN,2015/11/18,客,魔术104-101森林狼,12,负
MIN,2015/11/2,主,开拓者106-101森林狼,3,负
MIN,2015/11/20,主,活塞96-86森林狼,13,负
MIN,2015/11/23,主,76人95-100森林狼,14,胜
MIN,2015/11/25,主,老鹰95-99森林狼,15,胜
MIN,2015/11/27,客,国王91-101森林狼,16,胜
MIN,2015/11/29,客,快船107-99森林狼,17,负
MIN,2015/11/5,主,热火96-84森林狼,4,负
MIN,2015/11/7,客,公牛93-102森林狼,5,胜
MIN,2015/11/9,客,老鹰107-117森林狼,6,胜
MIN,2015/12/1,主,魔术96-93森林狼,18,负
MIN,2015/12/11,客,掘金111-108森林狼,22,负
MIN,2015/12/13,客,太阳108-101森林狼,23,负
MIN,2015/12/15,主,掘金112-100森林狼,24,负
MIN,2015/12/16,客,尼克斯107-102森林狼,25,负
MIN,2015/12/18,主,国王95-99森林狼,26,胜
MIN,2015/12/20,客,篮网85-100森林狼,27,胜
MIN,2015/12/21,客,凯尔特113-99森林狼,28,负
MIN,2015/12/23,主,马刺108-83森林狼,29,负
MIN,2015/12/26,主,步行者102-88森林狼,30,负
MIN,2015/12/28,客,马刺101-95森林狼,31,负
MIN,2015/12/30,主,爵士80-94森林狼,32,胜
MIN,2015/12/31,客,活塞115-90森林狼,33,负
MIN,2015/12/5,主,开拓者109-103森林狼,19,负
MIN,2015/12/7,主,快船110-106森林狼,20,负
MIN,2015/12/9,主,湖人122-123森林狼,21,胜
MIN,2016/1/10,主,小牛93-87森林狼,38,负
MIN,2016/1/12,主,雷霆101-96森林狼,39,负
MIN,2016/1/13,客,火箭107-104森林狼,40,负
MIN,2016/1/15,客,雷霆113-93森林狼,41,负
MIN,2016/1/17,主,太阳87-117森林狼,42,胜
MIN,2016/1/19,客,鹈鹕114-99森林狼,43,负
MIN,2016/1/2,主,雄鹿95-85森林狼,34,负
MIN,2016/1/20,客,小牛106-94森林狼,44,负
MIN,2016/1/23,主,灰熊101-106森林狼,45,胜
MIN,2016/1/25,客,骑士114-107森林狼,46,负
MIN,2016/1/27,主,雷霆126-123森林狼,47,负
MIN,2016/1/29,客,爵士103-90森林狼,48,负
MIN,2016/1/31,客,开拓者96-93森林狼,49,负
MIN,2016/1/4,客,76人109-99森林狼,35,负
MIN,2016/1/6,主,掘金78-74森林狼,36,负
MIN,2016/1/8,主,骑士125-99森林狼,37,负
MIN,2016/2/10,主,猛龙112-117森林狼,54,胜
MIN,2016/2/19,客,灰熊109-104森林狼,55,负
MIN,2016/2/2,客,湖人119-115森林狼,50,负
MIN,2016/2/20,主,尼克斯103-95森林狼,56,负
MIN,2016/2/22,主,凯尔特122-124森林狼,57,胜
MIN,2016/2/24,客,猛龙114-105森林狼,58,负
MIN,2016/2/27,客,鹈鹕110-112森林狼,59,胜
MIN,2016/2/28,客,小牛128-101森林狼,60,负
MIN,2016/2/3,客,快船102-108森林狼,51,胜
MIN,2016/2/6,主,公牛105-112森林狼,52,胜
MIN,2016/2/8,主,鹈鹕116-102森林狼,53,负
MIN,2016/3/11,客,雷霆96-99森林狼,66,胜
MIN,2016/3/14,客,太阳107-104森林狼,67,负
MIN,2016/3/16,客,灰熊108-114森林狼,68,胜
MIN,2016/3/18,客,火箭116-111森林狼,69,负
MIN,2016/3/2,主,奇才104-98森林狼,61,负
MIN,2016/3/21,主,勇士109-104森林狼,70,负
MIN,2016/3/23,主,国王104-113森林狼,71,胜
MIN,2016/3/25,客,奇才129-132森林狼,72,胜
MIN,2016/3/26,主,爵士93-84森林狼,73,负
MIN,2016/3/28,主,太阳116-121森林狼,74,胜
MIN,2016/3/30,主,快船99-79森林狼,75,负
MIN,2016/3/4,客,雄鹿116-101森林狼,62,负
MIN,2016/3/5,主,篮网118-132森林狼,63,胜
MIN,2016/3/7,客,黄蜂108-103森林狼,64,负
MIN,2016/3/8,主,马刺116-91森林狼,65,负
MIN,2016/4/1,客,爵士98-85森林狼,76,负
MIN,2016/4/11,主,火箭129-105森林狼,81,负
MIN,2016/4/13,主,鹈鹕109-144森林狼,82,胜
MIN,2016/4/3,主,小牛88-78森林狼,77,负
MIN,2016/4/5,客,勇士117-124森林狼,78,胜
MIN,2016/4/7,客,国王97-105森林狼,79,胜
MIN,2016/4/9,客,开拓者105-106森林狼,80,胜
NOH,2015/10/27,客,勇士111-95鹈鹕,1,负
NOH,2015/10/28,客,开拓者112-94鹈鹕,2,负
NOH,2015/10/31,主,勇士134-120鹈鹕,3,负
NOH,2015/11/10,主,小牛105-120鹈鹕,7,胜
NOH,2015/11/11,客,老鹰106-98鹈鹕,8,负
NOH,2015/11/13,客,猛龙100-81鹈鹕,9,负
NOH,2015/11/15,客,尼克斯95-87鹈鹕,10,负
