TeamAB,时间,场,比赛,列1,果
IND,2018/4/1,客,快船104-111步行者,77,胜
IND,2018/4/10,主,黄蜂119-93步行者,82,负
IND,2018/4/3,客,掘金107-104步行者,78,负
IND,2018/4/5,主,勇士106-126步行者,79,胜
IND,2018/4/6,客,猛龙92-73步行者,80,负
IND,2018/4/8,客,黄蜂117-123步行者,81,胜
LAC,2017/10/19,客,湖人92-108快船,1,胜
LAC,2017/10/21,主,太阳88-130快船,2,胜
LAC,2017/10/24,主,爵士84-102快船,3,胜
LAC,2017/10/26,客,开拓者103-104快船,4,胜
LAC,2017/10/28,主,活塞95-87快船,5,负
LAC,2017/10/30,主,勇士141-113快船,6,负
LAC,2017/11/1,主,独行侠98-119快船,7,胜
LAC,2017/11/10,客,雷霆120-111快船,11,负
LAC,2017/11/11,客,鹈鹕111-103快船,12,负
LAC,2017/11/13,主,76人109-105快船,13,负
LAC,2017/11/17,客,骑士118-113快船,14,负
LAC,2017/11/18,客,黄蜂102-87快船,15,负
LAC,2017/11/20,客,尼克斯107-85快船,16,负
LAC,2017/11/22,客,老鹰103-116快船,17,胜
LAC,2017/11/25,客,国王95-97快船,18,胜
LAC,2017/11/27,主,湖人115-120快船,19,胜
LAC,2017/11/30,主,爵士126-107快船,20,负
LAC,2017/11/4,主,灰熊113-104快船,8,负
LAC,2017/11/5,主,热火104-101快船,9,负
LAC,2017/11/7,客,马刺120-107快船,10,负
LAC,2017/12/11,主,猛龙91-96快船,25,胜
LAC,2017/12/13,客,魔术95-106快船,26,胜
LAC,2017/12/15,客,奇才100-91快船,27,负
LAC,2017/12/16,客,热火90-85快船,28,负
LAC,2017/12/18,客,马刺109-91快船,29,负
LAC,2017/12/2,客,独行侠108-82快船,21,负
LAC,2017/12/20,主,太阳95-108快船,30,胜
LAC,2017/12/22,客,火箭118-128快船,31,胜
LAC,2017/12/23,客,灰熊115-112快船,32,负
LAC,2017/12/26,主,国王95-122快船,33,胜
LAC,2017/12/29,客,湖人106-121快船,34,胜
LAC,2017/12/3,客,森林狼112-106快船,22,负
LAC,2017/12/31,主,黄蜂98-106快船,35,胜
LAC,2017/12/6,主,森林狼113-107快船,23,负
LAC,2017/12/9,主,奇才112-113快船,24,胜
LAC,2018/1/10,客,勇士106-125快船,40,胜
LAC,2018/1/11,客,国王115-121快船,41,胜
LAC,2018/1/13,主,国王105-126快船,42,胜
LAC,2018/1/15,主,火箭102-113快船,43,胜
LAC,2018/1/17,主,掘金104-109快船,44,胜
LAC,2018/1/2,主,灰熊105-113快船,36,胜
LAC,2018/1/20,客,爵士125-113快船,45,负
LAC,2018/1/22,主,森林狼126-118快船,46,负
LAC,2018/1/24,主,凯尔特113-102快船,47,负
LAC,2018/1/26,客,灰熊100-109快船,48,胜
LAC,2018/1/28,客,鹈鹕103-112快船,49,胜
LAC,2018/1/30,主,开拓者104-96快船,50,负
LAC,2018/1/4,主,雷霆127-117快船,37,负
LAC,2018/1/6,主,勇士121-105快船,38,负
LAC,2018/1/8,主,老鹰107-108快船,39,胜
LAC,2018/2/10,客,76人112-98快船,54,负
LAC,2018/2/12,客,篮网101-114快船,55,胜
LAC,2018/2/14,客,凯尔特119-129快船,56,胜
LAC,2018/2/22,客,勇士134-127快船,57,负
LAC,2018/2/23,客,太阳117-128快船,58,胜
LAC,2018/2/27,客,掘金120-122快船,59,胜
LAC,2018/2/28,主,火箭105-92快船,60,负
LAC,2018/2/3,主,公牛103-113快船,51,胜
LAC,2018/2/5,主,独行侠101-104快船,52,胜
LAC,2018/2/9,客,活塞95-108快船,53,胜
LAC,2018/3/10,主,魔术105-113快船,65,胜
LAC,2018/3/13,客,公牛106-112快船,66,胜
LAC,2018/3/15,客,火箭101-96快船,67,负
LAC,2018/3/16,客,雷霆121-113快船,68,负
LAC,2018/3/18,主,开拓者122-109快船,69,负
LAC,2018/3/2,主,尼克斯105-128快船,61,胜
LAC,2018/3/20,客,森林狼123-109快船,70,负
LAC,2018/3/21,客,雄鹿120-127快船,71,胜
LAC,2018/3/23,客,步行者109-104快船,72,负
LAC,2018/3/25,客,猛龙106-117快船,73,胜
LAC,2018/3/27,主,雄鹿98-105快船,74,胜
LAC,2018/3/28,客,太阳99-111快船,75,胜
LAC,2018/3/30,客,开拓者105-96快船,76,负
LAC,2018/3/4,主,篮网120-123快船,62,胜
LAC,2018/3/6,主,鹈鹕121-116快船,63,负
LAC,2018/3/9,主,骑士102-116快船,64,胜
LAC,2018/4/1,主,步行者111-104快船,77,负
LAC,2018/4/11,主,湖人115-100快船,82,负
LAC,2018/4/3,主,马刺110-113快船,78,胜
LAC,2018/4/5,客,爵士117-95快船,79,负
LAC,2018/4/7,主,掘金134-115快船,80,负
LAC,2018/4/9,主,鹈鹕113-100快船,81,负
LAL,2017/10/19,主,快船108-92湖人,1,负
LAL,2017/10/20,客,太阳130-132湖人,2,胜
LAL,2017/10/22,主,鹈鹕119-112湖人,3,负
LAL,2017/10/25,主,奇才99-102湖人,4,胜
LAL,2017/10/27,主,猛龙101-92湖人,5,负
LAL,2017/10/28,客,爵士96-81湖人,6,负
LAL,2017/10/31,主,活塞93-113湖人,7,胜
LAL,2017/11/11,客,雄鹿98-90湖人,13,负
LAL,2017/11/13,客,太阳93-100湖人,14,胜
LAL,2017/11/15,主,76人115-109湖人,15,负
LAL,2017/11/17,主,太阳122-113湖人,16,负
LAL,2017/11/19,主,掘金109-127湖人,17,胜
LAL,2017/11/2,客,开拓者113-110湖人,8,负
LAL,2017/11/21,主,公牛94-103湖人,18,胜
LAL,2017/11/22,客,国王113-102湖人,19,负
LAL,2017/11/27,客,快船120-115湖人,20,负
LAL,2017/11/29,主,勇士127-123湖人,21,负
LAL,2017/11/3,主,篮网112-124湖人,9,胜
LAL,2017/11/5,主,灰熊102-107湖人,10,胜
LAL,2017/11/8,客,凯尔特107-96湖人,11,负
LAL,2017/11/9,客,奇才111-95湖人,12,负
LAL,2017/12/12,客,尼克斯113-109湖人,26,负
LAL,2017/12/14,客,骑士121-112湖人,27,负
LAL,2017/12/18,主,勇士116-114湖人,28,负
LAL,2017/12/2,客,掘金115-100湖人,22,负
LAL,2017/12/20,客,火箭116-122湖人,29,胜
LAL,2017/12/22,客,勇士113-106湖人,30,负
LAL,2017/12/23,主,开拓者95-92湖人,31,负
LAL,2017/12/25,主,森林狼121-104湖人,32,负
LAL,2017/12/27,主,灰熊109-99湖人,33,负
LAL,2017/12/29,主,快船121-106湖人,34,负
LAL,2017/12/3,主,火箭118-95湖人,23,负
LAL,2017/12/31,客,火箭148-142湖人,35,负
LAL,2017/12/7,客,76人104-107湖人,24,胜
LAL,2017/12/9,客,黄蜂99-110湖人,25,胜
LAL,2018/1/1,客,森林狼114-96湖人,36,负
LAL,2018/1/11,主,马刺81-93湖人,41,胜
LAL,2018/1/13,客,独行侠101-107湖人,42,胜
LAL,2018/1/15,客,灰熊123-114湖人,43,负
LAL,2018/1/17,客,雷霆114-90湖人,44,负
LAL,2018/1/19,主,步行者86-99湖人,45,胜
LAL,2018/1/21,主,尼克斯107-127湖人,46,胜
LAL,2018/1/23,主,凯尔特107-108湖人,47,胜
LAL,2018/1/26,客,公牛103-108湖人,48,胜
LAL,2018/1/28,客,猛龙123-111湖人,49,负
LAL,2018/1/3,主,雷霆133-96湖人,37,负
LAL,2018/1/31,客,魔术127-105湖人,50,负
LAL,2018/1/5,主,黄蜂108-94湖人,38,负
LAL,2018/1/7,主,老鹰113-132湖人,39,胜
LAL,2018/1/9,主,国王86-99湖人,40,胜
LAL,2018/2/10,客,独行侠130-123湖人,55,负
LAL,2018/2/14,客,鹈鹕139-117湖人,56,负
LAL,2018/2/15,客,森林狼119-111湖人,57,负
LAL,2018/2/2,客,篮网99-102湖人,51,胜
LAL,2018/2/23,主,独行侠102-124湖人,58,胜
LAL,2018/2/24,客,国王108-113湖人,59,胜
LAL,2018/2/26,客,老鹰104-123湖人,60,胜
LAL,2018/2/4,客,雷霆104-108湖人,52,胜
LAL,2018/2/6,主,太阳93-112湖人,53,胜
LAL,2018/2/8,主,雷霆81-106湖人,54,胜
LAL,2018/3/1,客,热火113-131湖人,61,胜
LAL,2018/3/11,主,骑士113-127湖人,66,胜
LAL,2018/3/13,主,掘金103-112湖人,67,胜
LAL,2018/3/14,客,勇士117-106湖人,68,负
LAL,2018/3/16,主,热火92-91湖人,69,负
LAL,2018/3/19,客,步行者110-100湖人,70,负
LAL,2018/3/22,客,鹈鹕128-125湖人,71,负
LAL,2018/3/24,客,灰熊93-100湖人,72,胜
LAL,2018/3/26,客,活塞112-106湖人,73,负
LAL,2018/3/28,主,独行侠93-103湖人,74,胜
LAL,2018/3/3,客,马刺112-116湖人,62,胜
LAL,2018/3/30,主,雄鹿124-122湖人,75,负
LAL,2018/3/5,主,开拓者108-103湖人,63,负
LAL,2018/3/7,主,魔术107-108湖人,64,胜
LAL,2018/3/9,客,掘金125-116湖人,65,负
LAL,2018/4/1,主,国王84-83湖人,76,负
LAL,2018/4/10,主,火箭105-99湖人,81,负
LAL,2018/4/11,客,快船100-115湖人,82,胜
LAL,2018/4/3,客,爵士117-110湖人,77,负
LAL,2018/4/4,主,马刺112-122湖人,78,胜
LAL,2018/4/6,主,森林狼113-96湖人,79,负
LAL,2018/4/8,主,爵士112-97湖人,80,负
MEM,2017/10/18,主,鹈鹕91-103灰熊,1,胜
MEM,2017/10/21,主,勇士101-111灰熊,2,胜
MEM,2017/10/23,客,火箭90-98灰熊,3,胜
MEM,2017/10/25,客,独行侠103-94灰熊,4,负
MEM,2017/10/26,主,独行侠91-96灰熊,5,胜
MEM,2017/10/28,主,火箭89-103灰熊,6,胜
MEM,2017/10/30,主,黄蜂104-99灰熊,7,负
MEM,2017/11/1,主,魔术101-99灰熊,8,负
MEM,2017/11/11,客,火箭111-96灰熊,12,负
MEM,2017/11/13,客,雄鹿110-103灰熊,13,负
MEM,2017/11/15,主,步行者116-113灰熊,14,负
MEM,2017/11/18,主,火箭105-83灰熊,15,负
MEM,2017/11/20,主,开拓者100-92灰熊,16,负
MEM,2017/11/22,主,独行侠95-94灰熊,17,负
MEM,2017/11/24,客,掘金104-92灰熊,18,负
MEM,2017/11/26,主,篮网98-88灰熊,19,负
MEM,2017/11/29,客,马刺104-95灰熊,20,负
MEM,2017/11/4,客,快船104-113灰熊,9,胜
MEM,2017/11/5,客,湖人107-102灰熊,10,负
MEM,2017/11/7,客,开拓者97-98灰熊,11,胜
MEM,2017/12/1,主,马刺95-79灰熊,21,负
MEM,2017/12/11,主,热火107-82灰熊,27,负
MEM,2017/12/13,客,奇才93-87灰熊,28,负
MEM,2017/12/15,主,老鹰94-96灰熊,29,胜
MEM,2017/12/16,主,凯尔特102-93灰熊,30,负
MEM,2017/12/2,客,骑士116-111灰熊,22,负
MEM,2017/12/20,客,勇士97-84灰熊,31,负
MEM,2017/12/21,客,太阳97-95灰熊,32,负
MEM,2017/12/23,主,快船112-115灰熊,33,胜
MEM,2017/12/26,客,太阳99-97灰熊,34,负
MEM,2017/12/27,客,湖人99-109灰熊,35,胜
MEM,2017/12/30,客,勇士141-128灰熊,36,负
MEM,2017/12/31,客,国王96-114灰熊,37,胜
MEM,2017/12/4,主,森林狼92-95灰熊,23,胜
MEM,2017/12/6,客,尼克斯99-88灰熊,24,负
MEM,2017/12/8,主,猛龙116-107灰熊,25,负
MEM,2017/12/9,主,雷霆102-101灰熊,26,负
MEM,2018/1/10,主,鹈鹕102-105灰熊,40,胜
MEM,2018/1/12,客,掘金87-78灰熊,41,负
MEM,2018/1/15,主,湖人114-123灰熊,42,胜
MEM,2018/1/17,主,尼克斯99-105灰熊,43,胜
MEM,2018/1/19,主,国王88-106灰熊,44,胜
MEM,2018/1/2,客,快船113-105灰熊,38,负
MEM,2018/1/20,客,鹈鹕111-104灰熊,45,负
MEM,2018/1/22,主,76人101-105灰熊,46,胜
MEM,2018/1/24,主,马刺108-85灰熊,47,负
MEM,2018/1/26,主,快船109-100灰熊,48,负
MEM,2018/1/29,主,太阳109-120灰熊,49,胜
MEM,2018/1/31,客,步行者105-101灰熊,50,负
MEM,2018/1/5,主,奇才102-100灰熊,39,负
MEM,2018/2/1,客,活塞104-102灰熊,51,负
MEM,2018/2/11,客,雷霆110-92灰熊,55,负
MEM,2018/2/14,主,雷霆121-114灰熊,56,负
MEM,2018/2/23,主,骑士112-89灰熊,57,负
MEM,2018/2/24,客,热火115-89灰熊,58,负
MEM,2018/2/26,客,凯尔特109-98灰熊,59,负
MEM,2018/2/28,主,太阳110-102灰熊,60,负
MEM,2018/2/4,客,猛龙101-86灰熊,52,负
MEM,2018/2/6,客,老鹰108-82灰熊,53,负
MEM,2018/2/7,主,爵士92-88灰熊,54,负
MEM,2018/3/10,客,独行侠114-80灰熊,66,负
MEM,2018/3/12,主,雄鹿121-103灰熊,67,负
MEM,2018/3/15,主,公牛111-110灰熊,68,负
MEM,2018/3/17,主,掘金94-101灰熊,69,胜
MEM,2018/3/19,客,篮网118-115灰熊,70,负
MEM,2018/3/2,主,掘金108-102灰熊,61,负
MEM,2018/3/21,客,76人119-105灰熊,71,负
MEM,2018/3/22,客,黄蜂140-79灰熊,72,负
MEM,2018/3/24,主,湖人100-93灰熊,73,负
MEM,2018/3/26,客,森林狼93-101灰熊,74,胜
MEM,2018/3/28,主,开拓者103-108灰熊,75,胜
MEM,2018/3/3,客,魔术107-100灰熊,62,负
MEM,2018/3/30,客,爵士107-97灰熊,76,负
MEM,2018/3/5,客,马刺100-98灰熊,63,负
MEM,2018/3/7,客,公牛119-110灰熊,64,负
MEM,2018/3/9,主,爵士95-78灰熊,65,负
MEM,2018/4/1,客,开拓者113-98灰熊,77,负
MEM,2018/4/11,客,雷霆137-123灰熊,82,负
MEM,2018/4/4,客,鹈鹕123-95灰熊,78,负
MEM,2018/4/6,主,国王94-93灰熊,79,负
MEM,2018/4/8,主,活塞117-130灰熊,80,胜
MEM,2018/4/9,客,森林狼113-94灰熊,81,负
MIA,2017/10/18,客,魔术116-109热火,1,负
MIA,2017/10/21,主,步行者108-112热火,2,胜
MIA,2017/10/23,主,老鹰93-104热火,3,胜
MIA,2017/10/25,主,马刺117-100热火,4,负
MIA,2017/10/28,主,凯尔特96-90热火,5,负
MIA,2017/10/30,主,森林狼125-122热火,6,负
MIA,2017/11/1,主,公牛91-97热火,7,胜
MIA,2017/11/10,客,爵士74-84热火,12,胜
MIA,2017/11/12,客,活塞112-103热火,13,负
MIA,2017/11/15,主,奇才102-93热火,14,负
MIA,2017/11/17,客,奇才88-91热火,15,胜
MIA,2017/11/19,主,步行者120-95热火,16,负
MIA,2017/11/22,主,凯尔特98-104热火,17,胜
MIA,2017/11/24,客,森林狼97-109热火,18,胜
MIA,2017/11/26,客,公牛93-100热火,19,胜
MIA,2017/11/28,客,骑士108-97热火,20,负
MIA,2017/11/29,客,尼克斯115-86热火,21,负
MIA,2017/11/3,客,掘金95-94热火,8,负
MIA,2017/11/5,客,快船101-104热火,9,胜
MIA,2017/11/6,客,勇士97-80热火,10,负
MIA,2017/11/8,客,太阳115-126热火,11,胜
MIA,2017/12/1,主,黄蜂100-105热火,22,胜
MIA,2017/12/11,客,灰熊82-107热火,26,胜
MIA,2017/12/13,主,开拓者102-95热火,27,负
MIA,2017/12/15,客,黄蜂98-104热火,28,胜
MIA,2017/12/16,主,快船85-90热火,29,胜
MIA,2017/12/18,客,老鹰110-104热火,30,负
MIA,2017/12/20,客,凯尔特89-90热火,31,胜
MIA,2017/12/22,主,独行侠101-113热火,32,胜
MIA,2017/12/23,主,鹈鹕109-94热火,33,负
MIA,2017/12/26,主,魔术89-107热火,34,胜
MIA,2017/12/29,主,篮网111-87热火,35,负
MIA,2017/12/3,主,勇士123-95热火,23,负
MIA,2017/12/30,客,魔术111-117热火,36,胜
MIA,2017/12/6,客,马刺117-105热火,24,负
MIA,2017/12/9,客,篮网89-101热火,25,胜
MIA,2018/1/10,客,步行者106-114热火,41,胜
MIA,2018/1/14,主,雄鹿79-97热火,42,胜
MIA,2018/1/15,客,公牛119-111热火,43,负
MIA,2018/1/17,客,雄鹿101-106热火,44,胜
MIA,2018/1/19,客,篮网101-95热火,45,负
MIA,2018/1/20,客,黄蜂105-106热火,46,胜
MIA,2018/1/22,客,火箭99-90热火,47,负
MIA,2018/1/25,主,国王89-88热火,48,负
MIA,2018/1/27,主,黄蜂91-95热火,49,胜
MIA,2018/1/29,客,独行侠88-95热火,50,胜
MIA,2018/1/3,主,活塞104-111热火,37,胜
MIA,2018/1/31,客,骑士91-89热火,51,负
MIA,2018/1/5,主,尼克斯103-107热火,38,胜
MIA,2018/1/7,主,爵士102-103热火,39,胜
MIA,2018/1/9,客,猛龙89-90热火,40,胜
MIA,2018/2/13,客,猛龙115-112热火,57,负
MIA,2018/2/14,客,76人104-102热火,58,负
MIA,2018/2/2,客,76人103-97热火,52,负
MIA,2018/2/23,客,鹈鹕124-123热火,59,负
MIA,2018/2/24,主,灰熊89-115热火,60,胜
MIA,2018/2/27,主,76人101-102热火,61,胜
MIA,2018/2/3,客,活塞111-107热火,53,负
MIA,2018/2/5,主,魔术111-109热火,54,负
MIA,2018/2/7,主,火箭109-101热火,55,负
MIA,2018/2/9,主,雄鹿85-91热火,56,胜
MIA,2018/3/1,主,湖人131-113热火,62,负
MIA,2018/3/10,主,奇才102-129热火,67,胜
MIA,2018/3/12,客,开拓者115-99热火,68,负
MIA,2018/3/14,客,国王123-119热火,69,负
MIA,2018/3/16,客,湖人91-92热火,70,胜
MIA,2018/3/19,主,掘金141-149热火,71,胜
MIA,2018/3/21,主,尼克斯98-119热火,72,胜
MIA,2018/3/23,客,雷霆105-99热火,73,负
MIA,2018/3/25,客,步行者113-107热火,74,负
MIA,2018/3/27,主,骑士79-98热火,75,胜
MIA,2018/3/29,主,公牛92-103热火,76,胜
MIA,2018/3/3,主,活塞96-105热火,63,胜
MIA,2018/3/31,主,篮网110-109热火,77,负
MIA,2018/3/5,主,太阳103-125热火,64,胜
MIA,2018/3/6,客,奇才117-113热火,65,负
MIA,2018/3/8,主,76人99-108热火,66,胜
MIA,2018/4/11,主,猛龙109-116热火,82,胜
MIA,2018/4/3,主,老鹰98-101热火,78,胜
MIA,2018/4/4,客,老鹰86-115热火,79,胜
MIA,2018/4/6,客,尼克斯122-98热火,80,负
MIA,2018/4/9,主,雷霆115-93热火,81,负
MIL,2017/10/18,客,凯尔特100-108雄鹿,1,胜
MIL,2017/10/20,主,骑士116-97雄鹿,2,负
MIL,2017/10/21,主,开拓者110-113雄鹿,3,胜
MIL,2017/10/23,主,黄蜂94-103雄鹿,4,胜
MIL,2017/10/26,主,凯尔特96-89雄鹿,5,负
MIL,2017/10/29,客,老鹰106-117雄鹿,6,胜
MIL,2017/10/31,主,雷霆110-91雄鹿,7,负
MIL,2017/11/1,客,黄蜂126-121雄鹿,8,负
MIL,2017/11/10,客,马刺87-94雄鹿,11,胜
MIL,2017/11/11,主,湖人90-98雄鹿,12,胜
MIL,2017/11/13,主,灰熊103-110雄鹿,13,胜
MIL,2017/11/15,主,活塞95-99雄鹿,14,胜
MIL,2017/11/18,客,独行侠111-79雄鹿,15,负
MIL,2017/11/20,主,奇才99-88雄鹿,16,负
MIL,2017/11/22,客,太阳107-113雄鹿,17,胜
MIL,2017/11/25,客,爵士121-108雄鹿,18,负
MIL,2017/11/28,客,国王87-112雄鹿,19,胜
MIL,2017/11/3,客,活塞105-96雄鹿,9,负
MIL,2017/11/30,客,开拓者91-103雄鹿,20,胜
MIL,2017/11/7,客,骑士124-119雄鹿,10,负
MIL,2017/12/13,客,鹈鹕115-108雄鹿,26,负
MIL,2017/12/15,主,公牛115-109雄鹿,27,负
MIL,2017/12/16,客,火箭115-111雄鹿,28,负
MIL,2017/12/19,主,骑士116-119雄鹿,29,胜
MIL,2017/12/2,主,国王104-109雄鹿,21,胜
MIL,2017/12/22,主,黄蜂104-109雄鹿,30,胜
MIL,2017/12/23,客,黄蜂111-106雄鹿,31,负
MIL,2017/12/26,主,公牛115-106雄鹿,32,负
MIL,2017/12/28,主,森林狼96-102雄鹿,33,胜
MIL,2017/12/29,客,雷霆95-97雄鹿,34,胜
MIL,2017/12/4,客,凯尔特111-100雄鹿,22,负
MIL,2017/12/6,主,活塞100-104雄鹿,23,胜
MIL,2017/12/8,主,独行侠102-109雄鹿,24,胜
MIL,2017/12/9,主,爵士100-117雄鹿,25,胜
MIL,2018/1/1,客,猛龙131-127雄鹿,35,负
MIL,2018/1/10,主,魔术103-110雄鹿,40,胜
MIL,2018/1/12,主,勇士108-94雄鹿,41,负
MIL,2018/1/14,客,热火97-79雄鹿,42,负
MIL,2018/1/15,客,奇才95-104雄鹿,43,胜
MIL,2018/1/17,主,热火106-101雄鹿,44,负
MIL,2018/1/20,客,76人116-94雄鹿,45,负
MIL,2018/1/22,主,太阳105-109雄鹿,46,胜
MIL,2018/1/26,主,篮网91-116雄鹿,47,胜
MIL,2018/1/28,客,公牛96-110雄鹿,48,胜
MIL,2018/1/29,主,76人95-107雄鹿,49,胜
MIL,2018/1/3,主,步行者101-122雄鹿,36,胜
MIL,2018/1/5,主,猛龙129-110雄鹿,37,负
MIL,2018/1/6,客,奇才103-110雄鹿,38,胜
MIL,2018/1/8,客,步行者109-96雄鹿,39,负
MIL,2018/2/1,客,森林狼108-89雄鹿,50,负
MIL,2018/2/10,客,魔术104-111雄鹿,55,胜
MIL,2018/2/13,主,老鹰92-97雄鹿,56,胜
MIL,2018/2/15,主,掘金134-123雄鹿,57,负
MIL,2018/2/2,主,尼克斯90-92雄鹿,51,胜
MIL,2018/2/23,客,猛龙119-122雄鹿,58,胜
MIL,2018/2/25,主,鹈鹕123-121雄鹿,59,负
MIL,2018/2/27,主,奇才107-104雄鹿,60,负
MIL,2018/2/28,客,活塞110-87雄鹿,61,负
MIL,2018/2/4,客,篮网94-109雄鹿,52,胜
MIL,2018/2/6,客,尼克斯89-103雄鹿,53,胜
MIL,2018/2/9,客,热火91-85雄鹿,54,负
MIL,2018/3/12,客,灰熊103-121雄鹿,67,胜
MIL,2018/3/14,客,魔术126-117雄鹿,68,负
MIL,2018/3/17,主,老鹰117-122雄鹿,69,胜
MIL,2018/3/19,客,骑士124-117雄鹿,70,负
MIL,2018/3/2,主,步行者103-96雄鹿,62,负
MIL,2018/3/21,主,快船127-120雄鹿,71,负
MIL,2018/3/23,客,公牛105-118雄鹿,72,胜
MIL,2018/3/25,主,马刺103-106雄鹿,73,胜
MIL,2018/3/27,客,快船105-98雄鹿,74,负
MIL,2018/3/29,客,勇士107-116雄鹿,75,胜
MIL,2018/3/30,客,湖人122-124雄鹿,76,胜
MIL,2018/3/4,主,76人110-118雄鹿,63,胜
MIL,2018/3/5,客,步行者92-89雄鹿,64,负
MIL,2018/3/7,主,火箭110-99雄鹿,65,负
MIL,2018/3/9,主,尼克斯112-120雄鹿,66,胜
MIL,2018/4/1,客,掘金128-125雄鹿,77,负
MIL,2018/4/11,客,76人130-95雄鹿,82,负
MIL,2018/4/3,主,凯尔特102-106雄鹿,78,胜
MIL,2018/4/5,主,篮网119-111雄鹿,79,负
MIL,2018/4/7,客,尼克斯102-115雄鹿,80,胜
MIL,2018/4/9,主,魔术86-102雄鹿,81,胜
MIN,2017/10/18,客,马刺107-99森林狼,1,负
MIN,2017/10/20,主,爵士97-100森林狼,2,胜
MIN,2017/10/22,客,雷霆113-115森林狼,3,胜
MIN,2017/10/24,主,步行者130-107森林狼,4,负
MIN,2017/10/25,客,活塞122-101森林狼,5,负
MIN,2017/10/27,主,雷霆116-119森林狼,6,胜
MIN,2017/10/30,客,热火122-125森林狼,7,胜
MIN,2017/11/1,客,鹈鹕98-104森林狼,8,胜
MIN,2017/11/11,客,太阳118-110森林狼,12,负
MIN,2017/11/13,客,爵士98-109森林狼,13,胜
MIN,2017/11/15,主,马刺86-98森林狼,14,胜
MIN,2017/11/17,客,独行侠87-111森林狼,15,胜
MIN,2017/11/19,主,活塞100-97森林狼,16,负
MIN,2017/11/20,客,黄蜂118-102森林狼,17,负
MIN,2017/11/22,主,魔术118-124森林狼,18,胜
MIN,2017/11/24,主,热火109-97森林狼,19,负
MIN,2017/11/26,主,太阳108-119森林狼,20,胜
MIN,2017/11/28,主,奇才92-89森林狼,21,负
MIN,2017/11/29,客,鹈鹕102-120森林狼,22,胜
MIN,2017/11/4,主,独行侠99-112森林狼,9,胜
MIN,2017/11/5,主,黄蜂94-112森林狼,10,胜
MIN,2017/11/8,客,勇士125-101森林狼,11,负
MIN,2017/12/1,客,雷霆111-107森林狼,23,负
MIN,2017/12/10,主,独行侠92-97森林狼,27,胜
MIN,2017/12/12,主,76人118-112森林狼,28,负
MIN,2017/12/14,主,国王96-119森林狼,29,胜
MIN,2017/12/16,主,太阳108-106森林狼,30,负
MIN,2017/12/18,主,开拓者107-108森林狼,31,胜
MIN,2017/12/20,客,掘金104-112森林狼,32,胜
MIN,2017/12/23,客,太阳106-115森林狼,33,胜
MIN,2017/12/25,客,湖人104-121森林狼,34,胜
MIN,2017/12/27,主,掘金125-128森林狼,35,胜
MIN,2017/12/28,客,雄鹿102-96森林狼,36,负
MIN,2017/12/3,主,快船106-112森林狼,24,胜
MIN,2017/12/31,客,步行者90-107森林狼,37,胜
MIN,2017/12/4,客,灰熊95-92森林狼,25,负
MIN,2017/12/6,客,快船107-113森林狼,26,胜
MIN,2018/1/1,主,湖人96-114森林狼,38,胜
MIN,2018/1/10,主,雷霆88-104森林狼,43,胜
MIN,2018/1/12,主,尼克斯108-118森林狼,44,胜
MIN,2018/1/14,主,开拓者103-120森林狼,45,胜
MIN,2018/1/16,客,魔术108-102森林狼,46,负
MIN,2018/1/18,客,火箭116-98森林狼,47,负
MIN,2018/1/20,主,猛龙109-115森林狼,48,胜
MIN,2018/1/22,客,快船118-126森林狼,49,胜
MIN,2018/1/24,客,开拓者123-114森林狼,50,负
MIN,2018/1/25,客,勇士126-113森林狼,51,负
MIN,2018/1/27,主,篮网97-111森林狼,52,胜
MIN,2018/1/29,客,老鹰105-100森林狼,53,负
MIN,2018/1/3,客,篮网98-97森林狼,39,负
MIN,2018/1/30,客,猛龙109-104森林狼,54,负
MIN,2018/1/5,客,凯尔特91-84森林狼,40,负
MIN,2018/1/6,主,鹈鹕98-116森林狼,41,胜
MIN,2018/1/8,主,骑士99-127森林狼,42,胜
MIN,2018/2/1,主,雄鹿89-108森林狼,55,胜
MIN,2018/2/11,主,国王106-111森林狼,59,胜
MIN,2018/2/13,主,火箭126-108森林狼,60,负
MIN,2018/2/15,主,湖人111-119森林狼,61,胜
MIN,2018/2/23,客,火箭120-102森林狼,62,负
MIN,2018/2/24,主,公牛104-122森林狼,63,胜
MIN,2018/2/26,客,国王100-118森林狼,64,胜
MIN,2018/2/3,主,鹈鹕107-118森林狼,56,胜
MIN,2018/2/7,客,骑士140-138森林狼,57,负
MIN,2018/2/9,客,公牛114-113森林狼,58,负
MIN,2018/3/1,客,开拓者108-99森林狼,65,负
MIN,2018/3/11,主,勇士103-109森林狼,68,胜
MIN,2018/3/13,客,奇才111-116森林狼,69,胜
MIN,2018/3/17,客,马刺117-101森林狼,70,负
MIN,2018/3/18,主,火箭129-120森林狼,71,负
MIN,2018/3/2,客,爵士116-108森林狼,66,负
MIN,2018/3/20,主,快船109-123森林狼,72,胜
MIN,2018/3/23,客,尼克斯104-108森林狼,73,胜
MIN,2018/3/24,客,76人120-108森林狼,74,负
MIN,2018/3/26,主,灰熊101-93森林狼,75,负
MIN,2018/3/28,主,老鹰114-126森林狼,76,胜
MIN,2018/3/30,客,独行侠92-93森林狼,77,胜
MIN,2018/3/8,主,凯尔特117-109森林狼,67,负
MIN,2018/4/1,主,爵士121-97森林狼,78,负
