比赛,场,出手,出手_2,出手_4,得分,罚球,犯规,盖帽,果,后场,篮板,列1,命中,命中_1,命中_3,前场,抢断,球队,三分,失误,时间,投篮,助攻,TeamAB
老鹰100-105掘金,客,91,20,23,105,0.739,12,4,胜,35,46,5,42,4,17,11,8,丹佛掘金,0.2,11,2017/10/27,0.462,24,DEN
老鹰102-99马刺,客,87,22,20,99,0.85,13,5,负,29,37,45,37,8,17,8,12,圣安东尼奥马刺,0.364,9,2018/1/15,0.425,24,SAS
老鹰103-104太阳,主,77,22,27,104,0.704,22,4,胜,36,47,39,39,7,19,11,7,菲尼克斯太阳,0.318,21,2018/1/2,0.506,24,PHO
老鹰103-116快船,客,76,30,19,116,0.684,15,4,胜,27,33,17,44,15,13,6,7,洛杉矶快船,0.5,15,2017/11/22,0.579,30,LAC
老鹰103-97奇才,主,87,25,23,97,0.783,15,4,负,36,45,80,35,9,18,9,8,华盛顿奇才,0.36,12,2018/4/6,0.402,18,WAS
老鹰104-111活塞,主,89,30,27,111,0.778,18,5,胜,31,51,12,39,12,21,20,7,底特律活塞,0.4,17,2017/11/10,0.438,23,DET
老鹰104-116篮网,主,87,28,34,116,0.676,27,8,胜,38,51,3,41,11,23,13,12,布鲁克林篮网,0.393,18,2017/10/22,0.471,27,BKN
老鹰104-119火箭,客,89,47,23,119,0.826,16,4,胜,35,44,10,42,16,19,9,14,休斯顿火箭,0.34,13,2017/11/3,0.472,28,HOU
老鹰104-123湖人,客,90,33,19,123,0.737,23,6,胜,49,59,60,47,15,14,10,8,洛杉矶湖人,0.455,23,2018/2/26,0.522,28,LAL
老鹰104-129奇才,客,85,32,14,129,0.929,21,7,胜,32,39,49,49,18,13,7,6,华盛顿奇才,0.563,12,2018/1/27,0.576,40,WAS
老鹰104-89开拓者,客,85,25,13,89,0.769,18,8,负,31,46,35,36,7,10,15,9,波特兰开拓者,0.28,20,2017/12/30,0.424,19,POR
老鹰104-90爵士,客,76,15,28,90,0.714,15,6,负,32,39,47,33,4,20,7,8,犹他爵士,0.267,16,2018/1/22,0.434,20,UTA
老鹰105-100森林狼,客,83,19,18,100,0.833,18,5,负,28,35,53,39,7,15,7,15,明尼苏达森林狼,0.368,13,2018/1/29,0.47,24,MIN
老鹰105-106鹈鹕,主,75,33,17,106,0.647,13,5,胜,31,38,14,41,13,11,7,10,新奥尔良鹈鹕,0.394,19,2017/11/13,0.547,31,NOH
老鹰105-110篮网,客,87,34,26,110,0.654,24,1,胜,30,43,42,40,13,17,13,8,布鲁克林篮网,0.382,14,2018/1/12,0.46,29,BKN
老鹰106-110魔术,主,98,28,18,110,0.667,23,7,胜,39,52,26,46,6,12,13,9,奥兰多魔术,0.214,16,2017/12/6,0.469,17,ORL
老鹰106-117雄鹿,客,81,26,21,117,0.762,27,3,胜,38,43,6,44,13,16,5,9,密尔沃基雄鹿,0.5,14,2017/10/29,0.543,30,MIL
老鹰107-102步行者,客,90,32,20,102,0.75,20,5,负,32,43,61,38,11,15,11,13,印第安纳步行者,0.344,24,2018/2/28,0.422,21,IND
老鹰107-108快船,主,85,18,34,108,0.676,25,9,胜,33,47,39,38,9,23,14,10,洛杉矶快船,0.5,16,2018/1/8,0.447,16,LAC
老鹰107-110凯尔特,客,81,36,22,110,0.818,21,3,胜,35,42,11,39,14,18,7,3,波士顿凯尔特人,0.389,13,2017/11/6,0.481,28,BOS
老鹰107-111尼克斯,主,80,17,34,111,0.824,30,4,胜,27,33,26,39,5,28,6,9,纽约尼克斯,0.294,12,2017/12/10,0.488,16,NYK
老鹰107-119雷霆,客,89,35,25,119,0.76,21,11,胜,29,38,70,42,16,19,9,9,俄克拉荷马雷霆,0.457,7,2018/3/13,0.472,27,OKC
老鹰107-123骑士,客,86,35,24,123,0.667,17,5,胜,38,44,54,46,15,16,6,7,克里夫兰骑士,0.429,9,2018/2/9,0.535,31,CLE
老鹰108-82灰熊,客,79,22,13,82,0.769,24,5,负,28,37,53,34,4,10,9,7,孟菲斯灰熊,0.182,25,2018/2/6,0.43,23,MEM
老鹰109-114勇士,客,79,31,22,114,0.864,20,5,胜,33,35,63,42,11,19,2,12,金州勇士,0.355,18,2018/3/2,0.532,33,GSW
老鹰109-119 76人,主,99,35,25,119,0.56,26,4,胜,38,53,8,46,13,14,15,10,费城76人,0.371,17,2017/11/1,0.465,36,PHI
老鹰110-104热火,客,79,25,30,104,0.833,28,6,负,34,42,30,36,7,25,8,9,迈阿密热火,0.28,19,2017/12/18,0.456,19,MIA
老鹰110-119凯尔特,主,89,24,20,119,0.9,23,3,胜,35,42,53,45,11,18,7,8,波士顿凯尔特人,0.458,11,2018/2/2,0.506,26,BOS
老鹰110-121黄蜂,主,88,34,32,121,0.875,25,8,胜,32,43,47,40,13,28,11,13,夏洛特黄蜂,0.382,11,2018/1/26,0.455,25,CHA
老鹰110-123黄蜂,客,90,32,18,123,0.778,21,1,胜,30,42,50,46,17,14,12,6,夏洛特黄蜂,0.531,10,2018/1/31,0.511,29,CHA
老鹰110-97掘金,主,95,37,20,97,0.6,18,6,负,26,40,41,38,9,12,14,13,丹佛掘金,0.243,12,2018/1/10,0.4,27,DEN
老鹰112-106凯尔特,主,82,23,20,106,0.65,18,6,负,31,41,80,42,9,13,10,9,波士顿凯尔特人,0.391,12,2018/4/8,0.512,33,BOS
老鹰112-107独行侠,客,85,33,15,107,0.8,17,3,负,23,30,34,43,9,12,7,8,达拉斯小牛,0.273,10,2017/12/23,0.506,31,DAL
老鹰113-112太阳,客,92,26,15,112,0.6,19,6,负,36,41,65,46,11,9,5,6,菲尼克斯太阳,0.423,14,2018/3/4,0.5,33,PHO
老鹰113-121 76人,客,87,37,30,121,0.6,22,8,胜,43,54,81,43,17,18,11,7,费城76人,0.459,18,2018/4/10,0.494,29,PHI
老鹰113-132湖人,主,86,36,25,132,0.8,25,6,胜,43,49,39,48,16,20,6,13,洛杉矶湖人,0.444,18,2018/1/7,0.558,32,LAL
老鹰113-99奇才,客,81,24,26,99,0.769,24,5,负,31,40,35,35,9,20,9,6,华盛顿奇才,0.375,13,2017/12/27,0.432,24,WAS
老鹰114-102篮网,主,82,42,21,102,0.81,18,8,负,34,46,22,34,17,17,12,1,布鲁克林篮网,0.405,19,2017/12/2,0.415,26,BKN
老鹰114-121骑士,客,79,39,27,121,0.778,20,5,胜,28,40,22,41,18,21,12,9,克里夫兰骑士,0.462,19,2017/11/30,0.519,30,CLE
老鹰114-123骑士,主,86,38,10,123,0.7,18,2,胜,31,37,28,48,20,7,6,5,克里夫兰骑士,0.526,13,2017/12/12,0.558,35,CLE
老鹰114-126森林狼,主,90,30,21,126,0.81,20,1,胜,30,37,76,48,13,17,7,9,明尼苏达森林狼,0.433,13,2018/3/28,0.533,33,MIN
老鹰116-104尼克斯,客,79,30,14,104,0.857,19,9,负,33,38,18,40,12,12,5,1,纽约尼克斯,0.4,20,2017/11/24,0.506,30,NYK
老鹰117-110魔术,客,92,34,8,110,0.875,24,2,负,29,39,28,45,13,7,10,7,奥兰多魔术,0.382,12,2017/12/9,0.489,39,ORL
老鹰117-111独行侠,主,86,45,21,111,0.857,19,4,负,32,41,1,38,17,18,9,5,达拉斯小牛,0.378,15,2017/10/18,0.442,27,DAL
老鹰117-115骑士,主,96,36,23,115,0.913,29,6,负,32,47,10,42,10,21,15,6,克里夫兰骑士,0.278,13,2017/11/5,0.438,27,CLE
老鹰117-120雷霆,主,82,25,31,120,0.613,18,5,胜,25,40,32,44,13,19,15,11,俄克拉荷马雷霆,0.52,19,2017/12/22,0.537,24,OKC
老鹰117-122雄鹿,主,86,25,32,122,0.906,24,8,胜,35,44,69,41,11,29,9,12,密尔沃基雄鹿,0.44,12,2018/3/17,0.477,31,MIL
老鹰117-129黄蜂,客,87,33,30,129,0.667,21,3,胜,39,45,69,46,17,20,6,3,夏洛特黄蜂,0.515,10,2018/3/15,0.529,30,CHA
老鹰118-115活塞,客,83,33,33,115,0.788,28,4,负,28,40,55,38,13,26,12,6,底特律活塞,0.394,15,2018/2/11,0.458,30,DET
老鹰122-129公牛,客,98,37,19,129,0.842,24,4,胜,34,47,66,48,17,16,13,10,芝加哥公牛,0.459,5,2018/3/11,0.49,31,CHI
老鹰126-80国王,客,88,28,20,80,0.6,19,2,负,18,29,14,31,6,12,11,12,萨克拉门托国王,0.214,12,2017/11/15,0.352,18,SAC
老鹰78-112猛龙,客,84,32,9,112,0.778,22,3,胜,35,46,19,46,13,7,11,10,多伦多猛龙,0.406,16,2017/11/25,0.548,31,TOR
老鹰85-96马刺,主,89,31,6,96,1,17,5,胜,38,52,17,40,10,6,14,7,圣安东尼奥马刺,0.323,18,2017/11/20,0.449,29,SAS
老鹰86-115热火,客,94,38,17,115,0.824,17,10,胜,44,54,79,42,17,14,10,9,迈阿密热火,0.447,11,2018/4/4,0.447,23,MIA
老鹰86-91公牛,主,86,32,29,91,0.759,15,4,胜,44,62,4,31,7,22,18,5,芝加哥公牛,0.219,13,2017/10/26,0.36,20,CHI
老鹰87-112步行者,主,91,28,10,112,0.8,16,3,胜,40,49,66,45,14,8,9,11,印第安纳步行者,0.5,16,2018/3/9,0.495,21,IND
老鹰89-110开拓者,主,80,30,14,110,0.786,20,5,胜,38,44,38,43,13,11,6,11,波特兰开拓者,0.433,15,2018/1/5,0.538,30,POR
老鹰90-105国王,主,93,21,9,105,1,18,9,胜,39,51,73,43,10,9,12,8,萨克拉门托国王,0.476,13,2018/3/22,0.462,28,SAC
老鹰90-106猛龙,主,88,36,33,106,0.848,21,8,胜,28,45,63,34,10,28,17,12,多伦多猛龙,0.278,12,2018/3/6,0.386,25,TOR
老鹰90-110篮网,客,85,36,15,110,0.867,28,6,胜,40,52,23,41,15,13,12,7,布鲁克林篮网,0.417,22,2017/12/4,0.482,29,BKN
老鹰91-101 76人,客,95,38,13,101,0.692,18,6,胜,44,53,75,42,8,9,9,10,费城76人,0.211,15,2018/3/30,0.442,34,PHI
老鹰91-105活塞,客,90,30,12,105,0.833,23,3,胜,32,46,28,41,13,10,14,10,底特律活塞,0.433,15,2017/12/14,0.456,26,DET
老鹰91-109黄蜂,主,86,36,30,109,0.8,18,4,胜,45,57,2,37,11,24,12,5,夏洛特黄蜂,0.306,21,2017/10/20,0.43,17,CHA
老鹰92-97雄鹿,主,88,25,17,97,0.765,18,10,胜,34,48,56,38,8,13,14,6,密尔沃基雄鹿,0.32,10,2018/2/13,0.432,23,MIL
老鹰93-104热火,主,85,37,18,104,0.667,19,6,胜,31,41,3,39,14,12,10,12,迈阿密热火,0.378,19,2017/10/23,0.459,21,MIA
老鹰93-108猛龙,客,89,36,25,108,0.64,22,12,胜,40,52,46,39,14,16,12,10,多伦多猛龙,0.389,17,2018/1/24,0.438,25,TOR
老鹰93-116步行者,主,101,28,13,116,0.846,20,3,胜,42,57,59,48,9,11,15,17,印第安纳步行者,0.321,17,2018/2/23,0.475,30,IND
老鹰94-106勇士,主,93,30,11,106,0.909,17,6,胜,36,46,72,42,12,10,10,8,金州勇士,0.4,7,2018/3/23,0.452,28,GSW
老鹰94-113奇才,主,78,24,28,113,0.786,22,10,胜,31,42,12,42,7,22,11,14,华盛顿奇才,0.292,23,2017/11/11,0.538,22,WAS
老鹰94-88魔术,客,96,36,13,88,0.923,10,6,负,30,41,76,33,10,12,11,8,奥兰多魔术,0.278,5,2018/4/1,0.344,19,ORL
老鹰94-93鹈鹕,客,80,27,19,93,0.684,20,6,负,34,43,44,35,10,13,9,5,新奥尔良鹈鹕,0.37,12,2018/1/17,0.438,27,NOH
老鹰94-96灰熊,主,78,25,17,96,0.706,24,6,胜,33,43,29,36,12,12,10,12,孟菲斯灰熊,0.48,21,2017/12/15,0.462,21,MEM
老鹰95-105步行者,客,82,21,19,105,0.947,18,5,胜,29,37,32,40,7,18,8,5,印第安纳步行者,0.333,9,2017/12/20,0.488,19,IND
老鹰97-113公牛,客,80,32,21,113,0.905,23,1,胜,44,48,46,40,14,19,4,8,芝加哥公牛,0.438,16,2018/1/20,0.5,31,CHI
老鹰98-100魔术,主,84,29,22,100,0.864,22,6,胜,28,36,54,36,9,19,8,10,奥兰多魔术,0.31,13,2018/2/8,0.429,20,ORL
老鹰98-101热火,主,91,33,13,101,0.846,16,8,胜,35,46,78,41,8,11,11,10,迈阿密热火,0.242,14,2018/4/3,0.451,22,MIA
老鹰98-104活塞,主,83,33,25,104,0.84,18,5,胜,37,47,57,35,13,21,10,3,底特律活塞,0.394,16,2018/2/14,0.422,26,DET
老鹰98-111猛龙,主,105,37,8,111,0.75,22,15,胜,32,51,34,46,13,6,19,9,多伦多猛龙,0.351,11,2017/12/29,0.438,22,TOR
老鹰99-110凯尔特,客,82,34,20,110,0.8,22,6,胜,32,41,17,39,16,16,9,9,波士顿凯尔特人,0.471,16,2017/11/18,0.476,21,BOS
老鹰99-118火箭,主,90,52,11,118,0.909,12,4,胜,39,45,74,44,20,10,6,7,休斯顿火箭,0.385,11,2018/3/25,0.489,28,HOU
老鹰99-94爵士,主,89,34,25,94,0.88,22,8,负,39,51,71,33,6,22,12,8,犹他爵士,0.176,16,2018/3/20,0.371,16,UTA
老鹰99-96尼克斯,主,94,23,15,96,0.6,16,8,负,32,48,54,41,5,9,16,10,纽约尼克斯,0.217,15,2018/2/4,0.436,16,NYK
雷霆100-108开拓者,主,88,33,23,108,0.826,21,8,胜,33,47,63,39,11,19,14,6,波特兰开拓者,0.333,15,2018/3/3,0.443,20,POR
雷霆100-114太阳,主,88,39,23,114,0.826,19,6,胜,31,43,42,39,17,19,12,6,菲尼克斯太阳,0.436,7,2018/1/7,0.443,24,PHO
雷霆100-114鹈鹕,客,90,24,13,114,0.692,20,2,胜,36,41,51,46,13,9,5,10,新奥尔良鹈鹕,0.542,16,2018/2/2,0.511,30,NOH
雷霆100-94爵士,客,79,33,21,94,0.714,21,5,负,26,35,25,34,11,15,9,16,犹他爵士,0.333,16,2017/12/5,0.43,18,UTA
雷霆100-95步行者,主,89,31,6,95,0.667,21,7,负,31,42,28,40,11,4,11,11,印第安纳步行者,0.355,13,2017/12/13,0.449,18,IND
雷霆101-104马刺,主,77,35,28,104,0.786,18,7,胜,32,44,16,34,14,22,12,6,圣安东尼奥马刺,0.4,13,2017/11/17,0.442,23,SAS
雷霆101-69公牛,主,78,37,20,69,0.75,16,5,负,35,47,5,22,10,15,12,9,芝加哥公牛,0.27,19,2017/10/28,0.282,16,CHI
雷霆101-91黄蜂,主,83,28,23,91,0.696,15,7,负,41,50,41,33,9,16,9,3,夏洛特黄蜂,0.321,14,2018/1/13,0.398,16,CHA
雷霆102-101灰熊,主,88,33,17,101,0.588,30,5,负,35,48,26,39,13,10,13,5,孟菲斯灰熊,0.394,14,2017/12/9,0.443,23,MEM
雷霆103-116黄蜂,客,81,25,24,116,0.708,20,4,胜,32,41,26,43,13,17,9,8,夏洛特黄蜂,0.52,13,2017/12/11,0.531,22,CHA
雷霆103-89爵士,主,72,26,20,89,0.85,13,2,负,31,37,34,33,6,17,6,3,犹他爵士,0.231,12,2017/12/23,0.458,16,UTA
雷霆104-108湖人,客,86,30,18,108,0.611,20,7,胜,32,40,52,42,13,11,8,6,洛杉矶湖人,0.433,19,2018/2/4,0.488,24,LAL
雷霆104-94马刺,客,86,20,7,94,0.571,22,4,负,37,43,66,40,10,4,6,6,圣安东尼奥马刺,0.5,14,2018/3/10,0.465,26,SAS
雷霆105-108开拓者,客,90,34,19,108,0.789,19,7,胜,31,49,73,42,9,15,18,8,波特兰开拓者,0.265,13,2018/3/25,0.467,20,POR
雷霆105-84尼克斯,客,79,24,20,84,0.65,23,4,负,30,41,1,32,7,13,11,8,纽约尼克斯,0.292,25,2017/10/19,0.405,19,NYK
雷霆105-99热火,客,87,30,20,99,0.9,25,1,负,33,41,73,34,13,18,8,4,迈阿密热火,0.433,10,2018/3/23,0.391,22,MIA
雷霆106-101国王,客,93,33,16,101,0.813,22,6,负,36,49,68,38,12,13,13,8,萨克拉门托国王,0.364,11,2018/3/12,0.409,21,SAC
雷霆106-117开拓者,客,81,23,26,117,0.808,20,2,胜,34,42,40,43,10,21,8,10,波特兰开拓者,0.435,15,2018/1/9,0.531,19,POR
雷霆107-111勇士,客,83,29,24,111,0.875,25,5,胜,34,40,78,41,8,21,6,9,金州勇士,0.276,13,2018/4/3,0.494,27,GSW
雷霆107-114鹈鹕,主,80,25,32,114,0.781,22,3,胜,42,49,17,41,7,25,7,8,新奥尔良鹈鹕,0.28,19,2017/11/20,0.512,26,NOH
雷霆107-79爵士,客,73,31,27,79,0.741,15,3,负,28,39,32,26,7,20,11,6,犹他爵士,0.226,18,2017/12/20,0.356,13,UTA
雷霆108-102火箭,主,76,37,23,102,0.696,24,6,负,35,41,80,36,14,16,6,7,休斯顿火箭,0.378,17,2018/4/7,0.474,23,HOU
雷霆108-121魔术,主,76,30,26,121,0.692,22,7,胜,35,37,22,45,13,18,2,9,奥兰多魔术,0.433,13,2017/11/29,0.592,28,ORL
雷霆108-91勇士,客,80,31,18,91,0.833,20,8,负,32,39,18,33,10,15,7,11,金州勇士,0.323,22,2017/11/22,0.413,22,GSW
雷霆109-104鹈鹕,主,83,32,23,104,0.739,20,3,负,37,44,77,38,11,17,7,13,新奥尔良鹈鹕,0.344,21,2018/4/1,0.458,28,NOH
雷霆109-108篮网,客,79,38,25,108,0.72,25,5,负,37,45,48,37,16,18,8,1,布鲁克林篮网,0.421,12,2018/1/23,0.468,27,BKN
雷霆110-107国王,主,91,27,15,107,0.733,20,4,负,34,44,58,42,12,11,10,6,萨克拉门托国王,0.444,9,2018/2/22,0.462,23,SAC
雷霆110-91雄鹿,主,76,30,22,91,0.818,22,4,负,27,31,7,32,9,18,4,8,密尔沃基雄鹿,0.3,14,2017/10/31,0.421,24,MIL
雷霆110-92灰熊,客,82,28,24,92,0.917,32,5,负,35,47,55,32,6,22,12,4,孟菲斯灰熊,0.214,17,2018/2/11,0.39,21,MEM
雷霆111-107森林狼,客,76,24,21,107,0.81,20,5,负,20,26,23,39,12,17,6,7,明尼苏达森林狼,0.5,16,2017/12/1,0.513,26,MIN
雷霆111-110独行侠,主,91,36,15,110,0.6,22,1,负,28,36,62,44,13,9,8,11,达拉斯独行侠,0.361,16,2018/2/28,0.484,30,DAL
雷霆112-105魔术,客,84,29,21,105,0.714,19,6,负,27,35,60,39,12,15,8,15,奥兰多魔术,0.414,16,2018/2/26,0.464,23,ORL
雷霆112-107火箭,客,81,37,31,107,0.806,20,4,负,26,38,32,35,12,25,12,11,休斯顿火箭,0.324,13,2017/12/25,0.432,23,HOU
雷霆112-120骑士,客,88,36,22,120,0.636,28,4,胜,31,41,56,45,16,14,10,6,克里夫兰骑士,0.444,7,2018/2/13,0.511,24,CLE
雷霆112-122火箭,客,71,33,34,122,0.853,20,7,胜,30,37,63,38,17,29,7,11,休斯顿火箭,0.515,21,2018/3/6,0.535,25,HOU
雷霆112-99独行侠,客,87,37,18,99,0.778,20,4,负,30,41,14,37,11,14,11,9,达拉斯小牛,0.297,20,2017/11/12,0.425,18,DAL
雷霆113-115森林狼,客,86,25,23,115,0.826,17,1,胜,35,45,3,43,10,19,10,5,明尼苏达森林狼,0.4,17,2017/10/22,0.5,25,MIN
雷霆113-116独行侠,客,89,34,14,116,0.643,18,5,胜,28,36,38,46,15,9,8,5,达拉斯小牛,0.441,7,2017/12/31,0.517,26,DAL
雷霆114-90湖人,客,81,26,4,90,1,15,1,负,24,30,44,38,10,4,6,9,洛杉矶湖人,0.385,16,2018/1/17,0.469,25,LAL
雷霆114-96步行者,客,83,29,35,96,0.857,23,2,负,27,41,5,28,10,30,14,13,印第安纳步行者,0.345,19,2017/10/25,0.337,13,IND
雷霆115-87太阳,客,92,37,18,87,0.889,25,4,负,36,43,67,31,9,16,7,9,菲尼克斯太阳,0.243,13,2018/3/8,0.337,15,PHO
雷霆115-93热火,主,87,22,14,93,0.571,24,4,负,35,43,81,40,5,8,8,6,迈阿密热火,0.227,15,2018/4/9,0.46,21,MIA
雷霆116-119森林狼,主,86,22,35,119,0.771,21,7,胜,27,44,6,42,8,27,17,5,明尼苏达森林狼,0.364,15,2017/10/27,0.488,23,MIN
雷霆119-107老鹰,主,87,31,24,107,0.833,25,5,负,34,47,68,37,13,20,13,5,亚特兰大老鹰,0.419,15,2018/3/13,0.425,26,ATL
雷霆119-117 76人,主,100,46,20,117,0.8,20,4,负,43,50,28,44,13,16,7,13,费城76人,0.283,20,2017/12/15,0.44,35,PHI
雷霆120-111快船,客,84,30,30,111,0.7,30,2,负,30,46,11,39,12,21,16,4,洛杉矶快船,0.4,18,2017/11/10,0.464,13,LAC
雷霆120-117老鹰,客,85,32,17,117,0.824,24,3,负,20,27,32,44,15,14,7,12,亚特兰大老鹰,0.469,15,2017/12/22,0.518,28,ATL
雷霆121-108活塞,主,84,33,24,108,0.75,20,3,负,30,43,47,39,12,18,13,4,底特律活塞,0.364,16,2018/1/27,0.464,24,DET
雷霆121-112奇才,客,86,35,16,112,0.75,25,2,负,27,39,48,42,16,12,12,10,华盛顿奇才,0.457,23,2018/1/25,0.488,25,WAS
雷霆121-113快船,客,86,26,23,113,0.783,18,3,负,32,48,68,42,11,18,16,10,洛杉矶快船,0.423,21,2018/3/16,0.488,21,LAC
雷霆121-114灰熊,主,86,27,15,114,0.8,25,2,负,35,41,56,44,14,12,6,6,孟菲斯灰熊,0.519,12,2018/2/14,0.512,29,MEM
雷霆122-112 76人,客,76,29,31,112,0.806,26,5,负,28,40,46,38,11,25,12,7,费城76人,0.379,14,2018/1/28,0.5,19,PHI
雷霆124-107猛龙,客,85,38,26,107,0.923,29,4,负,27,34,33,36,11,24,7,9,多伦多猛龙,0.289,11,2017/12/27,0.424,24,TOR
雷霆124-116太阳,主,96,25,18,116,0.722,25,12,负,31,44,64,46,11,13,13,5,菲尼克斯太阳,0.44,13,2018/3/2,0.479,26,PHO
雷霆124-127掘金,主,97,38,17,127,0.706,17,10,胜,34,43,52,50,15,12,9,3,丹佛掘金,0.395,11,2018/2/1,0.515,32,DEN
雷霆125-105勇士,主,77,28,31,105,0.742,24,8,负,35,46,54,37,8,23,11,7,金州勇士,0.286,25,2018/2/6,0.481,27,GSW
雷霆125-126掘金,客,94,30,21,126,0.857,24,5,胜,46,58,76,49,10,18,12,4,丹佛掘金,0.333,15,2018/3/30,0.521,27,DEN
雷霆127-117快船,主,100,30,23,117,0.783,15,2,负,30,45,37,45,9,18,15,5,洛杉矶快船,0.3,10,2018/1/4,0.45,29,LAC
雷霆132-125猛龙,主,81,30,23,125,0.783,25,1,负,23,31,70,46,15,18,8,5,多伦多猛龙,0.5,19,2018/3/18,0.568,31,TOR
雷霆133-96湖人,主,92,33,15,96,0.6,10,4,负,29,45,37,38,11,9,16,5,洛杉矶湖人,0.333,17,2018/1/3,0.413,24,LAL
雷霆137-123灰熊,客,91,31,24,123,0.917,22,2,负,32,42,82,44,13,22,10,9,孟菲斯灰熊,0.419,13,2018/4/11,0.484,22,MEM
雷霆148-124骑士,主,89,37,27,124,0.815,18,4,负,25,28,45,46,10,22,3,7,克里夫兰骑士,0.27,15,2018/1/20,0.517,32,CLE
雷霆80-112勇士,主,89,38,13,112,0.846,21,6,胜,42,54,60,42,17,11,12,8,金州勇士,0.447,14,2018/2/24,0.472,36,GSW
雷霆81-106湖人,主,96,31,13,106,0.923,19,7,胜,38,51,54,42,10,12,13,5,洛杉矶湖人,0.323,8,2018/2/8,0.438,28,LAL
雷霆81-97独行侠,主,75,35,10,96,0.7,18,5,胜,35,43,20,37,15,7,8,11,达拉斯小牛,0.429,17,2017/11/25,0.493,25,DAL
雷霆86-94国王,主,79,24,12,94,0.917,24,5,胜,42,47,10,37,9,11,5,6,萨克拉门托国王,0.375,23,2017/11/7,0.468,21,SAC
雷霆87-95爵士,主,77,29,13,95,0.769,21,3,胜,34,41,3,38,9,10,7,11,犹他爵士,0.31,18,2017/10/21,0.494,22,UTA
雷霆88-104森林狼,主,80,20,27,104,0.704,22,4,胜,33,44,43,39,7,19,11,12,明尼苏达森林狼,0.35,14,2018/1/10,0.488,22,MIN
雷霆90-87马刺,客,76,28,23,87,0.739,24,10,负,31,39,23,31,8,17,8,11,圣安东尼奥马刺,0.286,17,2017/12/3,0.408,14,SAS
雷霆92-79公牛,客,75,29,20,79,0.8,27,2,负,32,38,12,26,11,16,6,7,芝加哥公牛,0.379,13,2017/11/15,0.347,16,CHI
雷霆94-101凯尔特,客,84,28,24,101,0.667,14,2,胜,38,49,9,36,13,16,11,6,波士顿凯尔特人,0.464,10,2017/11/3,0.429,23,BOS
雷霆94-102掘金,主,82,27,22,102,0.773,15,7,胜,31,45,12,38,9,17,14,7,丹佛掘金,0.333,19,2017/11/9,0.463,27,DEN
雷霆95-100篮网,主,80,37,30,100,0.633,21,7,胜,42,49,24,35,11,19,7,3,布鲁克林篮网,0.297,13,2017/12/7,0.438,24,BKN
雷霆95-88国王,客,83,29,25,88,0.6,28,0,负,31,37,43,33,7,15,6,13,萨克拉门托国王,0.241,14,2018/1/15,0.398,22,SAC
雷霆95-94掘金,客,86,37,12,94,0.667,18,3,负,37,45,30,37,12,8,8,8,丹佛掘金,0.324,11,2017/12/18,0.43,21,DEN
雷霆95-97雄鹿,客,85,29,17,97,0.471,23,7,胜,31,43,34,40,9,8,12,9,密尔沃基雄鹿,0.31,9,2017/12/29,0.471,26,MIL
雷霆96-102奇才,主,89,25,29,102,0.931,28,7,胜,36,43,50,34,7,27,7,8,华盛顿奇才,0.28,12,2018/1/30,0.382,27,WAS
雷霆96-111尼克斯,主,69,23,26,111,0.808,22,3,胜,29,35,29,38,14,21,6,9,纽约尼克斯,0.609,13,2017/12/16,0.551,21,NYK
雷霆98-99活塞,客,84,37,9,99,0.778,17,5,胜,35,43,18,39,14,7,8,6,底特律活塞,0.378,20,2017/11/24,0.464,22,DET
雷霆99-100凯尔特,主,87,36,16,100,0.938,24,5,胜,41,52,71,36,13,15,11,6,波士顿凯尔特人,0.361,17,2018/3/20,0.414,22,BOS
雷霆99-103开拓者,主,74,20,28,103,0.786,20,7,胜,37,44,10,37,7,22,7,6,波特兰开拓者,0.35,21,2017/11/5,0.5,20,POR
雷霆99-103马刺,主,81,31,30,103,0.733,18,6,胜,34,48,76,34,13,22,14,13,圣安东尼奥马刺,0.419,16,2018/3/29,0.42,22,SAS
马刺100-83火箭,客,77,31,29,83,0.828,19,3,负,34,42,77,26,7,24,8,3,休斯顿火箭,0.226,9,2018/4/1,0.338,12,HOU
马刺100-91尼克斯,主,87,22,18,91,0.778,23,7,负,38,50,37,35,7,14,12,5,纽约尼克斯,0.318,14,2018/1/2,0.402,21,NYK
马刺100-95篮网,主,83,36,18,95,0.667,28,1,负,41,46,45,35,13,12,5,3,布鲁克林篮网,0.361,14,2018/1/17,0.422,23,BKN
马刺100-98灰熊,客,80,22,9,98,0.667,22,5,负,36,42,63,42,8,6,6,8,孟菲斯灰熊,0.364,20,2018/3/5,0.525,26,MEM
马刺101-97猛龙,客,80,37,24,97,0.792,30,4,负,29,34,3,34,10,19,5,11,多伦多猛龙,0.27,14,2017/10/23,0.425,17,TOR
马刺103-106雄鹿,主,86,27,18,106,0.722,18,6,胜,28,37,73,42,9,13,9,6,密尔沃基雄鹿,0.333,10,2018/3/25,0.488,27,MIL
马刺103-89太阳,客,83,30,18,89,0.667,23,2,负,37,46,41,35,7,12,9,11,菲尼克斯太阳,0.233,23,2018/1/5,0.422,22,PHO
马刺103-99雷霆,客,85,30,21,99,0.667,23,3,负,33,43,76,37,11,14,10,11,俄克拉荷马雷霆,0.367,15,2018/3/29,0.435,19,OKC
马刺104-101雷霆,客,89,23,21,101,0.667,22,3,负,28,41,15,39,9,14,13,7,俄克拉荷马雷霆,0.391,8,2017/11/17,0.438,24,OKC
